Sample temperature (C),Heat flow (mW)
139.256,-1.43149
139.304,-1.43164
139.356,-1.43179
139.406,-1.43193
139.457,-1.43208
139.506,-1.43224
139.555,-1.4324
139.606,-1.43258
139.656,-1.43276
139.705,-1.43295
139.754,-1.43315
139.805,-1.43335
139.856,-1.43357
139.908,-1.43378
139.955,-1.43399
140.007,-1.4342
140.057,-1.4344
140.104,-1.43461
140.157,-1.43481
140.208,-1.43502
140.255,-1.43521
140.302,-1.43541
140.353,-1.4356
140.407,-1.43578
140.457,-1.43596
140.505,-1.43614
140.555,-1.43632
140.606,-1.4365
140.656,-1.43668
140.705,-1.43686
140.752,-1.43705
140.805,-1.43724
140.852,-1.43743
140.905,-1.43762
140.955,-1.43782
141.0,-1.43802
141.057,-1.43824
141.102,-1.43846
141.152,-1.43868
141.206,-1.43891
141.257,-1.43913
141.306,-1.43935
141.355,-1.43957
141.403,-1.43978
141.454,-1.43999
141.505,-1.4402
141.553,-1.44041
141.603,-1.44062
141.656,-1.44084
141.701,-1.44106
141.756,-1.44127
141.801,-1.44149
141.852,-1.44172
141.904,-1.44194
141.95,-1.44216
142.007,-1.44238
142.053,-1.4426
142.101,-1.44282
142.152,-1.44304
142.202,-1.44326
142.253,-1.44347
142.305,-1.44367
142.353,-1.44387
142.403,-1.44407
142.452,-1.44427
142.503,-1.44446
142.55,-1.44466
142.604,-1.44485
142.65,-1.44506
142.703,-1.44527
142.753,-1.44549
142.803,-1.44572
142.855,-1.44596
142.902,-1.44621
142.952,-1.44646
143.004,-1.44672
143.052,-1.44698
143.105,-1.44723
143.154,-1.44748
143.203,-1.44773
143.251,-1.44796
143.303,-1.44819
143.352,-1.4484
143.4,-1.4486
143.453,-1.44879
143.503,-1.44897
143.55,-1.44913
143.603,-1.44929
143.654,-1.44945
143.703,-1.4496
143.747,-1.44976
143.801,-1.44993
143.85,-1.45011
143.9,-1.4503
143.951,-1.4505
143.999,-1.45072
144.053,-1.45095
144.098,-1.45119
144.154,-1.45143
144.2,-1.45168
144.25,-1.45194
144.301,-1.4522
144.351,-1.45245
144.4,-1.4527
144.452,-1.45295
144.5,-1.45318
144.549,-1.45341
144.599,-1.45363
144.651,-1.45384
144.697,-1.45405
144.752,-1.45425
144.801,-1.45445
144.851,-1.45464
144.904,-1.45482
144.951,-1.45501
145.0,-1.4552
145.051,-1.45539
145.099,-1.45558
145.15,-1.45578
145.201,-1.45598
145.249,-1.45619
145.302,-1.45641
145.353,-1.45663
145.401,-1.45686
145.446,-1.45709
145.499,-1.45732
145.55,-1.45755
145.599,-1.45777
145.65,-1.45799
145.699,-1.4582
145.75,-1.45841
145.801,-1.45862
145.851,-1.45882
145.901,-1.45902
145.95,-1.45921
146.001,-1.45939
146.049,-1.45957
146.099,-1.45975
146.151,-1.45992
146.201,-1.4601
146.247,-1.46027
146.297,-1.46045
146.351,-1.46063
146.399,-1.46081
146.451,-1.461
146.496,-1.46119
146.552,-1.46138
146.6,-1.46157
146.652,-1.46176
146.698,-1.46195
146.75,-1.46213
146.799,-1.46232
146.849,-1.4625
146.901,-1.46267
146.949,-1.46284
147.0,-1.46299
147.046,-1.46314
147.097,-1.46329
147.15,-1.46344
147.194,-1.46359
147.249,-1.46375
147.295,-1.46391
147.349,-1.46408
147.396,-1.46425
147.447,-1.46442
147.499,-1.4646
147.548,-1.46479
147.597,-1.46497
147.645,-1.46516
147.694,-1.46535
147.748,-1.46553
147.796,-1.46572
147.847,-1.46591
147.898,-1.4661
147.947,-1.4663
147.999,-1.46651
148.049,-1.46671
148.1,-1.46692
148.141,-1.46714
148.196,-1.46735
148.249,-1.46758
148.297,-1.4678
148.345,-1.46802
148.398,-1.46825
148.448,-1.46847
148.496,-1.46868
148.548,-1.46889
148.596,-1.4691
148.648,-1.4693
148.697,-1.46949
148.747,-1.46967
148.799,-1.46985
148.845,-1.47003
148.896,-1.4702
148.944,-1.47038
148.993,-1.47055
149.047,-1.47073
149.096,-1.4709
149.143,-1.47108
149.193,-1.47126
149.246,-1.47144
149.294,-1.47162
149.345,-1.47181
149.398,-1.472
149.442,-1.47219
149.493,-1.47239
149.545,-1.47259
149.595,-1.4728
149.649,-1.47301
149.692,-1.47322
149.744,-1.47344
149.791,-1.47366
149.846,-1.47388
149.894,-1.4741
149.944,-1.47432
149.996,-1.47453
150.043,-1.47473
150.09,-1.47493
150.143,-1.47512
150.194,-1.47529
150.243,-1.47547
150.294,-1.47564
150.343,-1.47581
150.394,-1.47598
150.443,-1.47615
150.491,-1.47633
150.544,-1.47651
150.593,-1.4767
150.643,-1.4769
150.695,-1.47709
150.745,-1.47729
150.794,-1.47749
150.843,-1.47768
150.893,-1.47787
150.944,-1.47805
150.993,-1.47821
151.044,-1.47837
151.092,-1.47853
151.141,-1.47868
151.195,-1.47883
151.246,-1.47898
151.295,-1.47914
151.341,-1.47931
151.394,-1.47948
151.44,-1.47966
151.493,-1.47986
151.544,-1.48006
151.594,-1.48028
151.639,-1.4805
151.692,-1.48073
151.743,-1.48097
151.792,-1.48122
151.84,-1.48147
151.892,-1.48174
151.941,-1.482
151.992,-1.48227
152.041,-1.48254
152.094,-1.4828
152.142,-1.48305
152.191,-1.48329
152.241,-1.48351
152.294,-1.48372
152.341,-1.48391
152.394,-1.48409
152.441,-1.48426
152.493,-1.48442
152.541,-1.48457
152.591,-1.48473
152.641,-1.48488
152.692,-1.48505
152.738,-1.48521
152.788,-1.48539
152.841,-1.48557
152.894,-1.48575
152.943,-1.48595
152.994,-1.48615
153.037,-1.48635
153.091,-1.48655
153.141,-1.48676
153.194,-1.48696
153.243,-1.48716
153.289,-1.48736
153.34,-1.48756
153.389,-1.48776
153.443,-1.48796
153.49,-1.48816
153.538,-1.48836
153.589,-1.48857
153.64,-1.48877
153.692,-1.48898
153.742,-1.48919
153.788,-1.4894
153.838,-1.48962
153.89,-1.48983
153.942,-1.49005
153.99,-1.49026
154.04,-1.49048
154.086,-1.49069
154.143,-1.49089
154.189,-1.49109
154.242,-1.49129
154.291,-1.49148
154.34,-1.49167
154.391,-1.49185
154.44,-1.49204
154.491,-1.49222
154.544,-1.49239
154.587,-1.49257
154.639,-1.49275
154.685,-1.49293
154.743,-1.4931
154.788,-1.49327
154.838,-1.49345
154.891,-1.49363
154.938,-1.49381
154.991,-1.494
155.037,-1.4942
155.09,-1.4944
155.138,-1.49461
155.187,-1.49483
155.243,-1.49505
155.289,-1.49526
155.34,-1.49547
155.389,-1.49567
155.436,-1.49586
155.49,-1.49605
155.54,-1.49623
155.59,-1.49642
155.64,-1.49661
155.69,-1.4968
155.735,-1.49699
155.789,-1.4972
155.841,-1.49741
155.887,-1.49763
155.941,-1.49785
155.987,-1.49809
156.038,-1.49833
156.089,-1.49857
156.141,-1.49882
156.189,-1.49907
156.238,-1.49931
156.288,-1.49955
156.338,-1.49977
156.391,-1.49999
156.438,-1.50019
156.487,-1.50039
156.534,-1.50057
156.585,-1.50074
156.639,-1.5009
156.689,-1.50106
156.739,-1.50121
156.787,-1.50136
156.837,-1.50151
156.887,-1.50165
156.938,-1.5018
156.988,-1.50195
157.037,-1.50211
157.088,-1.50228
157.139,-1.50246
157.189,-1.50265
157.238,-1.50286
157.286,-1.50309
157.332,-1.50332
157.387,-1.50357
157.437,-1.50382
157.49,-1.50407
157.535,-1.50432
157.589,-1.50457
157.632,-1.50481
157.687,-1.50504
157.737,-1.50526
157.788,-1.50547
157.838,-1.50565
157.883,-1.50583
157.934,-1.50599
157.985,-1.50615
158.035,-1.50631
158.085,-1.50646
158.135,-1.50662
158.185,-1.50678
158.231,-1.50694
158.283,-1.50712
158.334,-1.5073
158.384,-1.50749
158.434,-1.50769
158.48,-1.5079
158.535,-1.50811
158.586,-1.50832
158.635,-1.50854
158.684,-1.50875
158.736,-1.50895
158.785,-1.50915
158.837,-1.50935
158.886,-1.50955
158.937,-1.50974
158.983,-1.50994
159.035,-1.51013
159.084,-1.51032
159.136,-1.51051
159.187,-1.5107
159.231,-1.5109
159.286,-1.51109
159.334,-1.51129
159.384,-1.51149
159.432,-1.51169
159.484,-1.51189
159.533,-1.51209
159.585,-1.51229
159.638,-1.51249
159.683,-1.51269
159.734,-1.5129
159.784,-1.5131
159.834,-1.51329
159.883,-1.51347
159.933,-1.51364
159.983,-1.5138
160.031,-1.51396
160.082,-1.5141
160.136,-1.51425
160.186,-1.5144
160.232,-1.51455
160.279,-1.51471
160.334,-1.51488
160.382,-1.51506
160.437,-1.51524
160.485,-1.51543
160.534,-1.51562
160.583,-1.5158
160.631,-1.51598
160.682,-1.51616
160.735,-1.51634
160.783,-1.51653
160.831,-1.51672
160.881,-1.51691
160.937,-1.51712
160.983,-1.51732
161.033,-1.51753
161.084,-1.51773
161.134,-1.51793
161.182,-1.51812
161.232,-1.51831
161.287,-1.51849
161.334,-1.51866
161.381,-1.51883
161.433,-1.519
161.482,-1.51917
161.534,-1.51933
161.584,-1.5195
161.632,-1.51967
161.683,-1.51985
161.731,-1.52003
161.781,-1.52022
161.832,-1.52042
161.883,-1.52062
161.931,-1.52082
161.981,-1.52102
162.033,-1.52122
162.08,-1.52142
162.133,-1.52161
162.178,-1.5218
162.232,-1.52199
162.286,-1.52217
162.331,-1.52235
162.38,-1.52253
162.431,-1.52271
162.476,-1.52288
162.527,-1.52306
162.582,-1.52324
162.63,-1.52341
162.68,-1.52359
162.735,-1.52377
162.778,-1.52396
162.832,-1.52414
162.88,-1.52433
162.929,-1.52452
162.979,-1.52472
163.027,-1.52492
163.078,-1.52514
163.129,-1.52535
163.181,-1.52556
163.231,-1.52577
163.278,-1.52596
163.33,-1.52614
163.38,-1.52632
163.428,-1.52649
163.483,-1.52667
163.532,-1.52685
163.579,-1.52703
163.63,-1.52721
163.682,-1.52741
163.729,-1.5276
163.78,-1.5278
163.827,-1.52801
163.879,-1.52822
163.929,-1.52843
163.981,-1.52863
164.029,-1.52884
164.078,-1.52905
164.127,-1.52925
164.178,-1.52945
164.231,-1.52964
164.278,-1.52982
164.327,-1.52999
164.38,-1.53016
164.427,-1.53032
164.479,-1.53048
164.529,-1.53064
164.578,-1.5308
164.628,-1.53097
164.678,-1.53113
164.731,-1.5313
164.78,-1.53148
164.827,-1.53166
164.878,-1.53186
164.926,-1.53207
164.981,-1.53229
165.028,-1.53252
165.078,-1.53275
165.129,-1.53298
165.175,-1.53322
165.229,-1.53346
165.279,-1.53369
165.328,-1.53393
165.379,-1.53416
165.427,-1.53438
165.475,-1.53461
165.529,-1.53482
165.578,-1.53503
165.626,-1.53523
165.679,-1.53542
165.729,-1.53561
165.779,-1.5358
165.828,-1.53597
165.878,-1.53614
165.927,-1.5363
165.977,-1.53646
166.026,-1.53662
166.077,-1.53679
166.129,-1.53697
166.178,-1.53715
166.225,-1.53734
166.277,-1.53754
166.329,-1.53775
166.38,-1.53796
166.427,-1.53818
166.475,-1.53839
166.523,-1.5386
166.575,-1.53882
166.628,-1.53902
166.677,-1.53923
166.726,-1.53943
166.778,-1.53963
166.822,-1.53983
166.876,-1.54003
166.927,-1.54024
166.978,-1.54045
167.028,-1.54066
167.073,-1.54088
167.122,-1.54111
167.174,-1.54134
167.231,-1.54157
167.277,-1.54181
167.327,-1.54205
167.377,-1.54229
167.426,-1.54252
167.474,-1.54276
167.526,-1.54298
167.574,-1.5432
167.625,-1.54341
167.675,-1.54362
167.726,-1.54381
167.775,-1.54401
167.827,-1.54419
167.874,-1.54437
167.923,-1.54454
167.976,-1.5447
168.023,-1.54486
168.079,-1.54501
168.124,-1.54517
168.175,-1.54533
168.228,-1.5455
168.271,-1.54568
168.327,-1.54586
168.37,-1.54605
168.424,-1.54623
168.475,-1.54643
168.525,-1.54663
168.576,-1.54683
168.625,-1.54703
168.675,-1.54724
168.723,-1.54746
168.776,-1.54767
168.826,-1.54789
168.873,-1.54812
168.922,-1.54834
168.975,-1.54857
169.021,-1.5488
169.074,-1.54903
169.122,-1.54926
169.174,-1.54949
169.226,-1.54972
169.274,-1.54994
169.322,-1.55015
169.373,-1.55035
169.425,-1.55055
169.476,-1.55074
169.522,-1.55092
169.572,-1.55111
169.626,-1.5513
169.673,-1.55149
169.721,-1.55169
169.775,-1.55189
169.822,-1.55209
169.876,-1.5523
169.924,-1.55251
169.976,-1.55271
170.022,-1.55292
170.076,-1.55312
170.125,-1.55332
170.178,-1.55352
170.226,-1.55372
170.271,-1.55391
170.323,-1.55411
170.369,-1.5543
170.424,-1.55451
170.472,-1.55472
170.522,-1.55494
170.573,-1.55517
170.623,-1.55541
170.672,-1.55566
170.723,-1.55591
170.777,-1.55616
170.822,-1.55642
170.869,-1.55668
170.921,-1.55693
170.975,-1.55719
171.02,-1.55743
171.07,-1.55767
171.12,-1.5579
171.174,-1.55812
171.222,-1.55833
171.274,-1.55854
171.323,-1.55874
171.373,-1.55895
171.424,-1.55916
171.472,-1.55937
171.522,-1.55959
171.571,-1.55981
171.62,-1.56003
171.672,-1.56026
171.72,-1.56049
171.775,-1.56073
171.823,-1.56096
171.872,-1.56119
171.922,-1.56142
171.969,-1.56164
172.021,-1.56186
172.068,-1.56207
172.123,-1.56228
172.167,-1.56247
172.224,-1.56266
172.272,-1.56284
172.318,-1.56302
172.375,-1.56319
172.423,-1.56337
172.472,-1.56354
172.516,-1.56371
172.569,-1.56389
172.622,-1.56408
172.671,-1.56428
172.721,-1.56448
172.77,-1.5647
172.818,-1.56492
172.867,-1.56514
172.921,-1.56537
172.968,-1.56561
173.018,-1.56584
173.071,-1.56608
173.121,-1.56632
173.172,-1.56656
173.219,-1.5668
173.27,-1.56704
173.317,-1.56726
173.368,-1.56749
173.421,-1.5677
173.47,-1.56791
173.521,-1.56811
173.573,-1.5683
173.621,-1.56849
173.674,-1.56868
173.719,-1.56887
173.768,-1.56907
173.819,-1.56927
173.867,-1.56947
173.916,-1.56967
173.966,-1.56987
174.02,-1.57008
174.067,-1.57028
174.117,-1.57049
174.165,-1.57071
174.215,-1.57093
174.268,-1.57116
174.32,-1.5714
174.366,-1.57165
174.415,-1.5719
174.466,-1.57216
174.515,-1.57241
174.567,-1.57266
174.618,-1.57291
174.667,-1.57316
174.718,-1.5734
174.767,-1.57364
174.814,-1.57388
174.868,-1.57412
174.916,-1.57436
174.964,-1.57461
175.015,-1.57486
175.067,-1.57512
175.117,-1.57539
175.167,-1.57566
175.217,-1.57593
175.268,-1.57621
175.319,-1.57648
175.366,-1.57674
175.416,-1.57699
175.47,-1.57723
175.516,-1.57746
175.568,-1.57768
175.617,-1.57788
175.665,-1.57808
175.714,-1.57827
175.767,-1.57846
175.817,-1.57864
175.866,-1.57883
175.923,-1.57902
175.965,-1.57922
176.015,-1.57943
176.066,-1.57964
176.115,-1.57987
176.166,-1.5801
176.216,-1.58033
176.268,-1.58057
176.316,-1.5808
176.367,-1.58104
176.419,-1.58128
176.466,-1.58152
176.515,-1.58176
176.565,-1.58199
176.615,-1.58222
176.665,-1.58245
176.719,-1.58267
176.763,-1.58288
176.813,-1.58309
176.867,-1.58329
176.916,-1.58349
176.968,-1.58369
177.017,-1.58389
177.069,-1.58409
177.116,-1.58431
177.164,-1.58453
177.216,-1.58477
177.265,-1.58501
177.315,-1.58527
177.362,-1.58553
177.413,-1.5858
177.468,-1.58608
177.514,-1.58636
177.566,-1.58665
177.616,-1.58693
177.663,-1.58721
177.715,-1.58748
177.764,-1.58774
177.816,-1.58799
177.866,-1.58823
177.916,-1.58845
177.965,-1.58867
178.014,-1.58887
178.064,-1.58907
178.114,-1.58927
178.163,-1.58947
178.213,-1.58967
178.266,-1.58988
178.317,-1.5901
178.363,-1.59032
178.413,-1.59055
178.463,-1.59078
178.516,-1.59102
178.563,-1.59125
178.616,-1.59149
178.665,-1.59172
178.713,-1.59195
178.761,-1.59218
178.815,-1.59242
178.867,-1.59266
178.913,-1.5929
178.963,-1.59313
179.013,-1.59337
179.062,-1.59361
179.112,-1.59386
179.161,-1.59411
179.216,-1.59435
179.264,-1.5946
179.311,-1.59485
179.362,-1.59509
179.413,-1.59533
179.466,-1.59556
179.511,-1.59578
179.562,-1.59601
179.612,-1.59624
179.662,-1.59646
179.717,-1.5967
179.762,-1.59693
179.813,-1.59716
179.859,-1.59739
179.911,-1.59762
179.963,-1.59784
180.009,-1.59804
180.062,-1.59825
180.112,-1.59844
180.162,-1.59863
180.214,-1.59882
180.264,-1.59901
180.313,-1.59921
180.358,-1.59941
180.41,-1.59961
180.463,-1.59981
180.51,-1.60002
180.561,-1.60023
180.613,-1.60045
180.66,-1.60066
180.707,-1.60089
180.764,-1.60111
180.814,-1.60133
180.86,-1.60155
180.912,-1.60177
180.961,-1.60199
181.015,-1.60221
181.063,-1.60244
181.113,-1.60267
181.157,-1.60291
181.213,-1.60314
181.261,-1.60338
181.311,-1.60362
181.363,-1.60386
181.409,-1.60409
181.461,-1.60433
181.511,-1.60457
181.56,-1.60481
181.612,-1.60505
181.659,-1.60529
181.712,-1.60553
181.759,-1.60578
181.811,-1.60603
181.861,-1.60629
181.91,-1.60656
181.96,-1.60683
182.011,-1.6071
182.058,-1.60736
182.112,-1.60762
182.159,-1.60787
182.212,-1.60813
182.263,-1.60838
182.311,-1.60862
182.357,-1.60888
182.413,-1.60914
182.462,-1.6094
182.512,-1.60967
182.559,-1.60994
182.61,-1.6102
182.663,-1.61047
182.71,-1.61073
182.76,-1.611
182.81,-1.61126
182.861,-1.61153
182.91,-1.61181
182.959,-1.61208
183.01,-1.61236
183.06,-1.61264
183.106,-1.61293
183.161,-1.61322
183.207,-1.61351
183.262,-1.6138
183.309,-1.61409
183.36,-1.61439
183.41,-1.6147
183.463,-1.61501
183.509,-1.61532
183.56,-1.61564
183.611,-1.61595
183.661,-1.61626
183.712,-1.61656
183.759,-1.61687
183.81,-1.61716
183.861,-1.61745
183.907,-1.61774
183.961,-1.61803
184.012,-1.61831
184.062,-1.6186
184.109,-1.61889
184.157,-1.61918
184.207,-1.61948
184.257,-1.61978
184.309,-1.62009
184.36,-1.62041
184.409,-1.62073
184.461,-1.62106
184.509,-1.6214
184.562,-1.62173
184.61,-1.62205
184.656,-1.62237
184.706,-1.62269
184.757,-1.623
184.809,-1.6233
184.859,-1.62361
184.908,-1.62391
184.958,-1.62422
185.008,-1.62453
185.059,-1.62484
185.107,-1.62516
185.16,-1.62547
185.209,-1.62578
185.26,-1.6261
185.31,-1.62641
185.358,-1.62673
185.411,-1.62705
185.458,-1.62737
185.506,-1.6277
185.556,-1.62804
185.609,-1.62838
185.658,-1.62872
185.706,-1.62907
185.756,-1.62943
185.804,-1.62979
185.86,-1.63015
185.91,-1.63052
185.957,-1.63088
186.009,-1.63124
186.059,-1.6316
186.11,-1.63196
186.159,-1.63231
186.208,-1.63267
186.257,-1.63303
186.308,-1.63338
186.355,-1.63373
186.406,-1.63408
186.457,-1.63444
186.503,-1.6348
186.555,-1.63515
186.606,-1.63551
186.656,-1.63586
186.708,-1.63621
186.756,-1.63655
186.807,-1.6369
186.855,-1.63725
186.907,-1.6376
186.955,-1.63795
187.009,-1.63831
187.058,-1.63869
187.107,-1.63907
187.157,-1.63946
187.206,-1.63985
187.255,-1.64025
187.307,-1.64066
187.355,-1.64106
187.407,-1.64147
187.456,-1.64187
187.509,-1.64228
187.558,-1.64269
187.606,-1.64311
187.656,-1.64354
187.705,-1.64397
187.755,-1.6444
187.806,-1.64485
187.853,-1.6453
187.908,-1.64575
187.956,-1.64621
188.003,-1.64668
188.057,-1.64714
188.106,-1.64761
188.153,-1.64808
188.2,-1.64854
188.255,-1.649
188.303,-1.64947
188.356,-1.64993
188.403,-1.65039
188.454,-1.65084
188.501,-1.6513
188.553,-1.65175
188.603,-1.6522
188.655,-1.65264
188.703,-1.65309
188.751,-1.65354
188.803,-1.654
188.857,-1.65447
188.905,-1.65495
188.953,-1.65544
189.004,-1.65594
189.056,-1.65644
189.105,-1.65694
189.156,-1.65743
189.202,-1.65793
189.253,-1.65842
189.302,-1.6589
189.352,-1.65939
189.406,-1.65987
189.454,-1.66035
189.501,-1.66083
189.551,-1.66131
189.6,-1.6618
189.657,-1.6623
189.702,-1.66281
189.753,-1.66334
189.801,-1.66387
189.853,-1.66442
189.903,-1.66497
189.952,-1.66554
190.004,-1.66611
190.051,-1.66668
190.105,-1.66726
190.153,-1.66784
190.203,-1.66843
190.253,-1.66901
190.3,-1.66959
190.355,-1.67018
190.404,-1.67076
190.451,-1.67134
190.506,-1.67192
190.551,-1.67251
190.602,-1.6731
190.65,-1.67369
190.703,-1.67429
190.753,-1.67489
190.806,-1.6755
190.852,-1.67612
190.902,-1.67675
190.955,-1.67738
191.005,-1.67803
191.052,-1.67867
191.104,-1.67931
191.152,-1.67995
191.202,-1.68059
191.253,-1.68122
191.304,-1.68186
191.353,-1.6825
191.404,-1.68314
191.452,-1.68377
191.501,-1.68441
191.554,-1.68505
191.603,-1.68569
191.652,-1.68634
191.703,-1.687
191.749,-1.68765
191.804,-1.6883
191.851,-1.68895
191.901,-1.6896
191.949,-1.69024
192.0,-1.69088
192.049,-1.6915
192.1,-1.69212
192.152,-1.69272
192.2,-1.69332
192.251,-1.69391
192.302,-1.69448
192.352,-1.69506
192.404,-1.69562
192.449,-1.69619
192.503,-1.69676
192.55,-1.69732
192.602,-1.69789
192.653,-1.69846
192.702,-1.69903
192.751,-1.69961
192.798,-1.70019
192.851,-1.70077
192.902,-1.70135
192.95,-1.70193
192.999,-1.7025
193.047,-1.70308
193.1,-1.70365
193.152,-1.70422
193.2,-1.70479
193.249,-1.70535
193.299,-1.7059
193.348,-1.70645
193.399,-1.707
193.452,-1.70754
193.5,-1.70809
193.548,-1.70863
193.6,-1.70918
193.649,-1.70973
193.701,-1.71027
193.75,-1.71081
193.797,-1.71134
193.85,-1.71186
193.898,-1.71237
193.949,-1.71288
194.0,-1.71339
194.047,-1.71389
194.096,-1.7144
194.148,-1.71492
194.201,-1.71543
194.247,-1.71595
194.299,-1.71647
194.348,-1.71699
194.401,-1.71751
194.447,-1.71802
194.5,-1.71853
194.552,-1.71903
194.598,-1.71952
194.648,-1.71999
194.697,-1.72045
194.75,-1.7209
194.799,-1.72134
194.851,-1.72176
194.896,-1.72218
194.948,-1.7226
195.0,-1.72301
195.046,-1.72343
195.099,-1.72385
195.151,-1.72428
195.198,-1.72471
195.247,-1.72515
195.297,-1.72559
195.348,-1.72603
195.4,-1.72647
195.449,-1.7269
195.499,-1.72732
195.547,-1.72772
195.599,-1.72811
195.647,-1.72848
195.7,-1.72884
195.746,-1.72918
195.797,-1.72952
195.849,-1.72984
195.898,-1.73016
195.949,-1.73047
195.996,-1.73077
196.044,-1.73107
196.096,-1.73137
196.149,-1.73167
196.196,-1.73196
196.247,-1.73225
196.297,-1.73253
196.348,-1.7328
196.396,-1.73307
196.447,-1.73334
196.498,-1.73361
196.549,-1.73387
196.597,-1.73413
196.645,-1.73438
196.697,-1.73463
196.748,-1.73487
196.797,-1.73511
196.844,-1.73536
196.896,-1.7356
196.947,-1.73584
196.999,-1.73609
197.044,-1.73634
197.093,-1.7366
197.144,-1.73686
197.197,-1.73713
197.246,-1.7374
197.296,-1.73767
197.345,-1.73794
197.394,-1.7382
197.445,-1.73847
197.496,-1.73873
197.547,-1.73899
197.593,-1.73925
197.643,-1.7395
197.691,-1.73975
197.747,-1.73999
197.794,-1.74023
197.846,-1.74045
197.891,-1.74067
197.945,-1.74088
197.993,-1.74108
198.046,-1.74128
198.093,-1.74147
198.147,-1.74166
198.195,-1.74186
198.245,-1.74206
198.293,-1.74227
198.345,-1.74247
198.395,-1.74268
198.444,-1.74289
198.491,-1.7431
198.547,-1.7433
198.593,-1.7435
198.646,-1.7437
198.693,-1.74389
198.744,-1.74407
198.796,-1.74425
198.846,-1.74443
198.896,-1.7446
198.944,-1.74477
198.993,-1.74494
199.047,-1.7451
199.092,-1.74526
199.148,-1.74543
199.194,-1.74561
199.243,-1.7458
199.291,-1.74599
199.344,-1.7462
199.395,-1.74642
199.443,-1.74664
199.493,-1.74688
199.543,-1.74711
199.594,-1.74734
199.644,-1.74757
199.693,-1.74779
199.742,-1.748
199.792,-1.7482
199.842,-1.74838
199.89,-1.74855
199.944,-1.74871
199.99,-1.74884
200.041,-1.74897
200.093,-1.74908
200.144,-1.74918
200.194,-1.74928
200.239,-1.74938
200.293,-1.74948
200.341,-1.74958
200.391,-1.7497
200.444,-1.74983
200.493,-1.74997
200.543,-1.75014
200.593,-1.75031
200.639,-1.7505
200.692,-1.75069
200.741,-1.75088
200.795,-1.75106
200.844,-1.75123
200.893,-1.7514
200.939,-1.75156
200.992,-1.75173
201.042,-1.75189
201.087,-1.75204
201.143,-1.7522
201.188,-1.75236
201.242,-1.75252
201.294,-1.75269
201.343,-1.75285
201.388,-1.75302
201.438,-1.75319
201.491,-1.75336
201.541,-1.75354
201.59,-1.75372
201.64,-1.7539
201.691,-1.75408
201.742,-1.75426
201.79,-1.75445
201.846,-1.75463
201.89,-1.75481
201.939,-1.75498
201.991,-1.75515
202.036,-1.75532
202.092,-1.75548
202.144,-1.75564
202.192,-1.7558
202.242,-1.75597
202.288,-1.75614
202.342,-1.75632
202.39,-1.75651
202.442,-1.75669
202.488,-1.75688
202.541,-1.75706
202.589,-1.75723
202.64,-1.75739
202.69,-1.75755
202.741,-1.7577
202.789,-1.75785
202.839,-1.758
202.89,-1.75817
202.942,-1.75834
202.988,-1.75852
203.041,-1.7587
203.086,-1.75888
203.142,-1.75906
203.191,-1.75924
203.24,-1.75942
203.294,-1.75958
203.339,-1.75975
203.392,-1.75991
203.443,-1.76006
203.492,-1.76021
203.541,-1.76037
203.589,-1.76052
203.639,-1.76068
203.688,-1.76085
203.742,-1.76102
203.79,-1.7612
203.84,-1.76138
203.888,-1.76156
203.936,-1.76175
203.99,-1.76195
204.037,-1.76214
204.089,-1.76233
204.136,-1.76251
204.187,-1.76268
204.24,-1.76284
204.287,-1.763
204.341,-1.76314
204.386,-1.76327
204.435,-1.7634
204.487,-1.76352
204.54,-1.76364
204.589,-1.76375
204.639,-1.76385
204.688,-1.76396
204.738,-1.76407
204.788,-1.7642
204.838,-1.76433
204.886,-1.76447
204.936,-1.76462
204.985,-1.76479
205.04,-1.76497
205.087,-1.76517
205.135,-1.76537
205.189,-1.76558
205.236,-1.76579
205.286,-1.766
205.336,-1.7662
205.389,-1.7664
205.439,-1.76657
205.486,-1.76673
205.537,-1.76688
205.582,-1.76701
205.638,-1.76713
205.686,-1.76725
205.735,-1.76737
205.785,-1.76749
205.836,-1.76762
205.884,-1.76776
205.937,-1.76791
205.988,-1.76807
206.037,-1.76823
206.086,-1.76841
206.138,-1.76859
206.184,-1.76878
206.238,-1.76897
206.288,-1.76917
206.336,-1.76936
206.388,-1.76956
206.44,-1.76976
206.486,-1.76996
206.535,-1.77016
206.586,-1.77036
206.637,-1.77056
206.687,-1.77076
206.737,-1.77095
206.786,-1.77114
206.834,-1.77132
206.886,-1.7715
206.933,-1.77167
206.987,-1.77183
207.038,-1.77199
207.088,-1.77214
207.131,-1.77229
207.187,-1.77244
207.237,-1.77259
207.287,-1.77273
207.332,-1.77288
207.386,-1.77304
207.433,-1.7732
207.485,-1.77336
207.537,-1.77354
207.583,-1.77372
207.634,-1.77391
207.684,-1.7741
207.732,-1.77429
207.788,-1.77447
207.835,-1.77465
207.886,-1.77482
207.934,-1.77498
207.985,-1.77513
208.036,-1.77528
208.088,-1.77543
208.135,-1.77558
208.184,-1.77572
208.232,-1.77587
208.284,-1.77601
208.334,-1.77616
208.384,-1.77632
208.433,-1.77648
208.485,-1.77664
208.531,-1.7768
208.583,-1.77697
208.632,-1.77715
208.687,-1.77733
208.734,-1.77751
208.783,-1.77769
208.834,-1.77786
208.882,-1.77804
208.935,-1.77821
208.982,-1.77837
209.036,-1.77853
209.084,-1.77867
