Sample temperature (C),Heat flow (mW)
139.157,-1.43834
139.21,-1.43855
139.262,-1.43876
139.308,-1.43896
139.358,-1.43915
139.409,-1.43933
139.462,-1.4395
139.508,-1.43968
139.557,-1.43985
139.606,-1.44003
139.653,-1.44021
139.707,-1.44039
139.76,-1.44058
139.809,-1.44077
139.856,-1.44098
139.906,-1.44118
139.954,-1.4414
140.008,-1.44162
140.057,-1.44184
140.108,-1.44207
140.153,-1.44231
140.207,-1.44254
140.257,-1.44277
140.309,-1.443
140.357,-1.44321
140.407,-1.44342
140.459,-1.44362
140.505,-1.44381
140.557,-1.44399
140.614,-1.44417
140.657,-1.44435
140.705,-1.44452
140.755,-1.44469
140.807,-1.44487
140.855,-1.44505
140.908,-1.44523
140.956,-1.44542
141.004,-1.44562
141.059,-1.44583
141.108,-1.44603
141.159,-1.44624
141.206,-1.44645
141.255,-1.44665
141.308,-1.44686
141.359,-1.44707
141.407,-1.44727
141.458,-1.44747
141.505,-1.44767
141.553,-1.44786
141.603,-1.44805
141.66,-1.44825
141.706,-1.44845
141.758,-1.44866
141.805,-1.44887
141.855,-1.44908
141.905,-1.44931
141.954,-1.44954
142.005,-1.44977
142.058,-1.45001
142.104,-1.45025
142.155,-1.4505
142.207,-1.45074
142.255,-1.45098
142.302,-1.45121
142.354,-1.45144
142.404,-1.45166
142.46,-1.45188
142.502,-1.45209
142.554,-1.45229
142.601,-1.45248
142.654,-1.45267
142.704,-1.45285
142.755,-1.45302
142.803,-1.45319
142.854,-1.45336
142.902,-1.45352
142.955,-1.45368
143.002,-1.45385
143.054,-1.45403
143.104,-1.45421
143.153,-1.4544
143.203,-1.45459
143.255,-1.45479
143.305,-1.45499
143.357,-1.4552
143.401,-1.4554
143.456,-1.45561
143.504,-1.45583
143.556,-1.45604
143.606,-1.45625
143.651,-1.45645
143.704,-1.45665
143.754,-1.45685
143.803,-1.45705
143.857,-1.45725
143.904,-1.45744
143.954,-1.45764
144.003,-1.45784
144.055,-1.45804
144.103,-1.45825
144.154,-1.45845
144.204,-1.45867
144.252,-1.45889
144.302,-1.45911
144.355,-1.45933
144.401,-1.45955
144.455,-1.45977
144.502,-1.45999
144.553,-1.46021
144.602,-1.46043
144.654,-1.46064
144.703,-1.46086
144.751,-1.46106
144.803,-1.46126
144.853,-1.46145
144.904,-1.46163
144.955,-1.4618
145.0,-1.46197
145.05,-1.46213
145.104,-1.46228
145.151,-1.46243
145.2,-1.46259
145.254,-1.46275
145.299,-1.46292
145.353,-1.46309
145.401,-1.46328
145.449,-1.46347
145.507,-1.46368
145.55,-1.46388
145.601,-1.46409
145.651,-1.4643
145.701,-1.4645
145.754,-1.46469
145.798,-1.46488
145.851,-1.46506
145.902,-1.46524
145.95,-1.46541
146.003,-1.46558
146.054,-1.46575
146.099,-1.46593
146.153,-1.46611
146.199,-1.4663
146.253,-1.4665
146.3,-1.4667
146.351,-1.46692
146.399,-1.46714
146.451,-1.46737
146.502,-1.46761
146.554,-1.46785
146.6,-1.46808
146.65,-1.46832
146.7,-1.46854
146.748,-1.46877
146.803,-1.46898
146.852,-1.46919
146.899,-1.4694
146.95,-1.46959
146.997,-1.46978
147.05,-1.46997
147.097,-1.47016
147.154,-1.47035
147.198,-1.47054
147.247,-1.47072
147.298,-1.47091
147.348,-1.47111
147.398,-1.4713
147.447,-1.4715
147.496,-1.4717
147.552,-1.47191
147.6,-1.47212
147.648,-1.47233
147.697,-1.47254
147.745,-1.47276
147.799,-1.47297
147.85,-1.47317
147.902,-1.47336
147.95,-1.47355
147.999,-1.47373
148.048,-1.47391
148.099,-1.47408
148.148,-1.47425
148.2,-1.47442
148.247,-1.47459
148.294,-1.47475
148.348,-1.47492
148.398,-1.47508
148.447,-1.47524
148.499,-1.47541
148.549,-1.47557
148.597,-1.47574
148.649,-1.47591
148.701,-1.47609
148.751,-1.47627
148.8,-1.47646
148.847,-1.47665
148.893,-1.47685
148.946,-1.47706
148.997,-1.47726
149.046,-1.47746
149.099,-1.47765
149.148,-1.47784
149.197,-1.47802
149.249,-1.4782
149.297,-1.47838
149.343,-1.47856
149.398,-1.47874
149.445,-1.47892
149.498,-1.47911
149.546,-1.47931
149.599,-1.47952
149.646,-1.47975
149.694,-1.47998
149.752,-1.48022
149.798,-1.48047
149.846,-1.48072
149.898,-1.48098
149.947,-1.48124
149.997,-1.4815
150.045,-1.48176
150.097,-1.48201
150.147,-1.48224
150.192,-1.48246
150.245,-1.48267
150.298,-1.48285
150.345,-1.48302
150.396,-1.48317
150.447,-1.48331
150.497,-1.48345
150.546,-1.48359
150.593,-1.48373
150.647,-1.48389
150.696,-1.48406
150.745,-1.48425
150.793,-1.48445
150.844,-1.48467
150.897,-1.4849
150.945,-1.48513
150.997,-1.48537
151.042,-1.48561
151.096,-1.48585
151.148,-1.48607
151.197,-1.48628
151.247,-1.48647
151.299,-1.48665
151.345,-1.48682
151.397,-1.48699
151.446,-1.48714
151.494,-1.4873
151.547,-1.48745
151.59,-1.48762
151.644,-1.48779
151.696,-1.48798
151.745,-1.48817
151.792,-1.48837
151.844,-1.48859
151.898,-1.48881
151.946,-1.48903
151.996,-1.48926
152.046,-1.48948
152.094,-1.4897
152.143,-1.48991
152.198,-1.49012
152.243,-1.49033
152.294,-1.49053
152.344,-1.49072
152.391,-1.49091
152.444,-1.49111
152.492,-1.4913
152.544,-1.49149
152.594,-1.49168
152.643,-1.49187
152.692,-1.49207
152.746,-1.49227
152.796,-1.49247
152.844,-1.49267
152.891,-1.49288
152.944,-1.49308
152.992,-1.49328
153.043,-1.49348
153.095,-1.49368
153.143,-1.49387
153.191,-1.49407
153.244,-1.49427
153.291,-1.49447
153.344,-1.49467
153.39,-1.49488
153.443,-1.49509
153.493,-1.4953
153.541,-1.49551
153.591,-1.49573
153.643,-1.49594
153.689,-1.49614
153.743,-1.49634
153.794,-1.49654
153.842,-1.49672
153.896,-1.4969
153.942,-1.49707
153.992,-1.49725
154.041,-1.49742
154.093,-1.4976
154.142,-1.4978
154.19,-1.49799
154.24,-1.4982
154.292,-1.49842
154.338,-1.49864
154.391,-1.49887
154.442,-1.49909
154.494,-1.4993
154.54,-1.4995
154.591,-1.49969
154.643,-1.49987
154.689,-1.50004
154.74,-1.5002
154.789,-1.50036
154.84,-1.50051
154.895,-1.50067
154.941,-1.50083
154.989,-1.501
155.042,-1.50118
155.09,-1.50138
155.14,-1.50159
155.194,-1.50183
155.24,-1.50207
155.291,-1.50232
155.339,-1.50257
155.391,-1.50281
155.44,-1.50305
155.489,-1.50328
155.544,-1.5035
155.593,-1.50372
155.64,-1.50393
155.69,-1.50414
155.739,-1.50434
155.792,-1.50454
155.839,-1.50474
155.889,-1.50494
155.938,-1.50514
155.991,-1.50534
156.042,-1.50554
156.093,-1.50575
156.141,-1.50597
156.192,-1.50619
156.237,-1.50642
156.292,-1.50666
156.342,-1.5069
156.391,-1.50714
156.443,-1.50737
156.488,-1.50759
156.539,-1.5078
156.592,-1.508
156.642,-1.50819
156.683,-1.50837
156.741,-1.50854
156.787,-1.50871
156.842,-1.50887
156.888,-1.50903
156.94,-1.50918
156.989,-1.50935
157.038,-1.50951
157.09,-1.50969
157.138,-1.50987
157.189,-1.51006
157.236,-1.51027
157.287,-1.51049
157.34,-1.51072
157.386,-1.51095
157.441,-1.5112
157.487,-1.51144
157.538,-1.51169
157.59,-1.51194
157.636,-1.51218
157.691,-1.51242
157.739,-1.51266
157.787,-1.51288
157.837,-1.51311
157.892,-1.51332
157.938,-1.51353
157.988,-1.51373
158.035,-1.51392
158.088,-1.51411
158.136,-1.51429
158.187,-1.51447
158.24,-1.51464
158.286,-1.5148
158.338,-1.51497
158.384,-1.51513
158.435,-1.51529
158.489,-1.51546
158.538,-1.51563
158.589,-1.51581
158.635,-1.51599
158.686,-1.51617
158.737,-1.51637
158.787,-1.51657
158.838,-1.51678
158.888,-1.51699
158.938,-1.51721
158.988,-1.51743
159.036,-1.51764
159.087,-1.51785
159.136,-1.51805
159.186,-1.51823
159.238,-1.51841
159.287,-1.51858
159.338,-1.51875
159.39,-1.51892
159.435,-1.51909
159.487,-1.51927
159.535,-1.51946
159.587,-1.51966
159.634,-1.51987
159.685,-1.52009
159.736,-1.52031
159.788,-1.52054
159.833,-1.52078
159.887,-1.52101
159.934,-1.52123
159.985,-1.52145
160.034,-1.52166
160.088,-1.52186
160.137,-1.52204
160.186,-1.52223
160.237,-1.52241
160.287,-1.52258
160.334,-1.52276
160.386,-1.52293
160.437,-1.5231
160.486,-1.52326
160.535,-1.52343
160.584,-1.52359
160.634,-1.52375
160.683,-1.5239
160.734,-1.52406
160.784,-1.52422
160.833,-1.52438
160.884,-1.52454
160.936,-1.52471
160.984,-1.52489
161.035,-1.52507
161.085,-1.52526
161.135,-1.52545
161.186,-1.52563
161.233,-1.52581
161.284,-1.52599
161.334,-1.52616
161.381,-1.52633
161.438,-1.52651
161.484,-1.52668
161.536,-1.52685
161.582,-1.52702
161.631,-1.52719
161.687,-1.52736
161.734,-1.52754
161.784,-1.52773
161.832,-1.52793
161.883,-1.52814
161.935,-1.52835
161.982,-1.52857
162.033,-1.52879
162.085,-1.529
162.134,-1.5292
162.182,-1.5294
162.232,-1.52958
162.285,-1.52976
162.334,-1.52992
162.382,-1.53009
162.432,-1.53025
162.485,-1.53042
162.534,-1.53059
162.586,-1.53077
162.633,-1.53096
162.685,-1.53116
162.732,-1.53136
162.786,-1.53158
162.835,-1.5318
162.882,-1.53202
162.932,-1.53225
162.984,-1.53249
163.032,-1.53272
163.083,-1.53295
163.133,-1.53318
163.181,-1.53341
163.231,-1.53364
163.278,-1.53387
163.33,-1.5341
163.381,-1.53434
163.429,-1.53457
163.481,-1.53479
163.531,-1.53502
163.582,-1.53523
163.635,-1.53545
163.678,-1.53566
163.732,-1.53587
163.781,-1.53607
163.831,-1.53626
163.883,-1.53645
163.93,-1.53664
163.981,-1.53683
164.033,-1.53701
164.08,-1.5372
164.134,-1.5374
164.177,-1.5376
164.231,-1.53781
164.282,-1.53802
164.328,-1.53824
164.383,-1.53846
164.432,-1.53868
164.482,-1.5389
164.531,-1.5391
164.577,-1.5393
164.631,-1.53949
164.678,-1.53967
164.729,-1.53984
164.78,-1.54001
164.829,-1.54017
164.879,-1.54034
164.927,-1.54051
164.983,-1.54068
165.03,-1.54086
165.08,-1.54104
165.129,-1.54124
165.18,-1.54144
165.231,-1.54164
165.283,-1.54186
165.327,-1.54208
165.382,-1.54231
165.43,-1.54255
165.482,-1.54279
165.531,-1.54303
165.577,-1.54328
165.633,-1.54352
165.68,-1.54375
165.728,-1.54397
165.78,-1.54419
165.832,-1.54439
165.879,-1.54459
165.928,-1.54477
165.972,-1.54495
166.03,-1.54512
166.079,-1.54528
166.129,-1.54544
166.175,-1.54561
166.226,-1.54577
166.278,-1.54593
166.331,-1.5461
166.377,-1.54627
166.432,-1.54645
166.477,-1.54662
166.529,-1.5468
166.577,-1.54699
166.631,-1.54717
166.68,-1.54736
166.723,-1.54754
166.779,-1.54772
166.829,-1.54789
166.875,-1.54806
166.929,-1.54822
166.976,-1.54838
167.027,-1.54855
167.076,-1.54873
167.124,-1.54891
167.179,-1.5491
167.234,-1.54931
167.28,-1.54951
167.327,-1.54972
167.38,-1.54994
167.427,-1.55015
167.478,-1.55035
167.527,-1.55054
167.576,-1.55072
167.63,-1.5509
167.676,-1.55106
167.73,-1.55122
167.775,-1.55137
167.828,-1.55152
167.878,-1.55168
167.927,-1.55185
167.978,-1.55202
168.024,-1.55219
168.076,-1.55237
168.124,-1.55256
168.175,-1.55274
168.227,-1.55293
168.276,-1.55312
168.328,-1.55331
168.372,-1.5535
168.424,-1.55369
168.475,-1.55387
168.523,-1.55406
168.573,-1.55425
168.625,-1.55444
168.673,-1.55462
168.728,-1.55481
168.776,-1.55501
168.826,-1.55521
168.877,-1.55541
168.926,-1.55562
168.978,-1.55583
169.028,-1.55603
169.076,-1.55623
169.126,-1.55643
169.174,-1.55661
169.228,-1.55679
169.279,-1.55696
169.324,-1.55712
169.375,-1.55729
169.424,-1.55745
169.473,-1.55761
169.525,-1.55777
169.574,-1.55795
169.625,-1.55813
169.676,-1.55831
169.727,-1.5585
169.777,-1.55869
169.825,-1.55889
169.877,-1.55909
169.926,-1.55929
169.973,-1.55951
170.022,-1.55972
170.071,-1.55994
170.125,-1.56016
170.175,-1.56038
170.222,-1.5606
170.272,-1.56082
170.324,-1.56103
170.374,-1.56124
170.426,-1.56145
170.473,-1.56166
170.525,-1.56186
170.575,-1.56206
170.626,-1.56226
170.676,-1.56247
170.724,-1.56267
170.774,-1.56288
170.824,-1.56308
170.875,-1.56328
170.927,-1.56348
170.974,-1.56368
171.024,-1.56387
171.071,-1.56407
171.122,-1.56426
171.175,-1.56445
171.226,-1.56464
171.275,-1.56484
171.325,-1.56504
171.372,-1.56524
171.428,-1.56545
171.474,-1.56566
171.526,-1.56587
171.574,-1.56609
171.623,-1.5663
171.672,-1.56652
171.724,-1.56673
171.775,-1.56695
171.822,-1.56716
171.872,-1.56737
171.925,-1.56759
171.974,-1.5678
172.022,-1.56801
172.074,-1.56822
172.123,-1.56842
172.173,-1.56862
172.225,-1.56881
172.269,-1.569
172.321,-1.56919
172.371,-1.56939
172.423,-1.56959
172.474,-1.5698
172.521,-1.57003
172.574,-1.57026
172.62,-1.5705
172.671,-1.57075
172.722,-1.571
172.771,-1.57125
172.823,-1.57149
172.872,-1.57173
172.92,-1.57196
172.971,-1.57218
173.018,-1.5724
173.071,-1.57261
173.121,-1.57282
173.17,-1.57303
173.222,-1.57323
173.271,-1.57344
173.324,-1.57365
173.372,-1.57386
173.419,-1.57407
173.471,-1.57429
173.521,-1.57451
173.57,-1.57473
173.621,-1.57495
173.67,-1.57517
173.719,-1.5754
173.768,-1.57562
173.819,-1.57584
173.869,-1.57606
173.921,-1.57627
173.971,-1.57649
174.018,-1.57669
174.069,-1.5769
174.12,-1.57711
174.172,-1.57731
174.224,-1.57752
174.27,-1.57773
174.321,-1.57794
174.37,-1.57815
174.419,-1.57836
174.469,-1.57856
174.519,-1.57877
174.571,-1.57897
174.62,-1.57918
174.669,-1.57939
174.719,-1.5796
174.772,-1.5798
174.822,-1.58001
174.871,-1.58021
174.919,-1.5804
174.969,-1.58059
175.02,-1.58078
175.068,-1.58097
175.118,-1.58114
175.168,-1.58131
175.215,-1.58147
175.273,-1.58163
175.319,-1.58179
175.369,-1.58195
175.418,-1.58211
175.468,-1.58228
175.52,-1.58245
175.569,-1.58263
175.62,-1.58282
175.669,-1.58302
175.718,-1.58322
175.768,-1.58345
175.818,-1.58367
175.87,-1.58391
175.92,-1.58415
175.966,-1.5844
176.018,-1.58465
176.071,-1.5849
176.12,-1.58516
176.167,-1.58541
176.217,-1.58567
176.269,-1.58592
176.319,-1.58616
176.368,-1.5864
176.419,-1.58663
176.468,-1.58685
176.518,-1.58706
176.567,-1.58727
176.619,-1.58748
176.671,-1.58768
176.719,-1.58788
176.768,-1.58808
176.818,-1.58828
176.868,-1.58848
176.915,-1.58868
176.966,-1.58889
177.016,-1.5891
177.066,-1.58931
177.113,-1.58953
177.169,-1.58975
177.217,-1.58998
177.268,-1.59021
177.316,-1.59044
177.364,-1.59066
177.417,-1.59087
177.465,-1.59108
177.516,-1.59126
177.566,-1.59144
177.617,-1.5916
177.67,-1.59177
177.717,-1.59193
177.766,-1.5921
177.817,-1.59228
177.862,-1.59246
177.914,-1.59265
177.964,-1.59284
178.019,-1.59303
178.065,-1.59323
178.114,-1.59343
178.165,-1.59363
178.217,-1.59383
178.265,-1.59404
178.319,-1.59424
178.365,-1.59444
178.416,-1.59464
178.466,-1.59484
178.516,-1.59503
178.564,-1.59523
178.614,-1.59542
178.664,-1.59562
178.717,-1.59582
178.763,-1.59603
178.813,-1.59623
178.867,-1.59645
178.913,-1.59667
178.965,-1.59689
179.015,-1.59712
179.066,-1.59734
179.118,-1.59756
179.166,-1.59778
179.213,-1.59799
179.261,-1.5982
179.316,-1.5984
179.365,-1.59861
179.416,-1.59881
179.466,-1.59902
179.513,-1.59923
179.563,-1.59944
179.62,-1.59966
179.666,-1.59988
179.716,-1.6001
179.763,-1.60032
179.809,-1.60053
179.867,-1.60074
179.914,-1.60095
179.966,-1.60114
180.014,-1.60133
180.063,-1.60152
180.114,-1.60171
180.166,-1.60189
180.214,-1.60209
180.263,-1.60228
180.315,-1.60249
180.361,-1.60271
180.413,-1.60293
180.463,-1.60316
180.516,-1.6034
180.563,-1.60363
180.615,-1.60387
180.661,-1.6041
180.712,-1.60433
180.764,-1.60456
180.813,-1.60478
180.861,-1.60501
180.916,-1.60524
180.963,-1.60546
181.016,-1.60569
181.062,-1.6059
181.112,-1.60611
181.164,-1.6063
181.21,-1.60649
181.263,-1.60668
181.313,-1.60687
181.361,-1.60706
181.412,-1.60726
181.46,-1.60747
181.515,-1.60768
181.564,-1.6079
181.614,-1.60812
181.662,-1.60834
181.71,-1.60856
181.763,-1.60879
181.811,-1.60901
181.861,-1.60922
181.911,-1.60943
181.96,-1.60964
182.013,-1.60983
182.063,-1.61002
182.113,-1.6102
182.162,-1.61038
182.211,-1.61055
182.264,-1.61072
182.315,-1.61089
182.362,-1.61107
182.413,-1.61125
182.461,-1.61144
182.513,-1.61164
182.562,-1.61184
182.61,-1.61206
182.663,-1.61227
182.712,-1.61248
182.761,-1.61269
182.811,-1.6129
182.862,-1.61312
182.913,-1.61335
182.964,-1.61358
183.011,-1.61382
183.064,-1.61406
183.111,-1.61432
183.164,-1.61458
183.209,-1.61484
183.26,-1.61511
183.311,-1.61537
183.362,-1.61564
183.413,-1.6159
183.464,-1.61616
183.51,-1.61642
183.565,-1.61667
183.611,-1.61691
183.665,-1.61714
183.713,-1.61736
183.761,-1.61757
183.812,-1.61778
183.859,-1.61798
183.912,-1.61818
183.963,-1.61837
184.011,-1.61858
184.064,-1.61879
184.111,-1.61902
184.159,-1.61925
184.213,-1.61949
184.261,-1.61974
184.31,-1.62
184.359,-1.62026
184.411,-1.62052
184.466,-1.62078
184.511,-1.62103
184.56,-1.62127
184.61,-1.62151
184.658,-1.62174
184.712,-1.62196
184.762,-1.62219
184.813,-1.62241
184.861,-1.62264
184.91,-1.62288
184.962,-1.62312
185.012,-1.62338
185.06,-1.62365
185.11,-1.62393
185.159,-1.62421
185.208,-1.6245
185.26,-1.62479
185.31,-1.62507
185.358,-1.62535
185.41,-1.62561
185.458,-1.62587
185.508,-1.62611
185.556,-1.62635
185.61,-1.62657
185.657,-1.62679
185.708,-1.627
185.757,-1.62721
185.806,-1.62741
185.859,-1.62762
185.91,-1.62782
185.961,-1.62804
186.011,-1.62826
186.057,-1.62849
186.108,-1.62875
186.163,-1.62901
186.209,-1.62929
186.26,-1.62958
186.308,-1.62987
186.359,-1.63016
186.406,-1.63045
186.457,-1.63073
186.51,-1.631
186.555,-1.63127
186.607,-1.63153
186.658,-1.6318
186.709,-1.63206
186.76,-1.63233
186.806,-1.63259
186.859,-1.63287
186.909,-1.63315
186.957,-1.63345
187.009,-1.63375
187.059,-1.63405
187.103,-1.63436
187.159,-1.63467
187.209,-1.63499
187.258,-1.63531
187.308,-1.63563
187.355,-1.63595
187.407,-1.63626
187.454,-1.63657
187.508,-1.63688
187.558,-1.63718
187.607,-1.63748
187.66,-1.63778
187.703,-1.63808
187.758,-1.63837
187.81,-1.63866
187.856,-1.63894
187.905,-1.63922
187.957,-1.6395
188.007,-1.63977
188.059,-1.64002
188.107,-1.64027
188.157,-1.64051
188.205,-1.64075
188.256,-1.64098
188.308,-1.64122
188.355,-1.64147
188.403,-1.64172
188.457,-1.64198
188.505,-1.64224
188.554,-1.64252
188.609,-1.6428
188.656,-1.6431
188.708,-1.6434
188.756,-1.64372
188.806,-1.64404
188.857,-1.64437
188.905,-1.6447
188.954,-1.64503
189.005,-1.64537
189.056,-1.64571
189.105,-1.64604
189.157,-1.64638
189.207,-1.64671
189.255,-1.64704
189.305,-1.64737
189.355,-1.6477
189.402,-1.64803
189.456,-1.64837
189.504,-1.6487
189.558,-1.64905
189.607,-1.6494
189.656,-1.64975
189.702,-1.65012
189.755,-1.65049
189.806,-1.65086
189.856,-1.65124
189.902,-1.65163
189.955,-1.65201
190.006,-1.6524
190.053,-1.65278
190.102,-1.65316
190.154,-1.65354
190.203,-1.65393
190.251,-1.65432
190.301,-1.65472
190.353,-1.65513
190.403,-1.65554
190.456,-1.65597
190.505,-1.65641
190.552,-1.65685
190.602,-1.65731
190.651,-1.65779
190.707,-1.65827
190.754,-1.65876
190.806,-1.65926
190.854,-1.65977
190.901,-1.66027
190.953,-1.66075
191.003,-1.66116
191.054,-1.66154
191.106,-1.66195
191.153,-1.66238
191.202,-1.6628
191.255,-1.66325
191.306,-1.66369
191.359,-1.66419
191.405,-1.66475
191.452,-1.66528
191.505,-1.66579
191.554,-1.66627
191.604,-1.66677
191.651,-1.66727
191.702,-1.6678
191.751,-1.66833
191.804,-1.66888
191.858,-1.66941
191.901,-1.6699
191.954,-1.67046
192.001,-1.67101
192.05,-1.67152
192.104,-1.6721
192.154,-1.67267
192.202,-1.67319
192.252,-1.6738
192.3,-1.67443
192.355,-1.67507
192.403,-1.67573
192.454,-1.67638
192.503,-1.67705
192.548,-1.67771
192.602,-1.67838
192.654,-1.67904
192.704,-1.67971
192.753,-1.6804
192.799,-1.68113
192.852,-1.68186
192.902,-1.68258
192.95,-1.68326
193.002,-1.68395
193.051,-1.68466
193.099,-1.68538
193.155,-1.68612
193.203,-1.68688
193.254,-1.68764
193.304,-1.68842
193.348,-1.68917
193.402,-1.68989
193.45,-1.69066
193.505,-1.69143
193.551,-1.6922
193.602,-1.69297
193.652,-1.69374
193.699,-1.69452
193.752,-1.69531
193.799,-1.69614
193.85,-1.69693
193.899,-1.69772
193.951,-1.69851
194.0,-1.69931
194.052,-1.70012
194.098,-1.70095
194.154,-1.70178
194.199,-1.70262
194.251,-1.70347
194.3,-1.70433
194.348,-1.7052
194.4,-1.70607
194.449,-1.70694
194.499,-1.7078
194.55,-1.70866
194.602,-1.70951
194.65,-1.71035
194.698,-1.71119
194.75,-1.71202
194.801,-1.71285
194.849,-1.71368
194.901,-1.71451
194.947,-1.71535
194.998,-1.71618
195.051,-1.71703
195.101,-1.71788
195.151,-1.71873
195.2,-1.71959
195.247,-1.72044
195.3,-1.72129
195.349,-1.72214
195.398,-1.72298
195.451,-1.72382
195.502,-1.72465
195.547,-1.72548
195.6,-1.72629
195.65,-1.72709
195.7,-1.72788
195.75,-1.72866
195.798,-1.72945
195.848,-1.73026
195.898,-1.73114
195.948,-1.73211
195.996,-1.73306
196.048,-1.73395
196.099,-1.73478
196.147,-1.73554
196.2,-1.73636
196.25,-1.73719
196.295,-1.73805
196.345,-1.73896
196.398,-1.73978
196.446,-1.7406
196.499,-1.74148
196.55,-1.74233
196.598,-1.74316
196.647,-1.74404
196.699,-1.74491
196.747,-1.74579
196.799,-1.74669
196.85,-1.74748
196.898,-1.74828
196.948,-1.74915
196.999,-1.74993
197.048,-1.75073
197.098,-1.75158
197.147,-1.75232
197.199,-1.75303
197.251,-1.75372
197.295,-1.75438
197.349,-1.75497
197.398,-1.75554
197.448,-1.75608
197.494,-1.75663
197.548,-1.75718
197.601,-1.75768
197.65,-1.75823
197.696,-1.75877
197.748,-1.75931
197.797,-1.75983
197.848,-1.76035
197.896,-1.76086
197.945,-1.76137
197.993,-1.76188
198.046,-1.76238
198.099,-1.76282
198.145,-1.7632
198.196,-1.76365
198.243,-1.76405
198.296,-1.76438
198.348,-1.76479
198.397,-1.76519
198.446,-1.76559
198.496,-1.76597
198.544,-1.76633
198.594,-1.76663
198.645,-1.76687
198.692,-1.76718
198.746,-1.76752
198.79,-1.7678
198.846,-1.76808
198.899,-1.76839
198.946,-1.76864
198.997,-1.76887
199.046,-1.7691
199.093,-1.76932
199.146,-1.7695
199.196,-1.76965
199.248,-1.76983
199.293,-1.76995
199.346,-1.77003
199.394,-1.77017
199.444,-1.7703
199.497,-1.7704
199.543,-1.77049
199.593,-1.77058
199.645,-1.7707
199.695,-1.77087
199.744,-1.7711
199.796,-1.77135
199.841,-1.77161
199.894,-1.77187
199.944,-1.77212
199.995,-1.77236
200.044,-1.77259
200.096,-1.7728
200.143,-1.773
200.192,-1.77318
200.243,-1.77334
200.294,-1.77349
200.343,-1.77362
200.393,-1.77375
200.441,-1.77386
200.496,-1.77398
200.546,-1.77409
200.594,-1.7742
200.643,-1.77431
200.691,-1.77443
200.745,-1.77455
200.794,-1.77468
200.843,-1.77482
200.895,-1.77496
200.942,-1.7751
200.992,-1.77525
201.043,-1.77539
201.092,-1.77552
201.146,-1.77563
201.191,-1.77573
201.24,-1.77581
201.293,-1.77587
201.343,-1.77592
201.396,-1.77596
201.442,-1.77599
201.494,-1.77601
201.542,-1.77603
201.59,-1.77605
201.641,-1.77607
201.694,-1.7761
201.742,-1.77615
201.792,-1.77621
201.843,-1.77628
201.893,-1.77637
201.942,-1.77647
201.99,-1.77657
202.044,-1.77669
202.089,-1.77681
202.14,-1.77693
202.195,-1.77705
202.241,-1.77716
202.292,-1.77727
202.341,-1.77737
202.39,-1.77745
202.442,-1.77753
202.492,-1.77761
202.544,-1.77768
202.59,-1.77774
202.639,-1.77781
202.692,-1.77788
202.742,-1.77796
202.793,-1.77804
202.842,-1.77812
202.889,-1.7782
202.942,-1.77829
202.993,-1.77837
203.042,-1.77847
203.092,-1.77857
203.142,-1.77868
203.191,-1.7788
203.239,-1.77892
203.291,-1.77905
203.34,-1.77918
203.389,-1.77932
203.44,-1.77946
203.492,-1.7796
203.543,-1.77972
203.59,-1.77983
203.638,-1.77993
203.691,-1.78
203.739,-1.78006
203.792,-1.7801
203.843,-1.78013
203.891,-1.78015
203.94,-1.78017
203.988,-1.78019
204.037,-1.78022
204.088,-1.78027
204.14,-1.78033
204.187,-1.78041
204.239,-1.7805
204.289,-1.78061
204.341,-1.78072
204.39,-1.78084
204.439,-1.78095
204.492,-1.78106
204.54,-1.78115
204.591,-1.78123
204.642,-1.7813
204.692,-1.78135
204.74,-1.78139
204.789,-1.78143
204.842,-1.78146
204.891,-1.78149
204.941,-1.78152
204.989,-1.78156
205.037,-1.7816
205.087,-1.78165
205.14,-1.78171
205.191,-1.78178
205.241,-1.78185
205.285,-1.78193
205.337,-1.78202
205.387,-1.78211
205.44,-1.78221
205.49,-1.78231
205.537,-1.78241
205.587,-1.7825
205.637,-1.7826
205.688,-1.78269
205.737,-1.78276
205.786,-1.78283
205.838,-1.78289
205.888,-1.78294
205.937,-1.78299
205.988,-1.78304
206.04,-1.7831
206.088,-1.78317
206.134,-1.78325
206.182,-1.78335
206.236,-1.78346
206.289,-1.78359
206.336,-1.78373
206.387,-1.78388
206.435,-1.78403
206.487,-1.78419
206.536,-1.78434
206.586,-1.78449
206.638,-1.78463
206.688,-1.78477
206.737,-1.78489
206.788,-1.78499
206.835,-1.78508
206.888,-1.78516
206.935,-1.78522
206.989,-1.78527
207.034,-1.78532
207.087,-1.78537
207.137,-1.78542
207.187,-1.78547
207.233,-1.78554
207.287,-1.78561
207.337,-1.78569
207.388,-1.78578
207.434,-1.78588
207.483,-1.78599
207.534,-1.7861
207.584,-1.78622
207.637,-1.78634
207.685,-1.78646
207.735,-1.78658
207.79,-1.7867
207.837,-1.78682
207.886,-1.78693
207.939,-1.78704
207.983,-1.78714
208.035,-1.78723
208.084,-1.78732
208.137,-1.78741
208.185,-1.78749
208.234,-1.78757
208.283,-1.78765
208.332,-1.78772
208.385,-1.7878
208.438,-1.78789
208.486,-1.78798
208.536,-1.78807
208.586,-1.78818
208.633,-1.7883
208.685,-1.78843
208.732,-1.78858
208.785,-1.78874
208.834,-1.78892
208.885,-1.78909
208.938,-1.78926
208.983,-1.78943
