Sample temperature (C),Heat flow (mW)
139.207,-1.43424
139.255,-1.43445
139.304,-1.43465
139.355,-1.43484
139.405,-1.43503
139.456,-1.43522
139.507,-1.4354
139.553,-1.43559
139.604,-1.43577
139.655,-1.43595
139.706,-1.43613
139.756,-1.43632
139.806,-1.43651
139.854,-1.4367
139.902,-1.43689
139.956,-1.43709
140.009,-1.43728
140.056,-1.43748
140.101,-1.43767
140.154,-1.43786
140.205,-1.43804
140.254,-1.43821
140.307,-1.43839
140.355,-1.43855
140.404,-1.43872
140.455,-1.4389
140.506,-1.43907
140.557,-1.43926
140.606,-1.43945
140.655,-1.43964
140.7,-1.43983
140.753,-1.44002
140.805,-1.44021
140.853,-1.44039
140.902,-1.44058
140.954,-1.44076
141.004,-1.44095
141.053,-1.44115
141.103,-1.44134
141.154,-1.44154
141.202,-1.44174
141.257,-1.44194
141.304,-1.44214
141.355,-1.44234
141.403,-1.44254
141.452,-1.44275
141.504,-1.44295
141.553,-1.44317
141.604,-1.44339
141.651,-1.44362
141.701,-1.44386
141.749,-1.44411
141.801,-1.44436
141.854,-1.44461
141.905,-1.44486
141.953,-1.44511
142.001,-1.44535
142.051,-1.44558
142.103,-1.44581
142.153,-1.44604
142.201,-1.44626
142.249,-1.44648
142.301,-1.4467
142.352,-1.44691
142.4,-1.44712
142.451,-1.44732
142.503,-1.44752
142.549,-1.44772
142.6,-1.44792
142.651,-1.44812
142.703,-1.44832
142.754,-1.44853
142.802,-1.44875
142.85,-1.44897
142.897,-1.4492
142.955,-1.44943
143.003,-1.44966
143.05,-1.44989
143.102,-1.45011
143.149,-1.45032
143.199,-1.45052
143.248,-1.4507
143.305,-1.45087
143.352,-1.45104
143.399,-1.45119
143.451,-1.45134
143.498,-1.45148
143.554,-1.45162
143.603,-1.45176
143.65,-1.45189
143.698,-1.45203
143.748,-1.45217
143.803,-1.45231
143.852,-1.45245
143.899,-1.4526
143.95,-1.45276
143.999,-1.45293
144.048,-1.45312
144.102,-1.45331
144.15,-1.45353
144.201,-1.45375
144.25,-1.45399
144.301,-1.45424
144.349,-1.4545
144.4,-1.45477
144.452,-1.45504
144.5,-1.45531
144.551,-1.45557
144.6,-1.45582
144.65,-1.45607
144.702,-1.45631
144.754,-1.45654
144.795,-1.45676
144.847,-1.45698
144.905,-1.45719
144.95,-1.45739
144.995,-1.4576
145.049,-1.45781
145.098,-1.45801
145.152,-1.45822
145.201,-1.45844
145.252,-1.45865
145.298,-1.45887
145.348,-1.45909
145.398,-1.45932
145.45,-1.45954
145.502,-1.45976
145.549,-1.45998
145.597,-1.4602
145.646,-1.46041
145.698,-1.46062
145.749,-1.46082
145.798,-1.46102
145.849,-1.46122
145.897,-1.46141
145.95,-1.46161
145.997,-1.46181
146.048,-1.46201
146.101,-1.46221
146.146,-1.46241
146.201,-1.46261
146.248,-1.46282
146.296,-1.46304
146.35,-1.46326
146.4,-1.46349
146.446,-1.46371
146.498,-1.46393
146.55,-1.46414
146.602,-1.46434
146.646,-1.46452
146.699,-1.4647
146.746,-1.46488
146.8,-1.46505
146.85,-1.46522
146.896,-1.46539
146.948,-1.46556
146.998,-1.46574
147.047,-1.46593
147.097,-1.46611
147.149,-1.46629
147.196,-1.46647
147.245,-1.46665
147.297,-1.46684
147.344,-1.46702
147.397,-1.46721
147.447,-1.4674
147.494,-1.46759
147.546,-1.46778
147.596,-1.46798
147.646,-1.46818
147.7,-1.46838
147.745,-1.46858
147.797,-1.46878
147.845,-1.46897
147.896,-1.46916
147.947,-1.46935
147.997,-1.46955
148.046,-1.46975
148.096,-1.46996
148.144,-1.47019
148.196,-1.47042
148.248,-1.47066
148.293,-1.4709
148.338,-1.47115
148.397,-1.47139
148.445,-1.47163
148.495,-1.47186
148.546,-1.47209
148.596,-1.4723
148.644,-1.4725
148.696,-1.47269
148.746,-1.47287
148.797,-1.47304
148.843,-1.47321
148.896,-1.47338
148.945,-1.47354
148.996,-1.47371
149.044,-1.47387
149.095,-1.47404
149.142,-1.47421
149.192,-1.47437
149.244,-1.47455
149.292,-1.47473
149.344,-1.47492
149.394,-1.47512
149.446,-1.47532
149.492,-1.47552
149.545,-1.47572
149.593,-1.47592
149.646,-1.47611
149.695,-1.47631
149.746,-1.47651
149.795,-1.47671
149.845,-1.4769
149.896,-1.4771
149.945,-1.47731
149.994,-1.47751
150.044,-1.47771
150.093,-1.47791
150.142,-1.47811
150.193,-1.47831
150.24,-1.47851
150.292,-1.47872
150.348,-1.47893
150.393,-1.47914
150.442,-1.47935
150.495,-1.47956
150.54,-1.47978
150.592,-1.47999
150.646,-1.48021
150.696,-1.48043
150.744,-1.48065
150.792,-1.48086
150.842,-1.48107
150.892,-1.48128
150.941,-1.48149
150.996,-1.48168
151.041,-1.48188
151.092,-1.48207
151.144,-1.48226
151.192,-1.48244
151.242,-1.48263
151.294,-1.4828
151.34,-1.48298
151.394,-1.48315
151.443,-1.48332
151.492,-1.4835
151.543,-1.48368
151.59,-1.48386
151.639,-1.48405
151.692,-1.48424
151.74,-1.48442
151.791,-1.48462
151.842,-1.48481
151.893,-1.48501
151.94,-1.48521
151.993,-1.48541
152.043,-1.48563
152.092,-1.48584
152.143,-1.48606
152.187,-1.48629
152.241,-1.48652
152.287,-1.48675
152.34,-1.48699
152.391,-1.48722
152.442,-1.48745
152.491,-1.48768
152.541,-1.4879
152.594,-1.48811
152.642,-1.48831
152.691,-1.4885
152.741,-1.48867
152.791,-1.48884
152.843,-1.48901
152.89,-1.48916
152.939,-1.48931
152.989,-1.48946
153.04,-1.4896
153.09,-1.48975
153.141,-1.48989
153.191,-1.49004
153.238,-1.49019
153.288,-1.49034
153.341,-1.4905
153.392,-1.49066
153.438,-1.49083
153.489,-1.49102
153.537,-1.49121
153.589,-1.49141
153.639,-1.49162
153.688,-1.49184
153.738,-1.49207
153.788,-1.49229
153.841,-1.49252
153.889,-1.49274
153.94,-1.49296
153.989,-1.49317
154.042,-1.49338
154.089,-1.49358
154.141,-1.49377
154.189,-1.49396
154.238,-1.49414
154.288,-1.49431
154.335,-1.49448
154.387,-1.49465
154.44,-1.49481
154.489,-1.49498
154.538,-1.49515
154.589,-1.49532
154.641,-1.4955
154.689,-1.49568
154.737,-1.49587
154.79,-1.49605
154.836,-1.49624
154.887,-1.49642
154.942,-1.49661
154.991,-1.49679
155.039,-1.49697
155.087,-1.49715
155.139,-1.49733
155.186,-1.49751
155.238,-1.49768
155.288,-1.49786
155.339,-1.49803
155.389,-1.49821
155.439,-1.49838
155.485,-1.49855
155.538,-1.49873
155.585,-1.4989
155.639,-1.49907
155.686,-1.49925
155.736,-1.49944
155.784,-1.49963
155.838,-1.49983
155.887,-1.50004
155.94,-1.50025
155.987,-1.50047
156.04,-1.5007
156.088,-1.50093
156.14,-1.50116
156.188,-1.50139
156.237,-1.50163
156.287,-1.50186
156.337,-1.5021
156.384,-1.50233
156.437,-1.50256
156.487,-1.50279
156.532,-1.50301
156.587,-1.50323
156.638,-1.50344
156.688,-1.50364
156.734,-1.50383
156.782,-1.504
156.836,-1.50417
156.888,-1.50433
156.937,-1.50449
156.988,-1.50465
157.038,-1.50482
157.087,-1.50499
157.134,-1.50517
157.188,-1.50535
157.235,-1.50553
157.287,-1.50572
157.335,-1.50591
157.383,-1.5061
157.434,-1.50628
157.488,-1.50646
157.538,-1.50664
157.585,-1.50683
157.632,-1.50701
157.682,-1.50719
157.735,-1.50738
157.787,-1.50756
157.836,-1.50775
157.884,-1.50795
157.934,-1.50814
157.98,-1.50834
158.035,-1.50854
158.084,-1.50875
158.135,-1.50895
158.186,-1.50916
158.235,-1.50936
158.284,-1.50958
158.335,-1.50979
158.385,-1.51001
158.432,-1.51023
158.482,-1.51044
158.536,-1.51066
158.582,-1.51087
158.635,-1.51108
158.684,-1.51129
158.735,-1.5115
158.784,-1.5117
158.836,-1.5119
158.883,-1.5121
158.932,-1.51229
158.982,-1.51248
159.033,-1.51267
159.087,-1.51285
159.135,-1.51303
159.185,-1.51321
159.235,-1.51339
159.282,-1.51356
159.331,-1.51374
159.382,-1.51393
159.433,-1.51412
159.484,-1.51432
159.532,-1.51453
159.584,-1.51474
159.633,-1.51495
159.686,-1.51517
159.736,-1.51538
159.78,-1.51559
159.834,-1.5158
159.882,-1.51601
159.936,-1.51621
159.986,-1.51641
160.032,-1.5166
160.084,-1.51679
160.131,-1.51697
160.184,-1.51716
160.233,-1.51734
160.285,-1.51753
160.329,-1.51773
160.381,-1.51794
160.435,-1.51815
160.482,-1.51838
160.533,-1.51861
160.582,-1.51884
160.631,-1.51908
160.686,-1.51932
160.731,-1.51956
160.783,-1.51979
160.83,-1.52002
160.88,-1.52023
160.934,-1.52044
160.98,-1.52063
161.033,-1.52082
161.083,-1.521
161.133,-1.52117
161.18,-1.52133
161.232,-1.52149
161.282,-1.52163
161.333,-1.52178
161.383,-1.52191
161.432,-1.52205
161.481,-1.52219
161.532,-1.52233
161.581,-1.52249
161.631,-1.52265
161.681,-1.52283
161.729,-1.52302
161.781,-1.52323
161.831,-1.52343
161.881,-1.52365
161.929,-1.52386
161.983,-1.52407
162.03,-1.52428
162.079,-1.52448
162.134,-1.52468
162.181,-1.52488
162.23,-1.52507
162.279,-1.52527
162.333,-1.52546
162.379,-1.52564
162.431,-1.52583
162.482,-1.52603
162.53,-1.52624
162.58,-1.52645
162.632,-1.52668
162.682,-1.52692
162.731,-1.52717
162.778,-1.52742
162.831,-1.52768
162.878,-1.52793
162.932,-1.52819
162.981,-1.52844
163.03,-1.52868
163.079,-1.52892
163.128,-1.52915
163.179,-1.52937
163.233,-1.52957
163.28,-1.52977
163.328,-1.52996
163.376,-1.53013
163.431,-1.5303
163.479,-1.53047
163.53,-1.53063
163.58,-1.53079
163.629,-1.53095
163.676,-1.53111
163.728,-1.53128
163.785,-1.53145
163.829,-1.53162
163.876,-1.53181
163.929,-1.532
163.98,-1.53219
164.028,-1.53239
164.078,-1.53259
164.129,-1.53279
164.178,-1.53299
164.227,-1.5332
164.279,-1.53342
164.326,-1.53363
164.379,-1.53385
164.429,-1.53406
164.478,-1.53427
164.526,-1.53447
164.578,-1.53467
164.627,-1.53487
164.676,-1.53506
164.726,-1.53525
164.777,-1.53544
164.829,-1.53562
164.878,-1.5358
164.928,-1.53599
164.977,-1.53618
165.027,-1.53636
165.075,-1.53655
165.128,-1.53674
165.178,-1.53692
165.228,-1.5371
165.278,-1.53728
165.325,-1.53744
165.377,-1.5376
165.428,-1.53776
165.477,-1.53792
165.524,-1.53807
165.577,-1.53822
165.628,-1.53837
165.675,-1.53853
165.728,-1.53868
165.776,-1.53884
165.826,-1.53901
165.878,-1.53918
165.927,-1.53935
165.976,-1.53953
166.028,-1.53972
166.074,-1.53991
166.124,-1.54011
166.178,-1.54031
166.227,-1.54052
166.276,-1.54074
166.328,-1.54097
166.377,-1.54121
166.424,-1.54146
166.474,-1.54172
166.526,-1.54198
166.574,-1.54225
166.625,-1.54251
166.675,-1.54277
166.725,-1.54302
166.777,-1.54327
166.825,-1.54352
166.875,-1.54376
166.926,-1.54398
166.974,-1.5442
167.025,-1.54441
167.078,-1.54461
167.121,-1.5448
167.173,-1.545
167.225,-1.54519
167.274,-1.54538
167.322,-1.54557
167.377,-1.54575
167.425,-1.54593
167.473,-1.54611
167.526,-1.54627
167.577,-1.54643
167.626,-1.54658
167.674,-1.54673
167.722,-1.54688
167.774,-1.54703
167.825,-1.54719
167.873,-1.54735
167.924,-1.54753
167.973,-1.54772
168.025,-1.54792
168.077,-1.54813
168.123,-1.54836
168.174,-1.54859
168.225,-1.54883
168.273,-1.54907
168.323,-1.54932
168.371,-1.54957
168.422,-1.54983
168.474,-1.55008
168.522,-1.55033
168.572,-1.55058
168.622,-1.55083
168.671,-1.55107
168.724,-1.5513
168.772,-1.55152
168.823,-1.55173
168.875,-1.55194
168.924,-1.55214
168.974,-1.55234
169.02,-1.55254
169.074,-1.55273
169.122,-1.55291
169.173,-1.55307
169.223,-1.55323
169.276,-1.55338
169.323,-1.55353
169.374,-1.55368
169.424,-1.55384
169.471,-1.554
169.524,-1.55417
169.572,-1.55435
169.621,-1.55454
169.673,-1.55474
169.726,-1.55495
169.773,-1.55518
169.822,-1.55541
169.871,-1.55565
169.926,-1.55588
169.974,-1.55611
170.021,-1.55634
170.075,-1.55656
170.12,-1.55678
170.168,-1.557
170.22,-1.55722
170.271,-1.55743
170.324,-1.55764
170.371,-1.55785
170.424,-1.55806
170.472,-1.55826
170.523,-1.55845
170.573,-1.55865
170.623,-1.55884
170.675,-1.55903
170.722,-1.55922
170.771,-1.55942
170.821,-1.55962
170.873,-1.55982
170.922,-1.56003
170.973,-1.56025
171.022,-1.56047
171.071,-1.5607
171.119,-1.56094
171.173,-1.56118
171.22,-1.56142
171.27,-1.56165
171.319,-1.56188
171.372,-1.56209
171.42,-1.56229
171.472,-1.56248
171.52,-1.56266
171.568,-1.56283
171.623,-1.563
171.669,-1.56318
171.72,-1.56336
171.768,-1.56354
171.817,-1.56372
171.869,-1.56391
171.919,-1.5641
171.974,-1.56429
172.024,-1.56448
172.068,-1.56468
172.118,-1.56489
172.171,-1.5651
172.219,-1.56532
172.272,-1.56554
172.322,-1.56577
172.37,-1.56601
172.419,-1.56625
172.471,-1.56649
172.52,-1.56673
172.569,-1.56697
172.619,-1.5672
172.667,-1.56743
172.724,-1.56765
172.768,-1.56787
172.818,-1.56807
172.869,-1.56827
172.919,-1.56845
172.972,-1.56863
173.017,-1.56881
173.071,-1.56898
173.118,-1.56915
173.168,-1.56932
173.218,-1.5695
173.266,-1.56969
173.318,-1.56989
173.367,-1.57009
173.422,-1.5703
173.467,-1.57051
173.519,-1.57073
173.569,-1.57095
173.617,-1.57117
173.669,-1.57139
173.716,-1.57161
173.768,-1.57183
173.817,-1.57205
173.867,-1.57227
173.918,-1.57249
173.968,-1.57272
174.019,-1.57295
174.066,-1.57319
174.117,-1.57343
174.166,-1.57368
174.218,-1.57394
174.267,-1.5742
174.315,-1.57446
174.37,-1.57471
174.422,-1.57495
174.467,-1.57518
174.516,-1.5754
174.566,-1.57561
174.616,-1.57581
174.665,-1.57599
174.719,-1.57617
174.763,-1.57633
174.816,-1.5765
174.871,-1.57667
174.916,-1.57685
174.968,-1.57704
175.016,-1.57725
175.066,-1.57747
175.113,-1.5777
175.165,-1.57795
175.219,-1.5782
175.264,-1.57845
175.314,-1.5787
175.366,-1.57895
175.415,-1.5792
175.47,-1.57944
175.518,-1.57969
175.567,-1.57992
175.614,-1.58015
175.666,-1.58037
175.716,-1.58059
175.764,-1.5808
175.819,-1.581
175.864,-1.58119
175.914,-1.58137
175.964,-1.58154
176.013,-1.58172
176.065,-1.58189
176.115,-1.58207
176.166,-1.58225
176.215,-1.58244
176.263,-1.58263
176.314,-1.58284
176.364,-1.58306
176.415,-1.58329
176.462,-1.58352
176.516,-1.58375
176.569,-1.58397
176.616,-1.58418
176.667,-1.58437
176.715,-1.58456
176.766,-1.58473
176.817,-1.58491
176.866,-1.58508
176.916,-1.58526
176.961,-1.58544
177.012,-1.58561
177.064,-1.5858
177.114,-1.58599
177.164,-1.58619
177.213,-1.5864
177.266,-1.58662
177.313,-1.58684
177.364,-1.58708
177.417,-1.58731
177.466,-1.58755
177.515,-1.58778
177.561,-1.58802
177.616,-1.58825
177.665,-1.58847
177.711,-1.58869
177.768,-1.58891
177.813,-1.58912
177.867,-1.58932
177.913,-1.58953
177.964,-1.58973
178.013,-1.58993
178.062,-1.59013
178.113,-1.59033
178.162,-1.59052
178.213,-1.59071
178.262,-1.5909
178.311,-1.5911
178.365,-1.5913
178.41,-1.5915
178.465,-1.5917
178.514,-1.59191
178.561,-1.59212
178.612,-1.59234
178.662,-1.59257
178.715,-1.59279
178.766,-1.59302
178.812,-1.59325
178.864,-1.59348
178.91,-1.5937
178.963,-1.59392
179.015,-1.59414
179.063,-1.59436
179.114,-1.59457
179.163,-1.59479
179.213,-1.595
179.261,-1.59521
179.315,-1.59543
179.361,-1.59565
179.411,-1.59588
179.463,-1.59612
179.511,-1.59637
179.564,-1.59662
179.616,-1.59688
179.66,-1.59714
179.71,-1.59741
179.762,-1.59768
179.814,-1.59794
179.862,-1.59819
179.912,-1.59844
179.958,-1.59866
180.01,-1.59888
180.062,-1.59908
180.111,-1.59927
180.161,-1.59945
180.211,-1.59964
180.261,-1.59982
180.311,-1.60001
180.363,-1.60021
180.413,-1.6004
180.461,-1.6006
180.508,-1.60081
180.558,-1.60103
180.61,-1.60125
180.662,-1.60148
180.71,-1.60173
180.763,-1.60199
180.811,-1.60226
180.86,-1.60253
180.91,-1.60282
180.96,-1.60311
181.011,-1.6034
181.06,-1.60368
181.111,-1.60396
181.157,-1.60423
181.212,-1.6045
181.263,-1.60475
181.309,-1.60499
181.355,-1.60523
181.409,-1.60546
181.46,-1.60569
181.509,-1.60592
181.56,-1.60617
181.608,-1.60642
181.658,-1.60669
181.712,-1.60696
181.757,-1.60724
181.809,-1.60752
181.86,-1.6078
181.905,-1.60808
181.959,-1.60837
182.009,-1.60865
182.06,-1.60893
182.111,-1.6092
182.16,-1.60947
182.211,-1.60973
182.26,-1.60998
182.31,-1.61022
182.358,-1.61047
182.411,-1.61071
182.459,-1.61095
182.51,-1.6112
182.561,-1.61145
182.608,-1.6117
182.659,-1.61196
182.708,-1.61222
182.76,-1.61249
182.811,-1.61276
182.86,-1.61303
182.908,-1.6133
182.959,-1.61356
183.009,-1.61383
183.06,-1.6141
183.109,-1.61437
183.16,-1.61465
183.21,-1.61492
183.259,-1.61519
183.31,-1.61546
183.356,-1.61571
183.411,-1.61596
183.46,-1.6162
183.51,-1.61643
183.559,-1.61665
183.612,-1.61687
183.661,-1.61708
183.71,-1.6173
183.758,-1.61751
183.81,-1.61773
183.859,-1.61796
183.91,-1.61819
183.959,-1.61843
184.011,-1.61868
184.061,-1.61893
184.109,-1.61918
184.16,-1.61944
184.208,-1.61971
184.26,-1.61997
184.31,-1.62025
184.357,-1.62052
184.408,-1.62079
184.458,-1.62107
184.508,-1.62134
184.557,-1.6216
184.607,-1.62186
184.656,-1.62212
184.711,-1.62236
184.757,-1.62261
184.812,-1.62286
184.862,-1.6231
184.908,-1.62336
184.958,-1.62362
185.008,-1.6239
185.058,-1.62419
185.106,-1.62449
185.156,-1.6248
185.208,-1.62511
185.257,-1.62544
185.31,-1.62577
185.356,-1.6261
185.407,-1.62644
185.457,-1.62678
185.506,-1.62712
185.556,-1.62745
185.608,-1.62778
185.657,-1.62809
185.705,-1.6284
185.753,-1.62869
185.807,-1.62897
185.858,-1.62924
185.906,-1.62949
185.955,-1.62974
186.007,-1.62998
186.055,-1.63021
186.104,-1.63044
186.155,-1.63067
186.204,-1.6309
186.254,-1.63113
186.305,-1.63138
186.357,-1.63165
186.403,-1.63194
186.459,-1.63224
186.506,-1.63256
186.555,-1.63289
186.605,-1.63322
186.655,-1.63357
186.703,-1.63392
186.758,-1.63428
186.807,-1.63463
186.853,-1.63498
186.907,-1.63532
186.955,-1.63566
187.008,-1.636
187.054,-1.63633
187.107,-1.63666
187.157,-1.63698
187.207,-1.6373
187.259,-1.63762
187.306,-1.63793
187.354,-1.63825
187.405,-1.63856
187.453,-1.63888
187.504,-1.6392
187.556,-1.63954
187.605,-1.63988
187.652,-1.64022
187.705,-1.64057
187.753,-1.64093
187.805,-1.6413
187.855,-1.64168
187.903,-1.64206
187.954,-1.64245
188.002,-1.64285
188.054,-1.64325
188.104,-1.64365
188.151,-1.64405
188.202,-1.64446
188.253,-1.64486
188.302,-1.64525
188.354,-1.64565
188.402,-1.64605
188.456,-1.64644
188.503,-1.64684
188.552,-1.64724
188.602,-1.64764
188.654,-1.64804
188.705,-1.64846
188.749,-1.64888
188.804,-1.6493
188.849,-1.64974
188.903,-1.65019
188.952,-1.65065
189.004,-1.65113
189.054,-1.65161
189.103,-1.65211
189.155,-1.65262
189.204,-1.65312
189.254,-1.65363
189.306,-1.65414
189.353,-1.65462
189.405,-1.65505
189.453,-1.65545
189.503,-1.65586
189.554,-1.65629
189.604,-1.6567
189.655,-1.65708
189.702,-1.65743
189.755,-1.65786
189.801,-1.65827
189.851,-1.65872
189.905,-1.65914
189.951,-1.65964
190.003,-1.66016
190.05,-1.66073
190.1,-1.66137
190.151,-1.66197
190.204,-1.66259
190.255,-1.66322
190.302,-1.66376
190.353,-1.6643
190.402,-1.66486
190.453,-1.66542
190.503,-1.66598
190.553,-1.66651
190.604,-1.66708
190.65,-1.66763
190.701,-1.66817
190.749,-1.66868
190.802,-1.66917
190.853,-1.66966
190.899,-1.67017
190.953,-1.67076
191.001,-1.67137
191.051,-1.672
191.101,-1.67265
191.15,-1.67333
191.201,-1.67406
191.252,-1.67473
191.302,-1.67519
191.351,-1.67529
191.402,-1.67557
191.453,-1.67608
191.499,-1.67679
191.55,-1.67782
191.6,-1.67897
191.65,-1.68021
191.7,-1.6812
191.75,-1.68158
191.802,-1.68184
191.847,-1.68218
191.902,-1.68284
191.95,-1.68367
192.002,-1.68455
192.048,-1.68546
192.1,-1.68632
192.153,-1.68688
192.199,-1.68703
192.248,-1.68746
192.3,-1.68839
192.35,-1.68947
192.399,-1.69063
192.447,-1.69169
192.5,-1.69267
192.549,-1.69364
192.6,-1.69464
192.651,-1.69566
192.702,-1.69667
192.75,-1.69765
192.8,-1.69861
192.849,-1.6996
192.901,-1.70064
192.948,-1.70172
193.001,-1.70281
193.048,-1.70387
193.098,-1.70486
193.149,-1.70577
193.198,-1.70661
193.249,-1.70746
193.297,-1.70833
193.346,-1.70921
193.398,-1.71011
193.453,-1.71102
193.499,-1.71195
193.548,-1.71289
193.599,-1.71384
193.647,-1.71478
193.7,-1.71571
193.749,-1.71662
193.799,-1.71752
193.847,-1.71841
193.897,-1.71927
193.948,-1.72011
193.999,-1.72093
194.047,-1.72174
194.099,-1.72253
194.148,-1.72331
194.2,-1.72409
194.249,-1.72487
194.302,-1.72565
194.346,-1.72643
194.396,-1.72727
194.449,-1.72821
194.497,-1.72915
194.55,-1.73007
194.599,-1.73101
194.645,-1.73196
194.698,-1.73298
194.748,-1.73393
194.799,-1.73487
194.849,-1.73586
194.898,-1.73687
194.947,-1.7379
194.998,-1.73889
195.045,-1.73988
195.096,-1.74086
195.149,-1.74179
195.196,-1.74266
195.246,-1.74357
195.299,-1.74445
195.347,-1.74528
195.397,-1.74612
195.444,-1.74688
195.495,-1.74757
195.545,-1.74818
195.598,-1.74878
195.646,-1.74935
195.698,-1.74991
195.748,-1.75045
195.796,-1.75104
195.846,-1.7517
195.897,-1.75235
195.948,-1.75299
195.993,-1.75362
196.043,-1.75422
196.096,-1.75482
196.146,-1.7554
196.195,-1.75597
196.247,-1.75656
196.298,-1.7572
196.345,-1.75778
196.395,-1.75839
196.446,-1.75901
196.495,-1.75967
196.546,-1.76033
196.595,-1.76098
196.644,-1.76157
196.697,-1.76206
196.744,-1.76254
196.796,-1.76302
196.844,-1.76345
196.896,-1.76379
196.943,-1.7641
196.995,-1.7644
197.047,-1.76467
197.094,-1.76492
197.143,-1.76514
197.194,-1.76534
197.247,-1.7655
197.295,-1.76569
197.345,-1.76594
197.395,-1.76613
197.442,-1.76641
197.491,-1.76666
197.547,-1.76686
197.597,-1.7671
197.646,-1.76727
197.694,-1.76744
197.743,-1.76759
197.792,-1.76773
197.841,-1.76786
197.895,-1.76802
197.943,-1.76822
197.994,-1.76835
198.044,-1.76846
198.095,-1.76856
198.143,-1.76867
198.195,-1.76881
198.243,-1.76903
198.292,-1.76926
198.342,-1.76949
198.395,-1.76971
198.441,-1.76993
198.493,-1.77013
198.542,-1.77032
198.592,-1.7705
198.645,-1.77067
198.693,-1.77082
198.743,-1.77097
198.792,-1.77111
198.844,-1.77124
198.895,-1.77136
198.942,-1.77149
198.996,-1.77161
199.044,-1.77173
199.095,-1.77186
199.14,-1.77199
199.194,-1.77211
199.245,-1.77224
199.29,-1.77237
199.345,-1.7725
199.393,-1.77263
199.442,-1.77276
199.495,-1.77288
199.545,-1.773
199.59,-1.77312
199.643,-1.77322
199.692,-1.77331
199.741,-1.77339
199.794,-1.77346
199.844,-1.77352
199.89,-1.77357
199.942,-1.77361
199.991,-1.77366
200.043,-1.7737
200.095,-1.77373
200.14,-1.77377
200.193,-1.77382
200.241,-1.77387
200.293,-1.77393
200.34,-1.774
200.395,-1.77407
200.443,-1.77416
200.49,-1.77425
200.543,-1.77434
200.593,-1.77443
200.641,-1.77452
200.691,-1.7746
200.741,-1.77469
200.793,-1.77477
200.843,-1.77485
200.893,-1.77493
200.941,-1.77501
200.992,-1.77509
201.042,-1.77516
201.093,-1.77524
201.143,-1.77531
201.19,-1.77537
201.243,-1.77543
201.286,-1.77549
201.338,-1.77554
201.39,-1.7756
201.441,-1.77567
201.489,-1.77574
201.543,-1.77583
201.588,-1.77592
201.639,-1.77602
201.69,-1.77612
201.742,-1.77623
201.79,-1.77635
201.84,-1.77646
201.891,-1.77657
201.94,-1.77667
201.992,-1.77677
202.039,-1.77685
202.087,-1.77693
202.135,-1.77701
202.191,-1.77709
202.242,-1.77716
202.292,-1.77724
202.341,-1.77732
202.391,-1.7774
202.44,-1.77748
202.489,-1.77757
202.544,-1.77766
202.589,-1.77775
202.639,-1.77785
202.69,-1.77795
202.74,-1.77805
202.788,-1.77816
202.839,-1.77827
202.891,-1.77838
202.94,-1.77849
202.988,-1.7786
203.04,-1.77871
203.088,-1.77882
203.138,-1.77891
203.187,-1.779
203.238,-1.77907
203.289,-1.77913
203.339,-1.77919
203.393,-1.77923
203.438,-1.77927
203.49,-1.77932
203.536,-1.77937
203.591,-1.77943
203.641,-1.77951
203.689,-1.7796
203.736,-1.7797
203.789,-1.77981
203.836,-1.77993
203.89,-1.78005
203.936,-1.78017
203.988,-1.78028
204.036,-1.7804
204.088,-1.78051
204.139,-1.78062
204.185,-1.78073
204.239,-1.78084
204.286,-1.78095
204.337,-1.78106
204.387,-1.78116
204.438,-1.78126
204.489,-1.78135
204.535,-1.78143
204.589,-1.78152
204.637,-1.7816
204.687,-1.78169
204.738,-1.78177
204.784,-1.78186
204.837,-1.78196
204.885,-1.78206
204.938,-1.78217
204.988,-1.78228
205.037,-1.78239
205.083,-1.78251
205.137,-1.78264
205.188,-1.78276
205.239,-1.78288
205.284,-1.783
205.339,-1.78312
205.385,-1.78323
205.435,-1.78335
205.486,-1.78346
205.535,-1.78356
205.584,-1.78367
205.633,-1.78377
205.685,-1.78387
205.735,-1.78397
205.787,-1.78407
205.837,-1.78417
205.887,-1.78427
205.936,-1.78437
205.983,-1.78448
206.037,-1.78458
206.082,-1.7847
206.135,-1.78482
206.186,-1.78495
206.236,-1.78508
206.287,-1.78523
206.336,-1.78538
206.383,-1.78553
206.434,-1.78569
206.488,-1.78585
206.533,-1.786
206.585,-1.78616
206.64,-1.78632
206.687,-1.78646
206.735,-1.78661
206.784,-1.78675
206.835,-1.78689
206.887,-1.78702
206.936,-1.78716
206.986,-1.78729
207.034,-1.78742
207.085,-1.78754
207.137,-1.78765
207.183,-1.78775
207.238,-1.78785
207.286,-1.78794
207.336,-1.78803
207.385,-1.78812
207.435,-1.78821
207.486,-1.7883
207.537,-1.7884
207.583,-1.78849
207.633,-1.7886
207.684,-1.78871
207.734,-1.78882
207.784,-1.78894
207.836,-1.78906
207.886,-1.78919
207.933,-1.78931
207.983,-1.78944
208.034,-1.78957
208.087,-1.7897
208.133,-1.78983
208.186,-1.78996
208.231,-1.79009
208.282,-1.79022
208.335,-1.79035
208.381,-1.79048
208.434,-1.79061
208.482,-1.79074
208.535,-1.79088
208.583,-1.79101
208.632,-1.79115
208.685,-1.7913
208.733,-1.79145
208.784,-1.79162
208.834,-1.79179
208.883,-1.79196
208.931,-1.79214
208.982,-1.7923
209.036,-1.79246
