Time;Actual Temperature;Heat Flow to Composite
minutes;\+(o)C;W/g
27.65;73.11;-0.05156
27.66;73.12;-0.05156
27.66;73.12;-0.05156
27.66;73.13;-0.05156
27.66;73.13;-0.05156
27.66;73.13;-0.05155
27.66;73.14;-0.05155
27.67;73.14;-0.05155
27.67;73.14;-0.05155
27.67;73.15;-0.05155
27.67;73.15;-0.05155
27.67;73.15;-0.05155
27.67;73.16;-0.05155
27.68;73.16;-0.05155
27.68;73.16;-0.05155
27.68;73.17;-0.05155
27.68;73.17;-0.05154
27.68;73.17;-0.05154
27.68;73.18;-0.05154
27.68;73.18;-0.05154
27.69;73.18;-0.05154
27.69;73.19;-0.05153
27.69;73.19;-0.05153
27.69;73.19;-0.05153
27.69;73.2;-0.05153
27.69;73.2;-0.05153
27.7;73.2;-0.05153
27.7;73.21;-0.05152
27.7;73.21;-0.05152
27.7;73.21;-0.05152
27.7;73.22;-0.05152
27.71;73.22;-0.05152
27.71;73.22;-0.05151
27.71;73.23;-0.05151
27.71;73.23;-0.05151
27.71;73.23;-0.05151
27.71;73.24;-0.05151
27.72;73.24;-0.0515
27.72;73.24;-0.0515
27.72;73.25;-0.0515
27.72;73.25;-0.0515
27.72;73.25;-0.0515
27.72;73.26;-0.0515
27.73;73.26;-0.0515
27.73;73.26;-0.0515
27.73;73.27;-0.05149
27.73;73.27;-0.05149
27.73;73.27;-0.05149
27.73;73.28;-0.05148
27.73;73.28;-0.05148
27.74;73.28;-0.05148
27.74;73.29;-0.05148
27.74;73.29;-0.05148
27.74;73.29;-0.05148
27.74;73.3;-0.05148
27.74;73.3;-0.05147
27.75;73.3;-0.05147
27.75;73.31;-0.05147
27.75;73.31;-0.05147
27.75;73.31;-0.05147
27.75;73.32;-0.05147
27.76;73.32;-0.05147
27.76;73.32;-0.05147
27.76;73.33;-0.05147
27.76;73.33;-0.05147
27.76;73.33;-0.05147
27.76;73.34;-0.05147
27.77;73.34;-0.05147
27.77;73.34;-0.05146
27.77;73.35;-0.05146
27.77;73.35;-0.05146
27.77;73.35;-0.05146
27.77;73.35;-0.05145
27.78;73.36;-0.05145
27.78;73.36;-0.05145
27.78;73.37;-0.05145
27.78;73.37;-0.05145
27.78;73.37;-0.05145
27.78;73.38;-0.05145
27.78;73.38;-0.05145
27.79;73.38;-0.05145
27.79;73.39;-0.05145
27.79;73.39;-0.05145
27.79;73.39;-0.05145
27.79;73.39;-0.05145
27.79;73.4;-0.05145
27.8;73.4;-0.05144
27.8;73.41;-0.05144
27.8;73.41;-0.05144
27.8;73.41;-0.05143
27.8;73.42;-0.05143
27.81;73.42;-0.05143
27.81;73.42;-0.05143
27.81;73.43;-0.05143
27.81;73.43;-0.05143
27.81;73.43;-0.05143
27.81;73.44;-0.05143
27.82;73.44;-0.05143
27.82;73.44;-0.05143
27.82;73.44;-0.05143
27.82;73.45;-0.05143
27.82;73.45;-0.05143
27.82;73.45;-0.05143
27.83;73.46;-0.05143
27.83;73.46;-0.05143
27.83;73.47;-0.05143
27.83;73.47;-0.05143
27.83;73.47;-0.05143
27.83;73.48;-0.05143
27.83;73.48;-0.05143
27.84;73.48;-0.05143
27.84;73.49;-0.05142
27.84;73.49;-0.05142
27.84;73.49;-0.05142
27.84;73.5;-0.05142
27.84;73.5;-0.05142
27.85;73.5;-0.05141
27.85;73.51;-0.05141
27.85;73.51;-0.05141
27.85;73.51;-0.05141
27.85;73.51;-0.05141
27.86;73.52;-0.05141
27.86;73.52;-0.05141
27.86;73.53;-0.0514
27.86;73.53;-0.0514
27.86;73.53;-0.0514
27.86;73.54;-0.0514
27.87;73.54;-0.0514
27.87;73.54;-0.0514
27.87;73.54;-0.0514
27.87;73.55;-0.0514
27.87;73.55;-0.0514
27.87;73.56;-0.05139
27.88;73.56;-0.05139
27.88;73.56;-0.05139
27.88;73.56;-0.05139
27.88;73.57;-0.05139
27.88;73.57;-0.05138
27.88;73.58;-0.05138
27.88;73.58;-0.05138
27.89;73.58;-0.05138
27.89;73.59;-0.05138
27.89;73.59;-0.05137
27.89;73.59;-0.05137
27.89;73.6;-0.05137
27.89;73.6;-0.05137
27.9;73.6;-0.05137
27.9;73.61;-0.05137
27.9;73.61;-0.05137
27.9;73.61;-0.05137
27.9;73.62;-0.05137
27.91;73.62;-0.05137
27.91;73.62;-0.05136
27.91;73.63;-0.05136
27.91;73.63;-0.05136
27.91;73.63;-0.05136
27.91;73.64;-0.05135
27.92;73.64;-0.05135
27.92;73.64;-0.05135
27.92;73.64;-0.05135
27.92;73.65;-0.05135
27.92;73.65;-0.05135
27.92;73.66;-0.05134
27.93;73.66;-0.05134
27.93;73.66;-0.05134
27.93;73.67;-0.05134
27.93;73.67;-0.05134
27.93;73.67;-0.05134
27.93;73.68;-0.05134
27.93;73.68;-0.05134
27.94;73.68;-0.05134
27.94;73.69;-0.05134
27.94;73.69;-0.05134
27.94;73.69;-0.05133
27.94;73.69;-0.05133
27.94;73.7;-0.05133
27.95;73.7;-0.05133
27.95;73.71;-0.05133
27.95;73.71;-0.05133
27.95;73.71;-0.05133
27.95;73.72;-0.05133
27.96;73.72;-0.05132
27.96;73.72;-0.05132
27.96;73.72;-0.05132
27.96;73.73;-0.05131
27.96;73.73;-0.05131
27.96;73.74;-0.05131
27.97;73.74;-0.05131
27.97;73.74;-0.05131
27.97;73.75;-0.05131
27.97;73.75;-0.05131
27.97;73.75;-0.05131
27.97;73.75;-0.05131
27.98;73.76;-0.0513
27.98;73.76;-0.0513
27.98;73.77;-0.0513
27.98;73.77;-0.05129
27.98;73.77;-0.05129
27.98;73.77;-0.05129
27.98;73.78;-0.05129
27.99;73.78;-0.05129
27.99;73.79;-0.05129
27.99;73.79;-0.05128
27.99;73.79;-0.05128
27.99;73.8;-0.05128
27.99;73.8;-0.05128
28;73.8;-0.05128
28;73.81;-0.05128
28;73.81;-0.05128
28;73.81;-0.05127
28;73.82;-0.05127
28.01;73.82;-0.05127
28.01;73.82;-0.05127
28.01;73.83;-0.05127
28.01;73.83;-0.05127
28.01;73.83;-0.05127
28.01;73.84;-0.05127
28.02;73.84;-0.05127
28.02;73.84;-0.05127
28.02;73.84;-0.05127
28.02;73.85;-0.05127
28.02;73.85;-0.05126
28.02;73.86;-0.05126
28.03;73.86;-0.05126
28.03;73.86;-0.05126
28.03;73.87;-0.05125
28.03;73.87;-0.05125
28.03;73.87;-0.05125
28.03;73.88;-0.05125
28.03;73.88;-0.05125
28.04;73.88;-0.05125
28.04;73.89;-0.05125
28.04;73.89;-0.05125
28.04;73.89;-0.05125
28.04;73.9;-0.05125
28.04;73.9;-0.05124
28.05;73.9;-0.05124
28.05;73.91;-0.05124
28.05;73.91;-0.05124
28.05;73.91;-0.05124
28.05;73.92;-0.05124
28.06;73.92;-0.05124
28.06;73.92;-0.05124
28.06;73.93;-0.05124
28.06;73.93;-0.05124
28.06;73.93;-0.05124
28.06;73.93;-0.05123
28.07;73.94;-0.05123
28.07;73.94;-0.05123
28.07;73.95;-0.05123
28.07;73.95;-0.05123
28.07;73.95;-0.05123
28.07;73.96;-0.05123
28.08;73.96;-0.05123
28.08;73.96;-0.05123
28.08;73.97;-0.05123
28.08;73.97;-0.05123
28.08;73.97;-0.05123
28.08;73.98;-0.05122
28.08;73.98;-0.05122
28.09;73.98;-0.05122
28.09;73.99;-0.05122
28.09;73.99;-0.05122
28.09;73.99;-0.05121
28.09;74;-0.05121
28.09;74;-0.05121
28.1;74;-0.05121
28.1;74.01;-0.0512
28.1;74.01;-0.0512
28.1;74.01;-0.0512
28.1;74.02;-0.0512
28.11;74.02;-0.0512
28.11;74.02;-0.0512
28.11;74.03;-0.0512
28.11;74.03;-0.0512
28.11;74.03;-0.0512
28.11;74.04;-0.0512
28.12;74.04;-0.0512
28.12;74.04;-0.0512
28.12;74.05;-0.0512
28.12;74.05;-0.0512
28.12;74.05;-0.0512
28.12;74.06;-0.05119
28.13;74.06;-0.05119
28.13;74.06;-0.05119
28.13;74.07;-0.05118
28.13;74.07;-0.05118
28.13;74.07;-0.05118
28.13;74.07;-0.05117
28.14;74.08;-0.05117
28.14;74.08;-0.05117
28.14;74.08;-0.05117
28.14;74.09;-0.05116
28.14;74.09;-0.05116
28.14;74.1;-0.05116
28.14;74.1;-0.05115
28.15;74.1;-0.05115
28.15;74.11;-0.05115
28.15;74.11;-0.05115
28.15;74.11;-0.05115
28.15;74.12;-0.05115
28.16;74.12;-0.05115
28.16;74.12;-0.05115
28.16;74.13;-0.05115
28.16;74.13;-0.05114
28.16;74.13;-0.05114
28.16;74.14;-0.05114
28.16;74.14;-0.05114
28.17;74.14;-0.05114
28.17;74.15;-0.05114
28.17;74.15;-0.05114
28.17;74.15;-0.05114
28.17;74.16;-0.05114
28.18;74.16;-0.05114
28.18;74.16;-0.05114
28.18;74.17;-0.05114
28.18;74.17;-0.05113
28.18;74.17;-0.05113
28.18;74.17;-0.05113
28.19;74.18;-0.05113
28.19;74.18;-0.05113
28.19;74.19;-0.05112
28.19;74.19;-0.05112
28.19;74.19;-0.05112
28.19;74.2;-0.05111
28.19;74.2;-0.05111
28.2;74.2;-0.05111
28.2;74.21;-0.05111
28.2;74.21;-0.05111
28.2;74.21;-0.05111
28.2;74.22;-0.0511
28.21;74.22;-0.0511
28.21;74.22;-0.0511
28.21;74.23;-0.05109
28.21;74.23;-0.05109
28.21;74.23;-0.05109
28.21;74.24;-0.05109
28.21;74.24;-0.05109
28.22;74.24;-0.05109
28.22;74.25;-0.05109
28.22;74.25;-0.05109
28.22;74.25;-0.05109
28.22;74.26;-0.05109
28.23;74.26;-0.05109
28.23;74.26;-0.05109
28.23;74.27;-0.05109
28.23;74.27;-0.05108
28.23;74.27;-0.05108
28.23;74.28;-0.05108
28.24;74.28;-0.05108
28.24;74.28;-0.05108
28.24;74.29;-0.05107
28.24;74.29;-0.05107
28.24;74.29;-0.05107
28.24;74.3;-0.05107
28.24;74.3;-0.05107
28.25;74.3;-0.05106
28.25;74.31;-0.05106
28.25;74.31;-0.05106
28.25;74.31;-0.05105
28.25;74.32;-0.05105
28.26;74.32;-0.05105
28.26;74.32;-0.05105
28.26;74.33;-0.05105
28.26;74.33;-0.05104
28.26;74.33;-0.05104
28.26;74.34;-0.05104
28.26;74.34;-0.05104
28.27;74.34;-0.05104
28.27;74.35;-0.05104
28.27;74.35;-0.05104
28.27;74.35;-0.05104
28.27;74.36;-0.05104
28.28;74.36;-0.05104
28.28;74.36;-0.05104
28.28;74.37;-0.05103
28.28;74.37;-0.05103
28.28;74.37;-0.05103
28.28;74.38;-0.05103
28.29;74.38;-0.05103
28.29;74.38;-0.05103
28.29;74.39;-0.05103
28.29;74.39;-0.05103
28.29;74.39;-0.05103
28.29;74.4;-0.05103
28.29;74.4;-0.05103
28.3;74.4;-0.05103
28.3;74.41;-0.05103
28.3;74.41;-0.05103
28.3;74.41;-0.05102
28.3;74.42;-0.05102
28.31;74.42;-0.05102
28.31;74.42;-0.05102
28.31;74.43;-0.05102
28.31;74.43;-0.05102
28.31;74.43;-0.05102
28.31;74.44;-0.05102
28.31;74.44;-0.05102
28.32;74.44;-0.05101
28.32;74.45;-0.05101
28.32;74.45;-0.05101
28.32;74.45;-0.05101
28.32;74.46;-0.051
28.33;74.46;-0.051
28.33;74.46;-0.051
28.33;74.47;-0.051
28.33;74.47;-0.051
28.33;74.47;-0.051
28.33;74.48;-0.051
28.34;74.48;-0.051
28.34;74.48;-0.051
28.34;74.49;-0.051
28.34;74.49;-0.051
28.34;74.49;-0.051
28.34;74.5;-0.051
28.34;74.5;-0.051
28.35;74.5;-0.051
28.35;74.51;-0.05099
28.35;74.51;-0.05099
28.35;74.51;-0.05099
28.35;74.51;-0.05099
28.36;74.52;-0.05099
28.36;74.52;-0.05099
28.36;74.53;-0.05099
28.36;74.53;-0.05099
28.36;74.53;-0.05099
28.36;74.54;-0.05099
28.36;74.54;-0.05099
28.37;74.54;-0.05099
28.37;74.55;-0.05099
28.37;74.55;-0.05099
28.37;74.55;-0.05099
28.37;74.56;-0.05099
28.38;74.56;-0.05099
28.38;74.56;-0.05099
28.38;74.57;-0.05099
28.38;74.57;-0.05099
28.38;74.57;-0.05099
28.38;74.58;-0.05099
28.39;74.58;-0.05098
28.39;74.58;-0.05098
28.39;74.59;-0.05098
28.39;74.59;-0.05098
28.39;74.59;-0.05098
28.39;74.6;-0.05097
28.39;74.6;-0.05097
28.4;74.6;-0.05097
28.4;74.61;-0.05096
28.4;74.61;-0.05096
28.4;74.61;-0.05096
28.4;74.62;-0.05096
28.41;74.62;-0.05096
28.41;74.62;-0.05096
28.41;74.63;-0.05096
28.41;74.63;-0.05095
28.41;74.63;-0.05095
28.41;74.64;-0.05095
28.41;74.64;-0.05095
28.42;74.64;-0.05095
28.42;74.65;-0.05094
28.42;74.65;-0.05094
28.42;74.65;-0.05094
28.42;74.65;-0.05094
28.43;74.66;-0.05094
28.43;74.66;-0.05094
28.43;74.67;-0.05094
28.43;74.67;-0.05094
28.43;74.67;-0.05093
28.43;74.68;-0.05093
28.44;74.68;-0.05093
28.44;74.68;-0.05093
28.44;74.69;-0.05093
28.44;74.69;-0.05092
28.44;74.69;-0.05092
28.44;74.7;-0.05092
28.44;74.7;-0.05092
28.45;74.7;-0.05092
28.45;74.71;-0.05092
28.45;74.71;-0.05092
28.45;74.71;-0.05092
28.45;74.72;-0.05091
28.46;74.72;-0.05091
28.46;74.72;-0.05091
28.46;74.73;-0.05091
28.46;74.73;-0.0509
28.46;74.73;-0.0509
28.46;74.74;-0.0509
28.46;74.74;-0.0509
28.47;74.74;-0.0509
28.47;74.75;-0.0509
28.47;74.75;-0.0509
28.47;74.75;-0.05089
28.47;74.76;-0.05089
28.48;74.76;-0.05089
28.48;74.76;-0.05089
28.48;74.77;-0.05088
28.48;74.77;-0.05088
28.48;74.77;-0.05088
28.48;74.78;-0.05088
28.49;74.78;-0.05088
28.49;74.78;-0.05088
28.49;74.79;-0.05088
28.49;74.79;-0.05087
28.49;74.79;-0.05087
28.49;74.8;-0.05087
28.49;74.8;-0.05087
28.5;74.8;-0.05087
28.5;74.81;-0.05087
28.5;74.81;-0.05087
28.5;74.81;-0.05087
28.5;74.82;-0.05087
28.51;74.82;-0.05087
28.51;74.82;-0.05087
28.51;74.83;-0.05087
28.51;74.83;-0.05087
28.51;74.83;-0.05087
28.51;74.84;-0.05087
28.51;74.84;-0.05087
28.52;74.84;-0.05087
28.52;74.85;-0.05087
28.52;74.85;-0.05087
28.52;74.85;-0.05087
28.52;74.86;-0.05087
28.53;74.86;-0.05087
28.53;74.86;-0.05086
28.53;74.87;-0.05086
28.53;74.87;-0.05086
28.53;74.87;-0.05085
28.53;74.88;-0.05085
28.54;74.88;-0.05085
28.54;74.88;-0.05085
28.54;74.89;-0.05085
28.54;74.89;-0.05084
28.54;74.89;-0.05084
28.54;74.9;-0.05084
28.54;74.9;-0.05084
28.55;74.9;-0.05084
28.55;74.91;-0.05084
28.55;74.91;-0.05083
28.55;74.91;-0.05083
28.55;74.92;-0.05083
28.56;74.92;-0.05083
28.56;74.92;-0.05083
28.56;74.93;-0.05083
28.56;74.93;-0.05083
28.56;74.93;-0.05083
28.56;74.94;-0.05083
28.56;74.94;-0.05083
28.57;74.94;-0.05082
28.57;74.94;-0.05082
28.57;74.95;-0.05082
28.57;74.95;-0.05082
28.57;74.96;-0.05082
28.58;74.96;-0.05082
28.58;74.96;-0.05081
28.58;74.97;-0.05081
28.58;74.97;-0.05081
28.58;74.97;-0.05081
28.58;74.98;-0.05081
28.59;74.98;-0.05081
28.59;74.98;-0.05081
28.59;74.99;-0.0508
28.59;74.99;-0.0508
28.59;74.99;-0.0508
28.59;75;-0.0508
28.59;75;-0.0508
28.6;75;-0.0508
28.6;75.01;-0.0508
28.6;75.01;-0.05079
28.6;75.01;-0.05079
28.6;75.02;-0.05079
28.61;75.02;-0.05079
28.61;75.02;-0.05079
28.61;75.03;-0.05079
28.61;75.03;-0.05079
28.61;75.03;-0.05078
28.61;75.04;-0.05078
28.61;75.04;-0.05078
28.62;75.04;-0.05078
28.62;75.05;-0.05078
28.62;75.05;-0.05078
28.62;75.05;-0.05078
28.62;75.06;-0.05078
28.63;75.06;-0.05078
28.63;75.06;-0.05078
28.63;75.07;-0.05078
28.63;75.07;-0.05078
28.63;75.07;-0.05078
28.63;75.08;-0.05077
28.64;75.08;-0.05077
28.64;75.08;-0.05077
28.64;75.09;-0.05077
28.64;75.09;-0.05077
28.64;75.09;-0.05077
28.64;75.1;-0.05077
28.64;75.1;-0.05077
28.65;75.1;-0.05077
28.65;75.11;-0.05077
28.65;75.11;-0.05077
28.65;75.11;-0.05077
28.65;75.12;-0.05077
28.66;75.12;-0.05077
28.66;75.12;-0.05077
28.66;75.13;-0.05077
28.66;75.13;-0.05076
28.66;75.13;-0.05076
28.66;75.14;-0.05076
28.66;75.14;-0.05076
28.67;75.14;-0.05076
28.67;75.15;-0.05076
28.67;75.15;-0.05076
28.67;75.15;-0.05076
28.67;75.16;-0.05076
28.68;75.16;-0.05076
28.68;75.16;-0.05076
28.68;75.17;-0.05076
28.68;75.17;-0.05076
28.68;75.17;-0.05075
28.68;75.18;-0.05075
28.69;75.18;-0.05075
28.69;75.18;-0.05075
28.69;75.19;-0.05075
28.69;75.19;-0.05075
28.69;75.19;-0.05075
28.69;75.2;-0.05075
28.69;75.2;-0.05075
28.7;75.2;-0.05075
28.7;75.21;-0.05075
28.7;75.21;-0.05074
28.7;75.21;-0.05074
28.7;75.22;-0.05073
28.71;75.22;-0.05073
28.71;75.22;-0.05073
28.71;75.23;-0.05072
28.71;75.23;-0.05072
28.71;75.23;-0.05072
28.71;75.24;-0.05072
28.71;75.24;-0.05072
28.72;75.24;-0.05071
28.72;75.25;-0.05071
28.72;75.25;-0.05071
28.72;75.25;-0.05071
28.72;75.26;-0.0507
28.73;75.26;-0.0507
28.73;75.26;-0.0507
28.73;75.27;-0.0507
28.73;75.27;-0.0507
28.73;75.27;-0.0507
28.73;75.28;-0.0507
28.74;75.28;-0.05069
28.74;75.28;-0.05069
28.74;75.29;-0.05069
28.74;75.29;-0.05069
28.74;75.29;-0.05069
28.74;75.3;-0.05069
28.74;75.3;-0.05068
28.75;75.3;-0.05068
28.75;75.31;-0.05068
28.75;75.31;-0.05068
28.75;75.31;-0.05068
28.75;75.32;-0.05068
28.76;75.32;-0.05068
28.76;75.32;-0.05068
28.76;75.33;-0.05067
28.76;75.33;-0.05067
28.76;75.33;-0.05067
28.76;75.34;-0.05067
28.76;75.34;-0.05067
28.77;75.34;-0.05067
28.77;75.35;-0.05067
28.77;75.35;-0.05066
28.77;75.35;-0.05066
28.77;75.36;-0.05066
28.78;75.36;-0.05066
28.78;75.36;-0.05066
28.78;75.37;-0.05066
28.78;75.37;-0.05065
28.78;75.37;-0.05065
28.78;75.38;-0.05065
28.79;75.38;-0.05065
28.79;75.38;-0.05065
28.79;75.39;-0.05065
28.79;75.39;-0.05065
28.79;75.39;-0.05065
28.79;75.4;-0.05065
28.79;75.4;-0.05065
28.8;75.4;-0.05065
28.8;75.41;-0.05065
28.8;75.41;-0.05065
28.8;75.41;-0.05065
28.8;75.42;-0.05064
28.81;75.42;-0.05064
28.81;75.42;-0.05064
28.81;75.43;-0.05064
28.81;75.43;-0.05064
28.81;75.43;-0.05064
28.81;75.44;-0.05064
28.81;75.44;-0.05063
28.82;75.44;-0.05063
28.82;75.45;-0.05063
28.82;75.45;-0.05063
28.82;75.45;-0.05063
28.82;75.46;-0.05063
28.83;75.46;-0.05063
28.83;75.46;-0.05063
28.83;75.47;-0.05063
28.83;75.47;-0.05062
28.83;75.47;-0.05062
28.83;75.48;-0.05062
28.84;75.48;-0.05062
28.84;75.48;-0.05062
28.84;75.49;-0.05062
28.84;75.49;-0.05062
28.84;75.49;-0.05062
28.84;75.5;-0.05061
28.84;75.5;-0.05061
28.85;75.5;-0.05061
28.85;75.5;-0.05061
28.85;75.51;-0.05061
28.85;75.51;-0.05061
28.85;75.52;-0.05061
28.86;75.52;-0.05061
28.86;75.52;-0.05061
28.86;75.53;-0.0506
28.86;75.53;-0.0506
28.86;75.53;-0.0506
28.86;75.54;-0.0506
28.86;75.54;-0.0506
28.87;75.54;-0.05059
28.87;75.55;-0.05059
28.87;75.55;-0.05059
28.87;75.55;-0.05059
28.87;75.55;-0.05059
28.88;75.56;-0.05058
28.88;75.56;-0.05058
28.88;75.57;-0.05059
28.88;75.57;-0.05059
28.88;75.57;-0.05059
28.88;75.58;-0.05059
28.89;75.58;-0.05059
28.89;75.58;-0.05059
28.89;75.59;-0.05059
28.89;75.59;-0.05059
28.89;75.59;-0.05059
28.89;75.6;-0.05059
28.89;75.6;-0.05059
28.9;75.6;-0.05059
28.9;75.61;-0.05059
28.9;75.61;-0.05059
28.9;75.61;-0.05059
28.9;75.62;-0.05058
28.91;75.62;-0.05058
28.91;75.62;-0.05058
28.91;75.63;-0.05057
28.91;75.63;-0.05057
28.91;75.63;-0.05057
28.91;75.64;-0.05056
28.91;75.64;-0.05056
28.92;75.64;-0.05056
28.92;75.65;-0.05056
28.92;75.65;-0.05056
28.92;75.65;-0.05056
28.92;75.66;-0.05056
28.93;75.66;-0.05056
28.93;75.66;-0.05056
28.93;75.67;-0.05056
28.93;75.67;-0.05056
28.93;75.67;-0.05056
28.93;75.68;-0.05056
28.94;75.68;-0.05056
28.94;75.68;-0.05056
28.94;75.69;-0.05056
28.94;75.69;-0.05056
28.94;75.69;-0.05056
28.94;75.7;-0.05056
28.94;75.7;-0.05056
28.95;75.7;-0.05055
28.95;75.71;-0.05055
28.95;75.71;-0.05055
28.95;75.71;-0.05055
28.95;75.72;-0.05055
28.96;75.72;-0.05055
28.96;75.72;-0.05055
28.96;75.73;-0.05055
28.96;75.73;-0.05055
28.96;75.73;-0.05055
28.96;75.74;-0.05054
28.96;75.74;-0.05054
28.97;75.74;-0.05054
28.97;75.75;-0.05054
28.97;75.75;-0.05054
28.97;75.75;-0.05054
28.97;75.76;-0.05054
28.98;75.76;-0.05054
28.98;75.76;-0.05053
28.98;75.77;-0.05053
28.98;75.77;-0.05053
28.98;75.77;-0.05053
28.98;75.78;-0.05053
28.99;75.78;-0.05053
28.99;75.78;-0.05053
28.99;75.79;-0.05053
28.99;75.79;-0.05053
28.99;75.79;-0.05053
28.99;75.8;-0.05053
28.99;75.8;-0.05053
29;75.8;-0.05052
29;75.81;-0.05052
29;75.81;-0.05052
29;75.81;-0.05052
29;75.82;-0.05052
29.01;75.82;-0.05052
29.01;75.82;-0.05051
29.01;75.83;-0.05051
29.01;75.83;-0.05051
29.01;75.83;-0.05051
29.01;75.84;-0.05051
29.01;75.84;-0.05051
29.02;75.84;-0.05051
29.02;75.85;-0.0505
29.02;75.85;-0.0505
29.02;75.85;-0.0505
29.02;75.86;-0.0505
29.03;75.86;-0.0505
29.03;75.86;-0.0505
29.03;75.87;-0.05049
29.03;75.87;-0.05049
29.03;75.87;-0.05049
29.03;75.88;-0.05049
29.04;75.88;-0.05049
29.04;75.88;-0.05049
29.04;75.89;-0.05049
29.04;75.89;-0.05049
29.04;75.89;-0.05049
29.04;75.9;-0.05049
29.04;75.9;-0.05049
29.05;75.9;-0.05049
29.05;75.91;-0.05049
29.05;75.91;-0.05049
29.05;75.91;-0.05049
29.05;75.92;-0.05049
29.06;75.92;-0.05049
29.06;75.92;-0.05049
29.06;75.93;-0.05048
29.06;75.93;-0.05048
29.06;75.93;-0.05048
29.06;75.94;-0.05048
29.06;75.94;-0.05048
29.07;75.94;-0.05048
29.07;75.95;-0.05048
29.07;75.95;-0.05048
29.07;75.95;-0.05048
29.07;75.96;-0.05048
29.08;75.96;-0.05048
29.08;75.96;-0.05047
29.08;75.97;-0.05047
29.08;75.97;-0.05047
29.08;75.97;-0.05047
29.08;75.98;-0.05047
29.09;75.98;-0.05047
29.09;75.98;-0.05046
29.09;75.98;-0.05046
29.09;75.99;-0.05046
29.09;75.99;-0.05046
29.09;76;-0.05046
29.09;76;-0.05046
29.1;76;-0.05046
29.1;76.01;-0.05046
29.1;76.01;-0.05046
29.1;76.01;-0.05046
29.1;76.02;-0.05046
29.11;76.02;-0.05046
29.11;76.02;-0.05046
29.11;76.03;-0.05046
29.11;76.03;-0.05046
29.11;76.03;-0.05046
29.11;76.04;-0.05046
29.11;76.04;-0.05045
29.12;76.04;-0.05045
29.12;76.05;-0.05045
29.12;76.05;-0.05045
29.12;76.05;-0.05045
29.12;76.06;-0.05045
29.13;76.06;-0.05045
29.13;76.06;-0.05045
29.13;76.07;-0.05045
29.13;76.07;-0.05045
29.13;76.07;-0.05044
29.13;76.08;-0.05044
29.14;76.08;-0.05044
29.14;76.08;-0.05044
29.14;76.09;-0.05044
29.14;76.09;-0.05043
29.14;76.09;-0.05043
29.14;76.1;-0.05043
29.14;76.1;-0.05043
29.15;76.1;-0.05043
29.15;76.11;-0.05043
29.15;76.11;-0.05043
29.15;76.11;-0.05043
29.15;76.12;-0.05043
29.16;76.12;-0.05043
29.16;76.12;-0.05042
29.16;76.13;-0.05042
29.16;76.13;-0.05042
29.16;76.13;-0.05042
29.16;76.14;-0.05042
29.16;76.14;-0.05041
29.17;76.14;-0.05041
29.17;76.15;-0.05041
29.17;76.15;-0.0504
29.17;76.15;-0.0504
29.17;76.16;-0.0504
29.18;76.16;-0.05039
29.18;76.16;-0.05039
29.18;76.17;-0.05039
29.18;76.17;-0.0504
29.18;76.17;-0.0504
29.18;76.18;-0.0504
29.19;76.18;-0.0504
29.19;76.18;-0.05039
29.19;76.19;-0.05039
29.19;76.19;-0.05039
29.19;76.19;-0.05038
29.19;76.2;-0.05038
29.19;76.2;-0.05038
29.2;76.2;-0.05037
29.2;76.21;-0.05037
29.2;76.21;-0.05037
29.2;76.21;-0.05037
29.2;76.22;-0.05037
29.21;76.22;-0.05037
29.21;76.22;-0.05037
29.21;76.23;-0.05037
29.21;76.23;-0.05037
29.21;76.23;-0.05037
29.21;76.24;-0.05037
29.21;76.24;-0.05037
29.22;76.24;-0.05037
29.22;76.25;-0.05037
29.22;76.25;-0.05037
29.22;76.25;-0.05037
29.22;76.26;-0.05037
29.23;76.26;-0.05037
29.23;76.26;-0.05036
29.23;76.27;-0.05036
29.23;76.27;-0.05036
29.23;76.27;-0.05036
29.23;76.28;-0.05036
29.24;76.28;-0.05036
29.24;76.28;-0.05036
29.24;76.29;-0.05036
29.24;76.29;-0.05036
29.24;76.29;-0.05036
29.24;76.3;-0.05035
29.24;76.3;-0.05035
29.25;76.3;-0.05035
29.25;76.31;-0.05035
29.25;76.31;-0.05035
29.25;76.31;-0.05035
29.25;76.32;-0.05035
29.26;76.32;-0.05035
29.26;76.32;-0.05035
29.26;76.33;-0.05035
29.26;76.33;-0.05035
29.26;76.33;-0.05034
29.26;76.34;-0.05034
29.26;76.34;-0.05034
29.27;76.34;-0.05034
29.27;76.34;-0.05034
29.27;76.35;-0.05034
29.27;76.35;-0.05034
29.27;76.36;-0.05034
29.28;76.36;-0.05034
29.28;76.36;-0.05034
29.28;76.37;-0.05034
29.28;76.37;-0.05034
29.28;76.37;-0.05034
29.28;76.38;-0.05033
29.29;76.38;-0.05033
29.29;76.38;-0.05033
29.29;76.39;-0.05033
29.29;76.39;-0.05033
29.29;76.39;-0.05033
29.29;76.4;-0.05033
29.29;76.4;-0.05033
29.3;76.4;-0.05033
29.3;76.41;-0.05032
29.3;76.41;-0.05032
29.3;76.41;-0.05032
29.3;76.42;-0.05032
29.31;76.42;-0.05032
29.31;76.42;-0.05032
29.31;76.43;-0.05031
29.31;76.43;-0.05031
29.31;76.43;-0.05031
29.31;76.44;-0.05031
29.31;76.44;-0.05031
29.32;76.44;-0.05031
29.32;76.45;-0.05031
29.32;76.45;-0.05031
