Time (min),Temperature (°C),Heat Flow (W/g)
156.48,388.97,-0.2967954102
156.48,388.98,-0.2968184204
156.48,389,-0.2968345337
156.48,389.02,-0.2968486023
156.48,389.03,-0.2968603516
156.49,389.05,-0.2968705444
156.49,389.06,-0.2968786011
156.49,389.08,-0.2968873291
156.49,389.09,-0.2968948059
156.49,389.1,-0.2969000854
156.5,389.12,-0.2969037170
156.5,389.13,-0.2969071960
156.5,389.15,-0.2969092407
156.5,389.16,-0.2969094849
156.5,389.17,-0.2969056702
156.5,389.19,-0.2968867798
156.5,389.2,-0.2968247681
156.51,389.21,-0.2966888733
156.51,389.23,-0.2964290466
156.51,389.24,-0.2959545898
156.51,389.25,-0.2952278442
156.51,389.26,-0.2940640564
156.52,389.27,-0.2928434143
156.52,389.28,-0.2914326172
156.52,389.3,-0.2898383484
156.52,389.31,-0.2882596130
156.52,389.32,-0.2866261292
156.52,389.33,-0.2849732361
156.53,389.34,-0.2839305115
156.53,389.35,-0.2824368286
156.53,389.36,-0.2809534912
156.53,389.37,-0.2795130615
156.53,389.38,-0.2779405823
156.53,389.39,-0.2762723083
156.53,389.4,-0.2744918823
156.54,389.4,-0.2728257751
156.54,389.41,-0.2710712280
156.54,389.42,-0.2691860657
156.54,389.43,-0.2673459167
156.54,389.44,-0.2653854065
156.55,389.45,-0.2633120728
156.55,389.45,-0.2611260376
156.55,389.46,-0.2588883057
156.55,389.47,-0.2565913086
156.55,389.48,-0.2544399414
156.55,389.48,-0.2521417389
156.55,389.49,-0.2498971252
156.56,389.49,-0.2474524384
156.56,389.5,-0.2451637268
156.56,389.51,-0.2426395264
156.56,389.51,-0.2401100006
156.56,389.52,-0.2376446533
156.57,389.53,-0.2353180084
156.57,389.53,-0.2328788300
156.57,389.54,-0.2304993134
156.57,389.54,-0.2280059967
156.57,389.55,-0.2256554871
156.57,389.55,-0.2229846344
156.58,389.56,-0.2202108765
156.58,389.56,-0.2176786041
156.58,389.57,-0.2152236633
156.58,389.57,-0.2126577454
156.58,389.58,-0.2099297943
156.58,389.58,-0.2071665649
156.58,389.58,-0.2044944153
156.59,389.59,-0.2019517822
156.59,389.59,-0.1993651428
156.59,389.6,-0.1969809113
156.59,389.6,-0.1944849854
156.59,389.6,-0.1916588593
156.6,389.61,-0.1889101563
156.6,389.61,-0.1864611969
156.6,389.61,-0.1841226501
156.6,389.62,-0.1818074341
156.6,389.62,-0.1790911560
156.6,389.62,-0.1764746857
156.6,389.63,-0.1740154114
156.61,389.63,-0.1717657776
156.61,389.63,-0.1692406769
156.61,389.64,-0.1667420197
156.61,389.64,-0.1644432373
156.61,389.64,-0.1620004425
156.62,389.64,-0.1595828552
156.62,389.65,-0.1572782135
156.62,389.65,-0.1549084473
156.62,389.65,-0.1525790253
156.62,389.65,-0.1504360809
156.62,389.66,-0.1480502167
156.63,389.66,-0.1458398895
156.63,389.66,-0.1439507904
156.63,389.66,-0.1418662109
156.63,389.67,-0.1397953644
156.63,389.67,-0.1378626404
156.63,389.67,-0.1357818146
156.63,389.67,-0.1337633667
156.64,389.67,-0.1317811127
156.64,389.68,-0.1295650635
156.64,389.68,-0.1277331085
156.64,389.68,-0.1258804855
156.64,389.68,-0.1240014267
156.65,389.68,-0.1222079163
156.65,389.69,-0.1204998856
156.65,389.69,-0.1184656830
156.65,389.69,-0.1166630096
156.65,389.69,-0.1149286118
156.65,389.69,-0.1134734497
156.65,389.7,-0.1117491684
156.66,389.7,-0.1100772171
156.66,389.7,-0.1084577255
156.66,389.7,-0.1071014938
156.66,389.7,-0.1053799896
156.66,389.7,-0.1037181244
156.67,389.71,-0.1023082199
156.67,389.71,-0.1008691788
156.67,389.71,-0.0992898178
156.67,389.71,-0.0979775696
156.67,389.71,-0.0965267410
156.67,389.71,-0.0951010284
156.68,389.71,-0.0936394424
156.68,389.72,-0.0921554108
156.68,389.72,-0.0908956604
156.68,389.72,-0.0895880966
156.68,389.72,-0.0883012695
156.68,389.72,-0.0868439789
156.68,389.72,-0.0857906189
156.69,389.72,-0.0845043335
156.69,389.72,-0.0833794022
156.69,389.73,-0.0822729111
156.69,389.73,-0.0811506653
156.69,389.73,-0.0801126785
156.7,389.73,-0.0790016632
156.7,389.73,-0.0777999496
156.7,389.73,-0.0766401978
156.7,389.73,-0.0754940109
156.7,389.73,-0.0742113037
156.7,389.73,-0.0732407684
156.7,389.74,-0.0723102341
156.71,389.74,-0.0714647064
156.71,389.74,-0.0704791946
156.71,389.74,-0.0694112549
156.71,389.74,-0.0683696136
156.71,389.74,-0.0673589401
156.72,389.74,-0.0665377808
156.72,389.74,-0.0657030869
156.72,389.74,-0.0649244614
156.72,389.74,-0.0640998306
156.72,389.74,-0.0631092606
156.72,389.75,-0.0623766060
156.73,389.75,-0.0617603836
156.73,389.75,-0.0609176559
156.73,389.75,-0.0601866646
156.73,389.75,-0.0593718376
156.73,389.75,-0.0583539886
156.73,389.75,-0.0577385330
156.73,389.75,-0.0569797974
156.74,389.75,-0.0561879120
156.74,389.75,-0.0553968468
156.74,389.75,-0.0548969536
156.74,389.75,-0.0542159996
156.74,389.76,-0.0536453857
156.75,389.76,-0.0529230804
156.75,389.76,-0.0523059654
156.75,389.76,-0.0515413246
156.75,389.76,-0.0510809555
156.75,389.76,-0.0504037514
156.75,389.76,-0.0499299355
156.75,389.76,-0.0492169609
156.76,389.76,-0.0485994797
156.76,389.76,-0.0479538727
156.76,389.76,-0.0472450638
156.76,389.76,-0.0466889839
156.76,389.76,-0.0463311462
156.77,389.76,-0.0456570930
156.77,389.76,-0.0451095314
156.77,389.77,-0.0447352676
156.77,389.77,-0.0442179909
156.77,389.77,-0.0439662437
156.77,389.77,-0.0435745239
156.78,389.77,-0.0432652969
156.78,389.77,-0.0426351776
156.78,389.77,-0.0423018417
156.78,389.77,-0.0417435074
156.78,389.77,-0.0413242188
156.78,389.77,-0.0406380005
156.78,389.77,-0.0401262054
156.79,389.77,-0.0397728310
156.79,389.77,-0.0394789352
156.79,389.77,-0.0391099434
156.79,389.77,-0.0386543159
156.79,389.77,-0.0380567741
156.8,389.77,-0.0376530609
156.8,389.77,-0.0373450508
156.8,389.78,-0.0368385468
156.8,389.78,-0.0364298286
156.8,389.78,-0.0361416397
156.8,389.78,-0.0358102570
156.8,389.78,-0.0353775826
156.81,389.78,-0.0350378647
156.81,389.78,-0.0348942642
156.81,389.78,-0.0344619675
156.81,389.78,-0.0341543236
156.81,389.78,-0.0338688011
156.82,389.78,-0.0337897034
156.82,389.78,-0.0335720367
156.82,389.78,-0.0332006264
156.82,389.78,-0.0328107338
156.82,389.78,-0.0325042610
156.82,389.78,-0.0324268761
156.83,389.78,-0.0321311607
156.83,389.78,-0.0319081268
156.83,389.78,-0.0316744461
156.83,389.78,-0.0312957554
156.83,389.78,-0.0309589329
156.83,389.78,-0.0307399292
156.83,389.78,-0.0305233421
156.84,389.79,-0.0304197960
156.84,389.79,-0.0302379913
156.84,389.79,-0.0300316257
156.84,389.79,-0.0298301888
156.84,389.79,-0.0295576534
156.85,389.79,-0.0292925205
156.85,389.79,-0.0291040878
156.85,389.79,-0.0289527302
156.85,389.79,-0.0288103371
156.85,389.79,-0.0286732960
156.85,389.79,-0.0284799442
156.85,389.79,-0.0282486286
156.86,389.79,-0.0280399551
156.86,389.79,-0.0277824650
156.86,389.79,-0.0275196476
156.86,389.79,-0.0273065472
156.86,389.79,-0.0270172539
156.87,389.79,-0.0267937069
156.87,389.79,-0.0266317234
156.87,389.79,-0.0265355854
156.87,389.79,-0.0264392948
156.87,389.79,-0.0263146477
156.87,389.79,-0.0261184082
156.88,389.79,-0.0258977776
156.88,389.79,-0.0256526489
156.88,389.79,-0.0254922009
156.88,389.79,-0.0253082676
156.88,389.79,-0.0251393414
156.88,389.79,-0.0250394306
156.88,389.8,-0.0249403667
156.89,389.8,-0.0248624382
156.89,389.8,-0.0247731781
156.89,389.8,-0.0246992836
156.89,389.8,-0.0245936260
156.89,389.8,-0.0245212269
156.9,389.8,-0.0244236279
156.9,389.8,-0.0242873058
156.9,389.8,-0.0241527023
156.9,389.8,-0.0239966183
156.9,389.8,-0.0238860321
156.9,389.8,-0.0238090267
156.9,389.8,-0.0237301693
156.91,389.8,-0.0236454144
156.91,389.8,-0.0235920315
156.91,389.8,-0.0235279541
156.91,389.8,-0.0234512615
156.91,389.8,-0.0233749809
156.92,389.8,-0.0232954540
156.92,389.8,-0.0232209053
156.92,389.8,-0.0230997295
156.92,389.8,-0.0229499950
156.92,389.8,-0.0228482418
156.92,389.8,-0.0227087822
156.93,389.8,-0.0225822239
156.93,389.8,-0.0224801064
156.93,389.8,-0.0223874359
156.93,389.8,-0.0223067932
156.93,389.8,-0.0222468662
156.93,389.8,-0.0221564484
156.93,389.8,-0.0220559082
156.94,389.8,-0.0219574280
156.94,389.8,-0.0218955002
156.94,389.8,-0.0218313427
156.94,389.8,-0.0217734795
156.94,389.8,-0.0216926441
156.95,389.8,-0.0216174583
156.95,389.8,-0.0215196152
156.95,389.8,-0.0214217720
156.95,389.8,-0.0213477688
156.95,389.8,-0.0212565022
156.95,389.8,-0.0211730099
156.95,389.8,-0.0210759754
156.96,389.8,-0.0209707050
156.96,389.8,-0.0208714886
156.96,389.8,-0.0208167534
156.96,389.8,-0.0207333546
156.96,389.8,-0.0206274509
156.97,389.81,-0.0205345345
156.97,389.81,-0.0204448280
156.97,389.8,-0.0203777065
156.97,389.8,-0.0202967300
156.97,389.81,-0.0202138748
156.97,389.81,-0.0201564960
156.98,389.81,-0.0201101589
156.98,389.81,-0.0200667744
156.98,389.8,-0.0200305901
156.98,389.81,-0.0199986649
156.98,389.81,-0.0199563637
156.98,389.81,-0.0199353619
156.98,389.81,-0.0199112873
156.99,389.81,-0.0198870678
156.99,389.81,-0.0198537292
156.99,389.81,-0.0198061848
156.99,389.81,-0.0197617035
156.99,389.81,-0.0197085476
157,389.81,-0.0196658306
157,389.81,-0.0196271763
157,389.81,-0.0195998802
157,389.81,-0.0195714417
157,389.81,-0.0195471001
157,389.81,-0.0195131550
157,389.81,-0.0194733868
157.01,389.81,-0.0194366779
157.01,389.81,-0.0193910160
157.01,389.81,-0.0193331528
157.01,389.81,-0.0192894573
157.01,389.81,-0.0192434044
157.02,389.81,-0.0191923161
157.02,389.81,-0.0191423168
157.02,389.81,-0.0190995312
157.02,389.81,-0.0190594158
157.02,389.81,-0.0190270290
157.02,389.81,-0.0190013809
157.03,389.81,-0.0189802475
157.03,389.81,-0.0189641342
157.03,389.81,-0.0189494362
157.03,389.81,-0.0189344902
157.03,389.81,-0.0189177608
157.03,389.81,-0.0188953419
157.03,389.81,-0.0188721695
157.04,389.81,-0.0188423500
157.04,389.81,-0.0188076248
157.04,389.81,-0.0187727757
157.04,389.81,-0.0187500725
157.04,389.81,-0.0187298126
157.05,389.81,-0.0187171631
157.05,389.81,-0.0187034245
157.05,389.81,-0.0186905193
157.05,389.81,-0.0186777020
157.05,389.81,-0.0186648483
157.05,389.81,-0.0186526127
157.05,389.81,-0.0186390514
157.06,389.81,-0.0186256065
157.06,389.81,-0.0186120300
157.06,389.81,-0.0185984573
157.06,389.81,-0.0185844879
157.06,389.81,-0.0185704498
157.07,389.81,-0.0185559788
157.07,389.81,-0.0185410843
157.07,389.81,-0.0185181217
157.07,389.82,-0.0185029202
157.07,389.81,-0.0184878025
157.07,389.82,-0.0184719791
157.08,389.82,-0.0184572220
157.08,389.82,-0.0184433746
157.08,389.82,-0.0184297886
157.08,389.82,-0.0184154930
157.08,389.82,-0.0184004440
157.08,389.82,-0.0183850689
157.08,389.82,-0.0183689613
157.09,389.82,-0.0183524017
157.09,389.82,-0.0183305473
157.09,389.82,-0.0183137131
157.09,389.82,-0.0182960835
157.09,389.82,-0.0182796669
157.1,389.82,-0.0182636604
157.1,389.82,-0.0182467518
157.1,389.82,-0.0182312832
157.1,389.82,-0.0182163754
157.1,389.82,-0.0182017670
157.1,389.82,-0.0181851406
157.1,389.82,-0.0181685658
157.11,389.82,-0.0181521854
157.11,389.82,-0.0181369610
157.11,389.82,-0.0181213322
157.11,389.82,-0.0181005764
157.11,389.82,-0.0180855026
157.12,389.82,-0.0180704441
157.12,389.82,-0.0180545673
157.12,389.82,-0.0180383644
157.12,389.82,-0.0180215569
157.12,389.82,-0.0180057983
157.12,389.82,-0.0179889488
157.13,389.82,-0.0179711781
157.13,389.82,-0.0179545441
157.13,389.82,-0.0179380131
157.13,389.82,-0.0179202461
157.13,389.82,-0.0179049797
157.13,389.82,-0.0178896217
157.13,389.82,-0.0178720875
157.14,389.82,-0.0178555584
157.14,389.82,-0.0178411179
157.14,389.82,-0.0178266830
157.14,389.82,-0.0178120308
157.14,389.82,-0.0177968006
157.15,389.82,-0.0177820015
157.15,389.82,-0.0177661686
157.15,389.82,-0.0177499771
157.15,389.82,-0.0177331715
157.15,389.82,-0.0177179604
157.15,389.82,-0.0177012634
157.15,389.82,-0.0176839714
157.16,389.82,-0.0176657848
157.16,389.82,-0.0176493454
157.16,389.82,-0.0176326084
157.16,389.82,-0.0176168060
157.16,389.82,-0.0176019020
157.17,389.82,-0.0175859470
157.17,389.82,-0.0175701866
157.17,389.82,-0.0175538807
157.17,389.82,-0.0175373898
157.17,389.82,-0.0175211296
157.17,389.82,-0.0175050030
157.18,389.82,-0.0174887600
157.18,389.82,-0.0174720554
157.18,389.82,-0.0174554157
157.18,389.82,-0.0174376183
157.18,389.82,-0.0174197693
157.18,389.82,-0.0174026031
157.18,389.82,-0.0173859959
157.19,389.82,-0.0173689690
157.19,389.82,-0.0173520393
157.19,389.82,-0.0173355255
157.19,389.82,-0.0173185539
157.19,389.82,-0.0173036213
157.2,389.82,-0.0172866535
157.2,389.82,-0.0172695980
157.2,389.82,-0.0172525768
157.2,389.82,-0.0172350388
157.2,389.82,-0.0172182693
157.2,389.83,-0.0172024689
157.2,389.83,-0.0171880913
157.21,389.83,-0.0171732178
157.21,389.83,-0.0171565285
157.21,389.83,-0.0171405697
157.21,389.83,-0.0171249886
157.21,389.83,-0.0171088753
157.22,389.83,-0.0170923615
157.22,389.83,-0.0170764008
157.22,389.83,-0.0170608349
157.22,389.83,-0.0170453205
157.22,389.83,-0.0170295258
157.22,389.83,-0.0170149670
157.23,389.83,-0.0170004406
157.23,389.83,-0.0169854965
157.23,389.83,-0.0169688663
157.23,389.83,-0.0169526329
157.23,389.83,-0.0169358368
157.23,389.83,-0.0169194260
157.23,389.83,-0.0169036121
157.24,389.83,-0.0168881321
157.24,389.83,-0.0168704128
157.24,389.83,-0.0168517971
157.24,389.83,-0.0168349342
157.24,389.83,-0.0168183155
157.25,389.83,-0.0168017330
157.25,389.83,-0.0167847099
157.25,389.83,-0.0167686234
157.25,389.83,-0.0167528305
157.25,389.83,-0.0167378712
157.25,389.83,-0.0167223434
157.25,389.83,-0.0167072372
157.26,389.83,-0.0166923141
157.26,389.83,-0.0166773376
157.26,389.83,-0.0166621456
157.26,389.83,-0.0166476517
157.26,389.83,-0.0166314106
157.27,389.83,-0.0166168022
157.27,389.83,-0.0166032104
157.27,389.83,-0.0165903091
157.27,389.83,-0.0165764942
157.27,389.83,-0.0165624657
157.27,389.83,-0.0165480518
157.28,389.83,-0.0165347805
157.28,389.83,-0.0165215683
157.28,389.83,-0.0165080872
157.28,389.83,-0.0164938927
157.28,389.83,-0.0164814816
157.28,389.83,-0.0164690895
157.28,389.83,-0.0164556446
157.29,389.83,-0.0164408703
157.29,389.83,-0.0164252205
157.29,389.83,-0.0164091568
157.29,389.83,-0.0163931274
157.29,389.83,-0.0163781319
157.3,389.83,-0.0163631058
157.3,389.83,-0.0163476658
157.3,389.83,-0.0163321075
157.3,389.83,-0.0163177147
157.3,389.83,-0.0163035793
157.3,389.83,-0.0162908497
157.3,389.83,-0.0162771740
157.31,389.83,-0.0162621689
157.31,389.83,-0.0162474651
157.31,389.83,-0.0162339954
157.31,389.83,-0.0162224007
157.31,389.83,-0.0162122879
157.32,389.83,-0.0162010765
157.32,389.83,-0.0161901646
157.32,389.83,-0.0161776505
157.32,389.83,-0.0161639595
157.32,389.83,-0.0161506271
157.32,389.83,-0.0161359177
157.33,389.83,-0.0161210251
157.33,389.83,-0.0161049671
157.33,389.83,-0.0160894547
157.33,389.83,-0.0160753193
157.33,389.83,-0.0160623341
157.33,389.83,-0.0160482616
157.33,389.83,-0.0160341835
157.34,389.83,-0.0160210381
157.34,389.83,-0.0160069370
157.34,389.83,-0.0159938717
157.34,389.83,-0.0159795580
157.34,389.83,-0.0159656620
157.35,389.83,-0.0159519711
157.35,389.83,-0.0159385509
157.35,389.83,-0.0159261990
157.35,389.83,-0.0159135494
157.35,389.83,-0.0159007006
157.35,389.83,-0.0158891773
157.35,389.83,-0.0158768063
157.36,389.83,-0.0158643599
157.36,389.83,-0.0158501997
157.36,389.83,-0.0158356438
157.36,389.83,-0.0158226795
157.36,389.83,-0.0158105736
157.37,389.84,-0.0157980452
157.37,389.83,-0.0157857103
157.37,389.83,-0.0157732534
157.37,389.83,-0.0157601004
157.37,389.83,-0.0157475214
157.37,389.84,-0.0157344980
157.38,389.84,-0.0157227545
157.38,389.84,-0.0157098799
157.38,389.84,-0.0156962137
157.38,389.84,-0.0156830921
157.38,389.84,-0.0156689224
157.38,389.84,-0.0156549301
157.38,389.84,-0.0156407385
157.39,389.84,-0.0156262188
157.39,389.84,-0.0156110477
157.39,389.84,-0.0155970640
157.39,389.84,-0.0155819817
157.39,389.84,-0.0155676718
157.4,389.84,-0.0155545540
157.4,389.84,-0.0155414467
157.4,389.84,-0.0155285234
157.4,389.84,-0.0155169973
157.4,389.84,-0.0155062437
157.4,389.84,-0.0154952555
157.4,389.84,-0.0154844074
157.41,389.84,-0.0154730730
157.41,389.84,-0.0154617443
157.41,389.84,-0.0154480944
157.41,389.84,-0.0154360447
157.41,389.84,-0.0154241018
157.42,389.84,-0.0154114332
157.42,389.84,-0.0153993244
157.42,389.84,-0.0153868675
157.42,389.84,-0.0153755856
157.42,389.84,-0.0153643837
157.42,389.84,-0.0153540802
157.43,389.84,-0.0153428936
157.43,389.84,-0.0153314829
157.43,389.84,-0.0153200865
157.43,389.84,-0.0153099775
157.43,389.84,-0.0152998524
157.43,389.84,-0.0152905436
157.43,389.84,-0.0152803621
157.44,389.84,-0.0152698641
157.44,389.84,-0.0152596664
157.44,389.84,-0.0152498131
157.44,389.84,-0.0152403669
157.44,389.84,-0.0152305908
157.45,389.84,-0.0152204180
157.45,389.84,-0.0152090302
157.45,389.84,-0.0151965113
157.45,389.84,-0.0151844645
157.45,389.84,-0.0151734047
157.45,389.84,-0.0151616850
157.45,389.84,-0.0151508255
157.46,389.84,-0.0151410151
157.46,389.84,-0.0151316137
157.46,389.84,-0.0151215820
157.46,389.84,-0.0151110363
157.46,389.84,-0.0151014185
157.47,389.84,-0.0150916443
157.47,389.84,-0.0150812330
157.47,389.84,-0.0150714083
157.47,389.84,-0.0150611734
157.47,389.84,-0.0150510731
157.47,389.84,-0.0150403376
157.48,389.84,-0.0150298624
157.48,389.84,-0.0150190649
157.48,389.84,-0.0150091696
157.48,389.84,-0.0149967566
157.48,389.84,-0.0149860020
157.48,389.84,-0.0149763203
157.48,389.84,-0.0149662380
157.49,389.84,-0.0149568987
157.49,389.84,-0.0149474535
157.49,389.84,-0.0149382553
157.49,389.84,-0.0149279976
157.49,389.84,-0.0149180737
157.5,389.84,-0.0149083347
157.5,389.84,-0.0148986788
157.5,389.84,-0.0148886786
157.5,389.84,-0.0148794184
157.5,389.84,-0.0148705187
157.5,389.84,-0.0148611889
157.5,389.84,-0.0148525772
157.51,389.84,-0.0148444996
157.51,389.84,-0.0148354826
157.51,389.84,-0.0148246937
157.51,389.84,-0.0148140917
157.51,389.84,-0.0148032970
157.52,389.84,-0.0147917767
157.52,389.84,-0.0147810192
157.52,389.84,-0.0147715731
157.52,389.84,-0.0147613373
157.52,389.84,-0.0147530260
157.52,389.84,-0.0147441492
157.53,389.84,-0.0147361708
157.53,389.84,-0.0147289076
157.53,389.84,-0.0147205620
157.53,389.84,-0.0147115231
157.53,389.84,-0.0147021046
157.53,389.84,-0.0146949253
157.53,389.84,-0.0146872959
157.54,389.84,-0.0146801624
157.54,389.84,-0.0146739397
157.54,389.84,-0.0146676426
157.54,389.84,-0.0146599264
157.54,389.84,-0.0146533794
157.55,389.84,-0.0146466589
157.55,389.84,-0.0146393347
157.55,389.84,-0.0146309528
157.55,389.84,-0.0146218376
157.55,389.84,-0.0146143923
157.55,389.84,-0.0146081181
157.55,389.84,-0.0146022034
157.56,389.84,-0.0145964279
157.56,389.84,-0.0145903130
157.56,389.84,-0.0145830297
157.56,389.84,-0.0145755463
157.56,389.84,-0.0145679321
157.57,389.84,-0.0145593777
157.57,389.84,-0.0145497704
157.57,389.84,-0.0145408192
157.57,389.84,-0.0145319653
157.57,389.84,-0.0145223789
157.57,389.84,-0.0145133934
157.58,389.84,-0.0145047970
157.58,389.84,-0.0144968166
157.58,389.84,-0.0144886770
157.58,389.84,-0.0144805946
157.58,389.84,-0.0144721594
157.58,389.84,-0.0144646111
157.58,389.84,-0.0144545097
157.59,389.84,-0.0144455070
157.59,389.84,-0.0144358854
157.59,389.84,-0.0144241781
157.59,389.84,-0.0144122562
157.59,389.84,-0.0144017143
157.6,389.84,-0.0143930206
157.6,389.84,-0.0143818312
157.6,389.84,-0.0143710976
157.6,389.84,-0.0143611889
157.6,389.84,-0.0143524485
157.6,389.84,-0.0143441029
157.6,389.84,-0.0143366461
157.61,389.84,-0.0143299723
157.61,389.84,-0.0143209476
157.61,389.84,-0.0143101864
157.61,389.84,-0.0142992601
157.61,389.84,-0.0142879963
157.62,389.84,-0.0142776546
157.62,389.84,-0.0142667570
157.62,389.84,-0.0142556982
157.62,389.84,-0.0142462835
157.62,389.84,-0.0142388201
157.62,389.84,-0.0142318583
