Wavenumber (cm-1),Intensity
2895.59,5.59E-05
2896.56,4.87E-05
2897.52,5.80E-05
2898.49,8.73E-05
2899.45,1.28E-04
2900.41,1.68E-04
2901.38,1.93E-04
2902.34,1.98E-04
2903.31,1.79E-04
2904.27,1.37E-04
2905.24,7.82E-05
2906.2,2.11E-05
2907.16,-1.14E-05
2908.13,0
2909.09,6.15E-05
2910.06,1.53E-04
2911.02,2.46E-04
2911.99,3.14E-04
2912.95,3.52E-04
2913.91,3.76E-04
2914.88,4.14E-04
2915.84,4.88E-04
2916.81,6.01E-04
2917.77,7.37E-04
2918.73,8.68E-04
2919.7,9.65E-04
2920.66,0.00101453
2921.63,0.00101591
2922.59,9.81E-04
2923.56,9.28E-04
2924.52,8.73E-04
2925.48,8.26E-04
2926.45,7.88E-04
2927.41,7.57E-04
2928.38,7.29E-04
2929.34,7.09E-04
2930.31,7.05E-04
2931.27,7.21E-04
2932.23,7.48E-04
2933.2,7.69E-04
2934.16,7.64E-04
2935.13,7.23E-04
2936.09,6.49E-04
2937.06,5.62E-04
2938.02,4.83E-04
2938.98,4.25E-04
2939.95,3.96E-04
2940.91,3.92E-04
2941.88,4.05E-04
2942.84,4.23E-04
2943.8,4.28E-04
2944.77,4.04E-04
2945.73,3.44E-04
2946.7,2.55E-04
2947.66,1.58E-04
2948.63,7.87E-05
2949.59,3.36E-05
2950.55,1.99E-05
2951.52,2.27E-05
2952.48,2.77E-05
2953.45,3.28E-05
2954.41,4.74E-05
2955.38,8.04E-05
2956.34,1.28E-04
2957.3,1.70E-04
2958.27,1.85E-04
2959.23,1.67E-04
2960.2,1.32E-04
2961.16,1.10E-04
2962.13,1.26E-04
2963.09,1.81E-04
2964.05,2.52E-04
2965.02,3.03E-04
2965.98,3.05E-04
2966.95,2.50E-04
2967.91,1.53E-04
2968.87,4.18E-05
2969.84,-5.47E-05
2970.8,-1.15E-04
2971.77,-1.31E-04
2972.73,-1.05E-04
2973.7,-5.01E-05
2974.66,1.62E-05
2975.62,7.75E-05
2976.59,1.23E-04
2977.55,1.51E-04
2978.52,1.63E-04
2979.48,1.60E-04
2980.45,1.43E-04
2981.41,1.10E-04
2982.37,6.45E-05
2983.34,1.58E-05
2984.3,-2.02E-05
2985.27,-2.61E-05
2986.23,9.74E-06
2987.2,8.50E-05
2988.16,1.81E-04
2989.12,2.65E-04
2990.09,3.04E-04
2991.05,2.78E-04
2992.02,1.90E-04
2992.98,6.85E-05
2993.94,-4.76E-05
2994.91,-1.25E-04
2995.87,-1.51E-04
2996.84,-1.41E-04
2997.8,-1.19E-04
2998.77,-1.05E-04
2999.73,-1.04E-04
3000.69,-1.02E-04
3001.66,-8.15E-05
3002.62,-3.55E-05
3003.59,2.79E-05
3004.55,8.86E-05
3005.52,1.25E-04
3006.48,1.25E-04
3007.44,9.13E-05
3008.41,3.55E-05
3009.37,-2.56E-05
3010.34,-7.62E-05
3011.3,-1.05E-04
3012.27,-1.10E-04
3013.23,-9.45E-05
3014.19,-7.30E-05
3015.16,-6.07E-05
3016.12,-6.73E-05
3017.09,-9.14E-05
3018.05,-1.21E-04
3019.01,-1.37E-04
3019.98,-1.29E-04
3020.94,-9.50E-05
3021.91,-4.41E-05
3022.87,7.52E-06
3023.84,4.62E-05
3024.8,6.61E-05
3025.76,7.12E-05
3026.73,7.32E-05
3027.69,8.49E-05
3028.66,1.14E-04
3029.62,1.56E-04
3030.59,1.96E-04
3031.55,2.12E-04
3032.51,1.93E-04
3033.48,1.41E-04
3034.44,8.15E-05
3035.41,4.78E-05
3036.37,6.28E-05
3037.34,1.28E-04
3038.3,2.21E-04
3039.26,3.12E-04
3040.23,3.71E-04
3041.19,3.83E-04
3042.16,3.50E-04
3043.12,2.85E-04
3044.09,2.12E-04
3045.05,1.55E-04
3046.01,1.37E-04
3046.98,1.71E-04
3047.94,2.51E-04
3048.91,3.50E-04
3049.87,4.33E-04
3050.83,4.68E-04
3051.8,4.52E-04
3052.76,4.04E-04
3053.73,3.60E-04
3054.69,3.49E-04
3055.66,3.80E-04
3056.62,4.34E-04
3057.58,4.84E-04
3058.55,5.08E-04
3059.51,5.09E-04
3060.48,5.07E-04
3061.44,5.31E-04
3062.41,6.00E-04
3063.37,7.12E-04
3064.33,8.46E-04
3065.3,9.62E-04
3066.26,0.00102071
3067.23,9.99E-04
3068.19,9.00E-04
3069.16,7.55E-04
3070.12,6.12E-04
3071.08,5.16E-04
3072.05,4.89E-04
3073.01,5.23E-04
3073.98,5.87E-04
3074.94,6.38E-04
3075.9,6.52E-04
3076.87,6.30E-04
3077.83,5.94E-04
3078.8,5.67E-04
3079.76,5.51E-04
3080.73,5.31E-04
3081.69,4.86E-04
3082.65,4.09E-04
3083.62,3.21E-04
3084.58,2.51E-04
3085.55,2.20E-04
3086.51,2.26E-04
3087.48,2.49E-04
3088.44,2.68E-04
3089.4,2.75E-04
3090.37,2.77E-04
3091.33,2.83E-04
3092.3,2.89E-04
3093.26,2.76E-04
3094.23,2.33E-04
3095.19,1.66E-04
3096.15,1.10E-04
3097.12,1.05E-04
3098.08,1.73E-04
3099.05,3.02E-04
3100.01,4.47E-04
3100.97,5.55E-04
3101.94,5.82E-04
3102.9,5.21E-04
3103.87,3.97E-04
3104.83,2.58E-04
3105.8,1.52E-04
3106.76,1.12E-04
3107.72,1.38E-04
3108.69,2.01E-04
3109.65,2.55E-04
3110.62,2.63E-04
3111.58,2.23E-04
3112.55,1.62E-04
3113.51,1.19E-04
3114.47,1.08E-04
3115.44,1.11E-04
3116.4,8.82E-05
3117.37,1.28E-05
3118.33,-1.03E-04
3119.3,-2.08E-04
3120.26,-2.41E-04
3121.22,-1.69E-04
3122.19,-6.00E-06
3123.15,1.93E-04
3124.12,3.62E-04
3125.08,4.48E-04
3126.04,4.37E-04
3127.01,3.47E-04
3127.97,2.19E-04
3128.94,9.75E-05
3129.9,1.64E-05
3130.87,-1.31E-05
3131.83,-2.47E-06
3132.79,2.19E-05
3133.76,3.43E-05
3134.72,2.46E-05
3135.69,1.41E-06
3136.65,-1.74E-05
3137.62,-1.85E-05
3138.58,-1.26E-06
3139.54,2.53E-05
3140.51,5.25E-05
3141.47,8.06E-05
3142.44,1.18E-04
3143.4,1.74E-04
3144.37,2.43E-04
3145.33,3.10E-04
3146.29,3.51E-04
3147.26,3.52E-04
3148.22,3.17E-04
3149.19,2.63E-04
3150.15,2.15E-04
3151.12,1.85E-04
3152.08,1.70E-04
3153.04,1.60E-04
3154.01,1.46E-04
3154.97,1.30E-04
3155.94,1.25E-04
3156.9,1.43E-04
3157.86,1.87E-04
3158.83,2.49E-04
3159.79,3.14E-04
3160.76,3.74E-04
3161.72,4.28E-04
3162.69,4.81E-04
3163.65,5.32E-04
3164.61,5.77E-04
3165.58,6.06E-04
3166.54,6.17E-04
3167.51,6.15E-04
3168.47,6.13E-04
3169.44,6.18E-04
3170.4,6.29E-04
3171.36,6.34E-04
3172.33,6.23E-04
3173.29,5.89E-04
3174.26,5.40E-04
3175.22,4.90E-04
3176.19,4.47E-04
3177.15,4.13E-04
3178.11,3.76E-04
3179.08,3.28E-04
3180.04,2.71E-04
3181.01,2.23E-04
3181.97,2.09E-04
3182.93,2.44E-04
3183.9,3.22E-04
3184.86,4.13E-04
3185.83,4.76E-04
3186.79,4.85E-04
3187.76,4.41E-04
3188.72,3.74E-04
3189.68,3.16E-04
3190.65,2.86E-04
3191.61,2.84E-04
3192.58,2.92E-04
3193.54,2.98E-04
3194.51,3.05E-04
3195.47,3.24E-04
3196.43,3.63E-04
3197.4,4.13E-04
3198.36,4.49E-04
3199.33,4.46E-04
3200.29,3.97E-04
3201.26,3.16E-04
3202.22,2.25E-04
3203.18,1.44E-04
3204.15,8.05E-05
3205.11,3.31E-05
3206.08,0
3207.04,-1.47E-05
3208,3.48E-06
3208.97,6.29E-05
3209.93,1.58E-04
3210.9,2.65E-04
3211.86,3.49E-04
3212.83,3.78E-04
3213.79,3.35E-04
3214.75,2.30E-04
3215.72,9.84E-05
3216.68,-1.12E-05
3217.65,-5.56E-05
3218.61,-1.72E-05
3219.58,8.55E-05
3220.54,2.04E-04
3221.5,2.83E-04
3222.47,2.90E-04
3223.43,2.33E-04
3224.4,1.51E-04
3225.36,8.77E-05
3226.33,6.70E-05
3227.29,7.96E-05
3228.25,9.50E-05
3229.22,8.52E-05
3230.18,4.49E-05
3231.15,-6.64E-06
3232.11,-4.12E-05
3233.07,-4.20E-05
3234.04,-1.44E-05
3235,1.93E-05
3235.97,3.55E-05
3236.93,2.45E-05
3237.9,-4.02E-06
3238.86,-2.65E-05
3239.82,-1.88E-05
3240.79,3.17E-05
3241.75,1.18E-04
3242.72,2.16E-04
3243.68,2.91E-04
3244.65,3.13E-04
3245.61,2.73E-04
3246.57,1.83E-04
3247.54,7.07E-05
3248.5,-3.82E-05
3249.47,-1.30E-04
3250.43,-2.02E-04
3251.4,-2.51E-04
3252.36,-2.67E-04
3253.32,-2.26E-04
3254.29,-1.10E-04
3255.25,7.83E-05
3256.22,3.03E-04
3257.18,5.05E-04
3258.14,6.27E-04
3259.11,6.40E-04
3260.07,5.53E-04
3261.04,4.09E-04
3262,2.65E-04
3262.97,1.61E-04
3263.93,1.12E-04
3264.89,1.06E-04
3265.86,1.18E-04
3266.82,1.27E-04
3267.79,1.26E-04
3268.75,1.20E-04
3269.72,1.23E-04
3270.68,1.40E-04
3271.64,1.73E-04
3272.61,2.12E-04
3273.57,2.44E-04
3274.54,2.59E-04
3275.5,2.51E-04
3276.47,2.25E-04
3277.43,1.94E-04
3278.39,1.74E-04
3279.36,1.80E-04
3280.32,2.20E-04
3281.29,2.92E-04
3282.25,3.82E-04
3283.21,4.72E-04
3284.18,5.37E-04
3285.14,5.54E-04
3286.11,5.05E-04
3287.07,3.83E-04
3288.04,2.02E-04
3289,3.48E-07
3289.96,-1.64E-04
3290.93,-2.38E-04
3291.89,-1.95E-04
3292.86,-5.60E-05
3293.82,1.21E-04
3294.79,2.65E-04
3295.75,3.33E-04
3296.71,3.17E-04
3297.68,2.51E-04
3298.64,1.78E-04
3299.61,1.25E-04
3300.57,9.59E-05
3301.54,6.98E-05
3302.5,2.79E-05
3303.46,-3.12E-05
3304.43,-8.62E-05
3305.39,-1.06E-04
3306.36,-6.74E-05
3307.32,2.69E-05
3308.28,1.49E-04
3309.25,2.59E-04
3310.21,3.25E-04
3311.18,3.40E-04
3312.14,3.23E-04
3313.11,3.05E-04
3314.07,3.14E-04
3315.03,3.56E-04
3316,4.21E-04
3316.96,4.82E-04
3317.93,5.09E-04
3318.89,4.83E-04
3319.86,3.98E-04
3320.82,2.69E-04
3321.78,1.24E-04
3322.75,-6.35E-06
3323.71,-9.43E-05
3324.68,-1.26E-04
3325.64,-1.02E-04
3326.61,-3.48E-05
3327.57,6.06E-05
3328.53,1.70E-04
3329.5,2.81E-04
3330.46,3.77E-04
3331.43,4.36E-04
3332.39,4.32E-04
3333.36,3.50E-04
3334.32,1.99E-04
3335.28,1.92E-05
3336.25,-1.32E-04
3337.21,-2.03E-04
3338.18,-1.71E-04
3339.14,-5.36E-05
3340.1,1.03E-04
3341.07,2.45E-04
3342.03,3.30E-04
3343,3.37E-04
3343.96,2.69E-04
3344.93,1.47E-04
3345.89,4.28E-06
3346.85,-1.27E-04
3347.82,-2.24E-04
3348.78,-2.81E-04
3349.75,-2.99E-04
3350.71,-2.84E-04
3351.68,-2.34E-04
3352.64,-1.46E-04
3353.6,-2.70E-05
3354.57,9.67E-05
3355.53,1.81E-04
3356.5,1.87E-04
3357.46,1.05E-04
3358.43,-3.47E-05
3359.39,-1.75E-04
3360.35,-2.64E-04
3361.32,-2.77E-04
3362.28,-2.32E-04
3363.25,-1.70E-04
3364.21,-1.32E-04
3365.17,-1.38E-04
3366.14,-1.81E-04
3367.1,-2.34E-04
3368.07,-2.65E-04
3369.03,-2.50E-04
3370,-1.89E-04
3370.96,-9.81E-05
3371.92,-9.69E-06
3372.89,4.63E-05
3373.85,5.55E-05
3374.82,2.71E-05
3375.78,-1.14E-05
3376.75,-3.10E-05
3377.71,-1.97E-05
3378.67,1.02E-05
3379.64,3.14E-05
3380.6,2.11E-05
3381.57,-2.10E-05
3382.53,-7.16E-05
3383.5,-9.88E-05
3384.46,-8.62E-05
3385.42,-5.01E-05
3386.39,-3.41E-05
3387.35,-8.18E-05
3388.32,-2.06E-04
3389.28,-3.74E-04
3390.24,-5.17E-04
3391.21,-5.61E-04
3392.17,-4.67E-04
3393.14,-2.62E-04
3394.1,-2.26E-05
3395.07,1.61E-04
3396.03,2.37E-04
3396.99,2.12E-04
3397.96,1.36E-04
3398.92,6.53E-05
3399.89,3.58E-05
3400.85,4.56E-05
3401.82,6.64E-05
3402.78,6.42E-05
3403.74,1.65E-05
3404.71,-8.05E-05
3405.67,-2.15E-04
3406.64,-3.67E-04
3407.6,-5.14E-04
3408.57,-6.37E-04
3409.53,-7.17E-04
3410.49,-7.35E-04
3411.46,-6.77E-04
3412.42,-5.39E-04
3413.39,-3.30E-04
3414.35,-8.83E-05
3415.31,1.31E-04
3416.28,2.69E-04
3417.24,2.90E-04
3418.21,1.96E-04
3419.17,3.74E-05
3420.14,-1.09E-04
3421.1,-1.73E-04
3422.06,-1.35E-04
3423.03,-3.18E-05
3423.99,7.16E-05
3424.96,1.28E-04
3425.92,1.29E-04
3426.89,1.04E-04
3427.85,8.95E-05
3428.81,1.05E-04
3429.78,1.39E-04
3430.74,1.56E-04
3431.71,1.19E-04
3432.67,1.69E-05
3433.64,-1.36E-04
3434.6,-3.06E-04
3435.56,-4.52E-04
3436.53,-5.43E-04
3437.49,-5.55E-04
3438.46,-4.80E-04
3439.42,-3.28E-04
3440.39,-1.38E-04
3441.35,2.82E-05
3442.31,1.07E-04
3443.28,6.36E-05
3444.24,-8.47E-05
3445.21,-2.69E-04
3446.17,-3.97E-04
3447.13,-4.05E-04
3448.1,-2.97E-04
3449.06,-1.41E-04
3450.03,-2.08E-05
3450.99,2.55E-05
3451.96,1.30E-05
3452.92,-9.76E-06
3453.88,4.43E-06
3454.85,7.12E-05
3455.81,1.66E-04
3456.78,2.41E-04
3457.74,2.57E-04
3458.71,2.02E-04
3459.67,9.16E-05
3460.63,-4.70E-05
3461.6,-1.87E-04
3462.56,-3.07E-04
3463.53,-3.87E-04
3464.49,-4.00E-04
3465.46,-3.23E-04
3466.42,-1.53E-04
3467.38,7.21E-05
3468.35,2.79E-04
3469.31,3.89E-04
3470.28,3.65E-04
3471.24,2.33E-04
3472.2,7.24E-05
3473.17,-3.47E-05
3474.13,-5.16E-05
3475.1,-9.81E-06
3476.06,1.68E-05
3477.03,-3.14E-05
3477.99,-1.58E-04
3478.95,-3.09E-04
3479.92,-4.04E-04
3480.88,-3.83E-04
3481.85,-2.44E-04
3482.81,-4.12E-05
3483.78,1.55E-04
3484.74,2.98E-04
3485.7,3.74E-04
3486.67,3.84E-04
3487.63,3.30E-04
3488.6,2.19E-04
3489.56,7.27E-05
3490.53,-6.73E-05
3491.49,-1.58E-04
3492.45,-1.69E-04
3493.42,-9.55E-05
3494.38,4.30E-05
3495.35,2.04E-04
3496.31,3.31E-04
3497.27,3.78E-04
3498.24,3.22E-04
3499.2,1.80E-04
3500.17,-2.60E-06
3501.13,-1.65E-04
3502.1,-2.50E-04
3503.06,-2.39E-04
3504.02,-1.68E-04
3504.99,-9.50E-05
3505.95,-5.03E-05
3506.92,-1.58E-05
3507.88,4.74E-05
3508.85,1.59E-04
3509.81,2.91E-04
3510.77,3.82E-04
3511.74,3.88E-04
3512.7,3.21E-04
3513.67,2.42E-04
3514.63,2.09E-04
3515.6,2.37E-04
3516.56,2.90E-04
3517.52,3.10E-04
3518.49,2.65E-04
3519.45,1.76E-04
3520.42,1.09E-04
3521.38,1.29E-04
3522.34,2.55E-04
3523.31,4.37E-04
3524.27,5.93E-04
3525.24,6.68E-04
3526.2,6.80E-04
3527.17,6.93E-04
3528.13,7.56E-04
3529.09,8.44E-04
3530.06,8.76E-04
3531.02,7.75E-04
3531.99,5.32E-04
3532.95,2.03E-04
3533.92,-1.17E-04
3534.88,-3.38E-04
3535.84,-4.06E-04
3536.81,-3.31E-04
3537.77,-1.79E-04
3538.74,-2.73E-05
3539.7,7.94E-05
3540.67,1.36E-04
3541.63,1.61E-04
3542.59,1.76E-04
3543.56,2.01E-04
3544.52,2.51E-04
3545.49,3.30E-04
3546.45,4.27E-04
3547.41,5.21E-04
3548.38,5.99E-04
3549.34,6.58E-04
3550.31,7.01E-04
3551.27,7.21E-04
3552.24,6.98E-04
3553.2,6.09E-04
3554.16,4.55E-04
3555.13,2.71E-04
3556.09,1.08E-04
3557.06,3.75E-06
3558.02,-3.46E-05
3558.99,-3.83E-05
3559.95,-6.33E-05
3560.91,-1.55E-04
3561.88,-3.13E-04
3562.84,-4.71E-04
3563.81,-5.25E-04
3564.77,-3.54E-04
3565.74,1.04E-04
3566.7,7.28E-04
3567.66,0.00118706
3568.63,0.00124824
3569.59,9.95E-04
3570.56,6.36E-04
3571.52,3.16E-04
3572.48,9.90E-05
3573.45,-5.34E-06
3574.41,-2.14E-05
3575.38,5.71E-06
3576.34,3.31E-05
3577.31,4.31E-05
3578.27,4.47E-05
3579.23,5.19E-05
3580.2,6.10E-05
3581.16,4.97E-05
3582.13,-2.25E-09
3583.09,-7.44E-05
3584.06,-1.15E-04
3585.02,-2.15E-05
3585.98,3.01E-04
3586.95,8.28E-04
3587.91,0.00131829
3588.88,0.00150344
3589.84,0.00137188
3590.81,0.00110796
3591.77,8.94E-04
3592.73,8.36E-04
3593.7,9.48E-04
3594.66,0.00114801
3595.63,0.00129006
3596.59,0.00128094
3597.55,0.00115418
3598.52,0.0010258
3599.48,9.95E-04
3600.45,0.00107408
3601.41,0.0011914
3602.38,0.00126116
3603.34,0.00125149
3604.3,0.00118188
3605.27,0.00108089
3606.23,9.56E-04
3607.2,7.94E-04
3608.16,5.95E-04
3609.13,4.03E-04
3610.09,3.00E-04
3611.05,3.31E-04
3612.02,4.59E-04
3612.98,5.83E-04
3613.95,5.88E-04
3614.91,4.33E-04
3615.88,1.81E-04
3616.84,-2.48E-05
3617.8,-3.45E-05
3618.77,2.20E-04
3619.73,6.41E-04
3620.7,9.98E-04
3621.66,0.00112877
3622.63,0.00103284
3623.59,7.92E-04
3624.55,4.89E-04
3625.52,2.01E-04
3626.48,3.21E-05
3627.45,1.40E-04
3628.41,6.48E-04
3629.37,0.00139028
3630.34,0.00194395
3631.3,0.00212021
3632.27,0.00203451
3633.23,0.0018387
3634.2,0.0016111
3635.16,0.00137071
3636.12,0.00111289
3637.09,8.38E-04
3638.05,5.62E-04
3639.02,3.09E-04
3639.98,9.28E-05
3640.95,-9.67E-05
3641.91,-2.84E-04
3642.87,-4.93E-04
3643.84,-7.19E-04
3644.8,-9.20E-04
3645.77,-9.97E-04
3646.73,-7.55E-04
3647.7,1.01E-04
3648.66,0.00161689
3649.62,0.00283384
3650.59,0.00276897
3651.55,0.00190031
3652.52,9.59E-04
3653.48,2.54E-04
3654.44,-1.19E-04
3655.41,-1.45E-04
3656.37,8.37E-05
3657.34,3.58E-04
3658.3,4.66E-04
3659.27,3.53E-04
3660.23,1.08E-04
3661.19,-1.53E-04
3662.16,-3.69E-04
3663.12,-5.54E-04
3664.09,-7.64E-04
3665.05,-0.001046
3666.02,-0.00138703
3666.98,-0.00170507
3667.94,-0.00184814
3668.91,-0.00164374
3669.87,-0.00106981
3670.84,-4.05E-04
3671.8,2.04E-05
3672.77,1.68E-04
3673.73,2.31E-04
3674.69,4.29E-04
3675.66,8.44E-04
3676.62,0.00128953
3677.59,0.00149557
3678.55,0.00143653
3679.51,0.00125875
3680.48,0.0010665
3681.44,8.74E-04
3682.41,6.45E-04
3683.37,3.44E-04
3684.34,-3.03E-05
3685.3,-4.19E-04
3686.26,-6.97E-04
3687.23,-6.65E-04
3688.19,-9.26E-05
3689.16,0.00103497
3690.12,0.00216289
3691.09,0.00261247
3692.05,0.00239435
3693.01,0.00191522
3693.98,0.00145543
3694.94,0.00110179
3695.91,8.34E-04
3696.87,5.98E-04
3697.84,3.54E-04
3698.8,1.11E-04
3699.76,-7.83E-05
3700.73,-1.36E-04
3701.69,-2.65E-05
3702.66,1.94E-04
3703.62,3.95E-04
3704.59,4.76E-04
3705.55,4.17E-04
3706.51,2.56E-04
3707.48,6.02E-05
3708.44,-6.73E-05
3709.41,3.30E-05
3710.37,5.21E-04
3711.33,0.00129666
3712.3,0.00188643
3713.26,0.00197002
3714.23,0.00165148
3715.19,0.00116104
3716.16,6.66E-04
3717.12,2.67E-04
3718.08,1.69E-05
3719.05,-6.90E-05
3720.01,-1.43E-05
3720.98,1.39E-04
3721.94,3.69E-04
3722.91,6.91E-04
3723.87,0.00110736
3724.83,0.00153185
3725.8,0.00178961
3726.76,0.00174206
3727.73,0.00139608
3728.69,8.77E-04
3729.66,3.38E-04
3730.62,-8.60E-05
3731.58,-2.76E-04
3732.55,-1.04E-04
3733.51,5.54E-04
3734.48,0.00165824
3735.44,0.00276758
3736.4,0.00329756
3737.37,0.00312831
3738.33,0.00252363
3739.3,0.00174498
3740.26,9.56E-04
3741.23,2.82E-04
3742.19,-1.30E-04
3743.15,-1.06E-04
3744.12,4.44E-04
3745.08,0.00131885
3746.05,0.00206829
3747.01,0.00240457
3747.98,0.00237343
3748.94,0.00216668
3749.9,0.00194206
3750.87,0.00173117
3751.83,0.00144958
3752.8,0.00107078
3753.76,6.82E-04
3754.73,3.74E-04
3755.69,2.03E-04
3756.65,1.95E-04
3757.62,3.29E-04
3758.58,5.12E-04
3759.55,6.03E-04
3760.51,5.20E-04
3761.47,3.00E-04
3762.44,3.11E-05
3763.4,-2.16E-04
3764.37,-4.12E-04
3765.33,-5.52E-04
3766.3,-6.36E-04
3767.26,-6.45E-04
3768.22,-5.49E-04
3769.19,-3.43E-04
3770.15,-9.77E-05
3771.12,5.65E-05
3772.08,1.98E-05
3773.05,-2.03E-04
3774.01,-5.25E-04
3774.97,-8.33E-04
3775.94,-0.00102244
3776.9,-0.00102003
3777.87,-8.20E-04
3778.83,-5.26E-04
3779.8,-3.16E-04
3780.76,-2.93E-04
3781.72,-4.02E-04
3782.69,-5.08E-04
3783.65,-5.06E-04
3784.62,-3.79E-04
3785.58,-1.92E-04
3786.54,-4.56E-05
3787.51,-4.35E-06
3788.47,-7.44E-05
3789.44,-2.30E-04
3790.4,-4.44E-04
3791.37,-6.94E-04
3792.33,-9.43E-04
3793.29,-0.00112774
3794.26,-0.00117536
3795.22,-0.00104122
3796.19,-7.58E-04
3797.15,-4.37E-04
3798.12,-1.89E-04
3799.08,-2.95E-05
3800.04,1.48E-04
3801.01,4.69E-04
3801.97,9.06E-04
3802.94,0.0012481
3803.9,0.00133461
3804.87,0.00119325
3805.83,9.71E-04
3806.79,8.08E-04
3807.76,7.43E-04
3808.72,6.87E-04
3809.69,5.29E-04
3810.65,2.34E-04
3811.61,-1.52E-04
3812.58,-5.49E-04
3813.54,-8.61E-04
3814.51,-0.00100036
3815.47,-9.29E-04
3816.44,-7.13E-04
3817.4,-4.76E-04
3818.36,-2.58E-04
3819.33,2.81E-05
3820.29,4.71E-04
3821.26,9.92E-04
3822.22,0.00135005
3823.19,0.00140003
3824.15,0.00120811
3825.11,9.28E-04
3826.08,6.81E-04
3827.04,5.17E-04
3828.01,4.24E-04
3828.97,3.54E-04
3829.94,2.70E-04
3830.9,1.64E-04
3831.86,5.70E-05
3832.83,-3.08E-05
3833.79,-1.00E-04
3834.76,-1.72E-04
3835.72,-2.58E-04
3836.68,-3.11E-04
3837.65,-2.10E-04
3838.61,1.64E-04
3839.58,7.79E-04
3840.54,0.00142713
3841.51,0.0018941
3842.47,0.00207467
3843.43,0.00194854
3844.4,0.00154454
3845.36,9.30E-04
3846.33,1.96E-04
3847.29,-5.57E-04
3848.26,-0.00124005
3849.22,-0.0017603
3850.18,-0.00199709
3851.15,-0.00176542
3852.11,-8.44E-04
3853.08,6.94E-04
3854.04,0.00201181
3855.01,0.00236372
3855.97,0.00206393
3856.93,0.00161805
3857.9,0.00121403
3858.86,8.72E-04
3859.83,5.88E-04
3860.79,3.86E-04
3861.75,3.20E-04
3862.72,4.26E-04
3863.68,6.50E-04
3864.65,8.45E-04
3865.61,8.99E-04
3866.58,8.41E-04
3867.54,7.73E-04
3868.5,7.75E-04
3869.47,8.58E-04
3870.43,9.60E-04
3871.4,9.98E-04
3872.36,9.44E-04
3873.33,8.28E-04
3874.29,6.79E-04
3875.25,4.85E-04
3876.22,2.26E-04
3877.18,-9.64E-05
3878.15,-4.37E-04
3879.11,-7.15E-04
3880.08,-8.29E-04
3881.04,-7.07E-04
3882,-3.43E-04
3882.97,2.07E-04
3883.93,8.49E-04
3884.9,0.00144814
3885.86,0.00182779
3886.83,0.00185479
3887.79,0.00152435
3888.75,9.57E-04
3889.72,3.43E-04
3890.68,-1.03E-04
3891.65,-2.20E-04
3892.61,-3.81E-05
3893.57,2.06E-04
3894.54,2.89E-04
3895.5,1.63E-04
3896.47,-9.04E-05
3897.43,-3.42E-04
3898.4,-4.48E-04
3899.36,-2.88E-04
3900.32,1.74E-04
3901.29,8.42E-04
3902.25,0.00152895
3903.22,0.00204664
3904.18,0.0022723
3905.15,0.00219802
3906.11,0.00192037
3907.07,0.00155965
3908.04,0.00119583
3909,8.62E-04
3909.97,5.61E-04
3910.93,2.86E-04
3911.9,2.91E-05
3912.86,-1.99E-04
3913.82,-3.66E-04
3914.79,-4.16E-04
3915.75,-3.03E-04
3916.72,-4.05E-05
3917.68,2.54E-04
3918.64,4.05E-04
3919.61,3.09E-04
3920.57,1.14E-05
3921.54,-3.40E-04
3922.5,-5.85E-04
3923.47,-6.24E-04
3924.43,-4.68E-04
3925.39,-2.37E-04
3926.36,-6.71E-05
3927.32,-7.42E-07
3928.29,1.88E-05
3929.25,8.28E-05
3930.22,2.45E-04
3931.18,4.75E-04
3932.14,6.72E-04
3933.11,7.48E-04
3934.07,7.09E-04
3935.04,6.24E-04
3936,5.50E-04
3936.97,4.88E-04
3937.93,4.00E-04
3938.89,2.48E-04
3939.86,3.15E-05
3940.82,-2.01E-04
3941.79,-3.74E-04
3942.75,-4.28E-04
3943.71,-3.67E-04
3944.68,-2.52E-04
3945.64,-1.50E-04
3946.61,-9.88E-05
3947.57,-1.10E-04
3948.54,-1.77E-04
3949.5,-2.78E-04
3950.46,-3.81E-04
3951.43,-4.45E-04
3952.39,-4.46E-04
3953.36,-3.81E-04
3954.32,-2.70E-04
3955.29,-1.49E-04
3956.25,-4.85E-05
3957.21,2.05E-05
3958.18,6.78E-05
3959.14,1.12E-04
3960.11,1.61E-04
3961.07,2.02E-04
3962.04,2.09E-04
3963,1.61E-04
3963.96,6.05E-05
3964.93,-6.99E-05
3965.89,-1.97E-04
3966.86,-2.90E-04
3967.82,-3.33E-04
3968.78,-3.24E-04
3969.75,-2.78E-04
3970.71,-2.16E-04
3971.68,-1.54E-04
3972.64,-9.51E-05
3973.61,-2.83E-05
3974.57,5.69E-05
3975.53,1.52E-04
3976.5,2.25E-04
3977.46,2.38E-04
3978.43,1.74E-04
3979.39,6.07E-05
3980.36,-4.12E-05
3981.32,-6.86E-05
3982.28,-7.11E-07
3983.25,1.18E-04
3984.21,2.00E-04
3985.18,1.76E-04
3986.14,4.10E-05
3987.11,-1.35E-04
3988.07,-2.51E-04
3989.03,-2.34E-04
3990,-8.29E-05
3990.96,1.40E-04
3991.93,3.53E-04
3992.89,5.01E-04
3993.86,5.80E-04
3994.82,6.06E-04
3995.78,5.92E-04
3996.75,5.29E-04
3997.71,4.10E-04
3998.68,2.50E-04
3999.64,9.60E-05
4000.6,0
