Wavenumber (cm-1),Intensity
2917.77,4.58E-04
2918.73,3.65E-04
2919.7,2.86E-04
2920.66,2.47E-04
2921.63,2.52E-04
2922.59,2.92E-04
2923.56,3.41E-04
2924.52,3.73E-04
2925.48,3.68E-04
2926.45,3.18E-04
2927.41,2.34E-04
2928.38,1.36E-04
2929.34,4.60E-05
2930.31,-1.66E-05
2931.27,-4.50E-05
2932.23,-4.08E-05
2933.2,-1.11E-05
2934.16,3.63E-05
2935.13,9.41E-05
2936.09,1.55E-04
2937.06,2.10E-04
2938.02,2.50E-04
2938.98,2.70E-04
2939.95,2.70E-04
2940.91,2.51E-04
2941.88,2.20E-04
2942.84,1.86E-04
2943.8,1.61E-04
2944.77,1.58E-04
2945.73,1.85E-04
2946.7,2.38E-04
2947.66,2.96E-04
2948.63,3.34E-04
2949.59,3.31E-04
2950.55,2.89E-04
2951.52,2.26E-04
2952.48,1.69E-04
2953.45,1.31E-04
2954.41,1.05E-04
2955.38,7.60E-05
2956.34,3.34E-05
2957.3,-1.16E-05
2958.27,-3.31E-05
2959.23,-8.41E-06
2960.2,6.31E-05
2961.16,1.57E-04
2962.13,2.34E-04
2963.09,2.67E-04
2964.05,2.50E-04
2965.02,1.96E-04
2965.98,1.30E-04
2966.95,7.21E-05
2967.91,2.67E-05
2968.87,-1.01E-05
2969.84,-4.69E-05
2970.8,-8.89E-05
2971.77,-1.34E-04
2972.73,-1.74E-04
2973.7,-2.00E-04
2974.66,-2.06E-04
2975.62,-1.97E-04
2976.59,-1.87E-04
2977.55,-1.89E-04
2978.52,-2.10E-04
2979.48,-2.45E-04
2980.45,-2.79E-04
2981.41,-2.98E-04
2982.37,-2.97E-04
2983.34,-2.75E-04
2984.3,-2.32E-04
2985.27,-1.64E-04
2986.23,-7.19E-05
2987.2,3.53E-05
2988.16,1.31E-04
2989.12,1.82E-04
2990.09,1.66E-04
2991.05,8.76E-05
2992.02,-2.15E-05
2992.98,-1.18E-04
2993.94,-1.70E-04
2994.91,-1.76E-04
2995.87,-1.55E-04
2996.84,-1.37E-04
2997.8,-1.37E-04
2998.77,-1.54E-04
2999.73,-1.76E-04
3000.69,-1.96E-04
3001.66,-2.11E-04
3002.62,-2.26E-04
3003.59,-2.39E-04
3004.55,-2.40E-04
3005.52,-2.13E-04
3006.48,-1.53E-04
3007.44,-7.24E-05
3008.41,-7.33E-06
3009.37,1.94E-06
3010.34,-7.07E-05
3011.3,-2.20E-04
3012.27,-4.08E-04
3013.23,-5.80E-04
3014.19,-6.93E-04
3015.16,-7.33E-04
3016.12,-7.15E-04
3017.09,-6.68E-04
3018.05,-6.18E-04
3019.01,-5.79E-04
3019.98,-5.51E-04
3020.94,-5.29E-04
3021.91,-5.10E-04
3022.87,-4.91E-04
3023.84,-4.71E-04
3024.8,-4.47E-04
3025.76,-4.21E-04
3026.73,-4.02E-04
3027.69,-4.00E-04
3028.66,-4.25E-04
3029.62,-4.73E-04
3030.59,-5.24E-04
3031.55,-5.43E-04
3032.51,-5.02E-04
3033.48,-3.92E-04
3034.44,-2.36E-04
3035.41,-7.58E-05
3036.37,4.02E-05
3037.34,8.43E-05
3038.3,5.98E-05
3039.26,-1.39E-06
3040.23,-5.18E-05
3041.19,-6.51E-05
3042.16,-3.98E-05
3043.12,-3.12E-06
3044.09,7.25E-06
3045.05,-3.12E-05
3046.01,-1.09E-04
3046.98,-1.90E-04
3047.94,-2.29E-04
3048.91,-2.00E-04
3049.87,-1.12E-04
3050.83,-9.68E-07
3051.8,8.79E-05
3052.76,1.27E-04
3053.73,1.17E-04
3054.69,8.19E-05
3055.66,5.29E-05
3056.62,5.42E-05
3057.58,9.04E-05
3058.55,1.47E-04
3059.51,2.02E-04
3060.48,2.34E-04
3061.44,2.34E-04
3062.41,2.04E-04
3063.37,1.58E-04
3064.33,1.19E-04
3065.3,1.10E-04
3066.26,1.45E-04
3067.23,2.23E-04
3068.19,3.28E-04
3069.16,4.35E-04
3070.12,5.16E-04
3071.08,5.50E-04
3072.05,5.25E-04
3073.01,4.38E-04
3073.98,2.96E-04
3074.94,1.20E-04
3075.9,-5.94E-05
3076.87,-2.08E-04
3077.83,-2.99E-04
3078.8,-3.20E-04
3079.76,-2.82E-04
3080.73,-2.10E-04
3081.69,-1.32E-04
3082.65,-6.24E-05
3083.62,-6.83E-06
3084.58,3.18E-05
3085.55,4.55E-05
3086.51,2.30E-05
3087.48,-4.02E-05
3088.44,-1.31E-04
3089.4,-2.17E-04
3090.37,-2.63E-04
3091.33,-2.50E-04
3092.3,-1.87E-04
3093.26,-1.10E-04
3094.23,-5.71E-05
3095.19,-4.82E-05
3096.15,-7.28E-05
3097.12,-9.90E-05
3098.08,-9.52E-05
3099.05,-5.05E-05
3100.01,2.20E-05
3100.97,9.69E-05
3101.94,1.51E-04
3102.9,1.74E-04
3103.87,1.63E-04
3104.83,1.15E-04
3105.8,2.98E-05
3106.76,-8.24E-05
3107.72,-1.95E-04
3108.69,-2.71E-04
3109.65,-2.79E-04
3110.62,-2.18E-04
3111.58,-1.19E-04
3112.55,-2.83E-05
3113.51,1.99E-05
3114.47,1.66E-05
3115.44,-2.51E-05
3116.4,-8.75E-05
3117.37,-1.62E-04
3118.33,-2.49E-04
3119.3,-3.42E-04
3120.26,-4.26E-04
3121.22,-4.74E-04
3122.19,-4.70E-04
3123.15,-4.15E-04
3124.12,-3.30E-04
3125.08,-2.37E-04
3126.04,-1.50E-04
3127.01,-7.89E-05
3127.97,-3.38E-05
3128.94,-3.14E-05
3129.9,-8.76E-05
3130.87,-2.03E-04
3131.83,-3.52E-04
3132.79,-4.91E-04
3133.76,-5.80E-04
3134.72,-5.98E-04
3135.69,-5.54E-04
3136.65,-4.73E-04
3137.62,-3.78E-04
3138.58,-2.83E-04
3139.54,-1.95E-04
3140.51,-1.23E-04
3141.47,-7.95E-05
3142.44,-7.89E-05
3143.4,-1.30E-04
3144.37,-2.28E-04
3145.33,-3.56E-04
3146.29,-4.85E-04
3147.26,-5.86E-04
3148.22,-6.36E-04
3149.19,-6.31E-04
3150.15,-5.87E-04
3151.12,-5.37E-04
3152.08,-5.15E-04
3153.04,-5.36E-04
3154.01,-5.84E-04
3154.97,-6.16E-04
3155.94,-5.90E-04
3156.9,-4.91E-04
3157.86,-3.41E-04
3158.83,-1.91E-04
3159.79,-8.76E-05
3160.76,-4.92E-05
3161.72,-6.03E-05
3162.69,-8.69E-05
3163.65,-1.01E-04
3164.61,-9.63E-05
3165.58,-8.31E-05
3166.54,-7.66E-05
3167.51,-8.34E-05
3168.47,-9.93E-05
3169.44,-1.16E-04
3170.4,-1.28E-04
3171.36,-1.33E-04
3172.33,-1.27E-04
3173.29,-1.03E-04
3174.26,-5.56E-05
3175.22,1.52E-05
3176.19,9.49E-05
3177.15,1.58E-04
3178.11,1.79E-04
3179.08,1.46E-04
3180.04,7.38E-05
3181.01,-5.93E-06
3181.97,-5.68E-05
3182.93,-5.47E-05
3183.9,-2.74E-06
3184.86,7.03E-05
3185.83,1.24E-04
3186.79,1.29E-04
3187.76,8.36E-05
3188.72,1.11E-05
3189.68,-5.75E-05
3190.65,-1.02E-04
3191.61,-1.19E-04
3192.58,-1.17E-04
3193.54,-1.02E-04
3194.51,-7.81E-05
3195.47,-5.06E-05
3196.43,-3.89E-05
3197.4,-7.06E-05
3198.36,-1.61E-04
3199.33,-2.93E-04
3200.29,-4.13E-04
3201.26,-4.62E-04
3202.22,-4.05E-04
3203.18,-2.59E-04
3204.15,-8.20E-05
3205.11,5.79E-05
3206.08,1.15E-04
3207.04,8.41E-05
3208,-7.36E-06
3208.97,-1.16E-04
3209.93,-2.03E-04
3210.9,-2.44E-04
3211.86,-2.33E-04
3212.83,-1.83E-04
3213.79,-1.18E-04
3214.75,-7.22E-05
3215.72,-7.06E-05
3216.68,-1.18E-04
3217.65,-1.98E-04
3218.61,-2.76E-04
3219.58,-3.26E-04
3220.54,-3.39E-04
3221.5,-3.30E-04
3222.47,-3.22E-04
3223.43,-3.31E-04
3224.4,-3.58E-04
3225.36,-3.93E-04
3226.33,-4.20E-04
3227.29,-4.30E-04
3228.25,-4.28E-04
3229.22,-4.23E-04
3230.18,-4.26E-04
3231.15,-4.37E-04
3232.11,-4.45E-04
3233.07,-4.41E-04
3234.04,-4.24E-04
3235,-4.09E-04
3235.97,-4.18E-04
3236.93,-4.64E-04
3237.9,-5.35E-04
3238.86,-5.93E-04
3239.82,-5.97E-04
3240.79,-5.26E-04
3241.75,-3.98E-04
3242.72,-2.62E-04
3243.68,-1.70E-04
3244.65,-1.49E-04
3245.61,-1.86E-04
3246.57,-2.46E-04
3247.54,-2.93E-04
3248.5,-3.19E-04
3249.47,-3.36E-04
3250.43,-3.61E-04
3251.4,-3.96E-04
3252.36,-4.22E-04
3253.32,-4.18E-04
3254.29,-3.74E-04
3255.25,-3.02E-04
3256.22,-2.27E-04
3257.18,-1.73E-04
3258.14,-1.49E-04
3259.11,-1.50E-04
3260.07,-1.69E-04
3261.04,-2.07E-04
3262,-2.71E-04
3262.97,-3.61E-04
3263.93,-4.64E-04
3264.89,-5.50E-04
3265.86,-5.88E-04
3266.82,-5.64E-04
3267.79,-4.91E-04
3268.75,-4.09E-04
3269.72,-3.65E-04
3270.68,-3.91E-04
3271.64,-4.91E-04
3272.61,-6.36E-04
3273.57,-7.80E-04
3274.54,-8.76E-04
3275.5,-9.00E-04
3276.47,-8.50E-04
3277.43,-7.48E-04
3278.39,-6.26E-04
3279.36,-5.12E-04
3280.32,-4.23E-04
3281.29,-3.67E-04
3282.25,-3.39E-04
3283.21,-3.30E-04
3284.18,-3.29E-04
3285.14,-3.31E-04
3286.11,-3.35E-04
3287.07,-3.39E-04
3288.04,-3.38E-04
3289,-3.22E-04
3289.96,-2.86E-04
3290.93,-2.34E-04
3291.89,-1.80E-04
3292.86,-1.46E-04
3293.82,-1.44E-04
3294.79,-1.71E-04
3295.75,-2.06E-04
3296.71,-2.19E-04
3297.68,-1.93E-04
3298.64,-1.27E-04
3299.61,-4.94E-05
3300.57,8.07E-07
3301.54,-9.20E-06
3302.5,-8.92E-05
3303.46,-2.17E-04
3304.43,-3.50E-04
3305.39,-4.45E-04
3306.36,-4.81E-04
3307.32,-4.65E-04
3308.28,-4.29E-04
3309.25,-4.03E-04
3310.21,-4.05E-04
3311.18,-4.31E-04
3312.14,-4.69E-04
3313.11,-5.10E-04
3314.07,-5.45E-04
3315.03,-5.63E-04
3316,-5.38E-04
3316.96,-4.42E-04
3317.93,-2.67E-04
3318.89,-4.20E-05
3319.86,1.65E-04
3320.82,2.77E-04
3321.78,2.48E-04
3322.75,9.34E-05
3323.71,-1.18E-04
3324.68,-2.96E-04
3325.64,-3.78E-04
3326.61,-3.59E-04
3327.57,-2.82E-04
3328.53,-2.09E-04
3329.5,-1.77E-04
3330.46,-1.87E-04
3331.43,-2.16E-04
3332.39,-2.46E-04
3333.36,-2.76E-04
3334.32,-3.22E-04
3335.28,-3.92E-04
3336.25,-4.70E-04
3337.21,-5.21E-04
3338.18,-5.12E-04
3339.14,-4.39E-04
3340.1,-3.37E-04
3341.07,-2.57E-04
3342.03,-2.37E-04
3343,-2.85E-04
3343.96,-3.70E-04
3344.93,-4.47E-04
3345.89,-4.71E-04
3346.85,-4.23E-04
3347.82,-3.09E-04
3348.78,-1.64E-04
3349.75,-3.30E-05
3350.71,3.62E-05
3351.68,1.73E-05
3352.64,-8.22E-05
3353.6,-2.20E-04
3354.57,-3.37E-04
3355.53,-3.84E-04
3356.5,-3.44E-04
3357.46,-2.40E-04
3358.43,-1.11E-04
3359.39,8.18E-07
3360.35,7.08E-05
3361.32,8.66E-05
3362.28,4.22E-05
3363.25,-6.47E-05
3364.21,-2.28E-04
3365.17,-4.22E-04
3366.14,-6.05E-04
3367.1,-7.25E-04
3368.07,-7.43E-04
3369.03,-6.50E-04
3370,-4.70E-04
3370.96,-2.57E-04
3371.92,-7.50E-05
3372.89,2.22E-05
3373.85,9.77E-06
3374.82,-9.64E-05
3375.78,-2.46E-04
3376.75,-3.77E-04
3377.71,-4.51E-04
3378.67,-4.70E-04
3379.64,-4.76E-04
3380.6,-5.08E-04
3381.57,-5.74E-04
3382.53,-6.33E-04
3383.5,-6.24E-04
3384.46,-5.16E-04
3385.42,-3.45E-04
3386.39,-1.98E-04
3387.35,-1.61E-04
3388.32,-2.57E-04
3389.28,-4.35E-04
3390.24,-6.03E-04
3391.21,-6.78E-04
3392.17,-6.41E-04
3393.14,-5.40E-04
3394.1,-4.52E-04
3395.07,-4.21E-04
3396.03,-4.37E-04
3396.99,-4.49E-04
3397.96,-4.13E-04
3398.92,-3.17E-04
3399.89,-1.93E-04
3400.85,-8.82E-05
3401.82,-4.11E-05
3402.78,-6.27E-05
3403.74,-1.42E-04
3404.71,-2.55E-04
3405.67,-3.81E-04
3406.64,-4.98E-04
3407.6,-5.84E-04
3408.57,-6.19E-04
3409.53,-5.88E-04
3410.49,-4.89E-04
3411.46,-3.45E-04
3412.42,-1.94E-04
3413.39,-8.21E-05
3414.35,-4.56E-05
3415.31,-9.23E-05
3416.28,-1.97E-04
3417.24,-3.12E-04
3418.21,-3.83E-04
3419.17,-3.73E-04
3420.14,-2.79E-04
3421.1,-1.42E-04
3422.06,-2.74E-05
3423.03,7.83E-06
3423.99,-5.38E-05
3424.96,-1.81E-04
3425.92,-3.19E-04
3426.89,-4.16E-04
3427.85,-4.41E-04
3428.81,-4.01E-04
3429.78,-3.35E-04
3430.74,-2.87E-04
3431.71,-2.75E-04
3432.67,-2.86E-04
3433.64,-2.81E-04
3434.6,-2.30E-04
3435.56,-1.36E-04
3436.53,-3.46E-05
3437.49,2.65E-05
3438.46,1.60E-05
3439.42,-6.50E-05
3440.39,-1.88E-04
3441.35,-3.16E-04
3442.31,-4.20E-04
3443.28,-4.87E-04
3444.24,-5.10E-04
3445.21,-4.88E-04
3446.17,-4.25E-04
3447.13,-3.41E-04
3448.1,-2.67E-04
3449.06,-2.28E-04
3450.03,-2.22E-04
3450.99,-2.28E-04
3451.96,-2.23E-04
3452.92,-2.03E-04
3453.88,-1.88E-04
3454.85,-2.14E-04
3455.81,-3.01E-04
3456.78,-4.40E-04
3457.74,-5.93E-04
3458.71,-7.12E-04
3459.67,-7.66E-04
3460.63,-7.43E-04
3461.6,-6.51E-04
3462.56,-5.09E-04
3463.53,-3.37E-04
3464.49,-1.61E-04
3465.46,-1.31E-05
3466.42,6.79E-05
3467.38,5.42E-05
3468.35,-5.52E-05
3469.31,-2.27E-04
3470.28,-4.06E-04
3471.24,-5.39E-04
3472.2,-5.98E-04
3473.17,-5.82E-04
3474.13,-5.18E-04
3475.1,-4.36E-04
3476.06,-3.58E-04
3477.03,-2.90E-04
3477.99,-2.26E-04
3478.95,-1.58E-04
3479.92,-8.56E-05
3480.88,-1.75E-05
3481.85,3.74E-05
3482.81,7.83E-05
3483.78,1.14E-04
3484.74,1.57E-04
3485.7,2.09E-04
3486.67,2.63E-04
3487.63,3.01E-04
3488.6,3.01E-04
3489.56,2.51E-04
3490.53,1.52E-04
3491.49,2.56E-05
3492.45,-9.63E-05
3493.42,-1.73E-04
3494.38,-1.72E-04
3495.35,-9.12E-05
3496.31,2.54E-05
3497.27,1.03E-04
3498.24,8.09E-05
3499.2,-4.40E-05
3500.17,-2.15E-04
3501.13,-3.38E-04
3502.1,-3.36E-04
3503.06,-2.10E-04
3504.02,-5.65E-05
3504.99,6.02E-06
3505.95,-6.41E-05
3506.92,-2.08E-04
3507.88,-3.14E-04
3508.85,-2.89E-04
3509.81,-1.20E-04
3510.77,1.01E-04
3511.74,2.31E-04
3512.7,1.74E-04
3513.67,-5.57E-05
3514.63,-3.66E-04
3515.6,-6.41E-04
3516.56,-7.99E-04
3517.52,-8.26E-04
3518.49,-7.68E-04
3519.45,-6.95E-04
3520.42,-6.53E-04
3521.38,-6.50E-04
3522.34,-6.65E-04
3523.31,-6.67E-04
3524.27,-6.33E-04
3525.24,-5.48E-04
3526.2,-3.99E-04
3527.17,-1.80E-04
3528.13,8.48E-05
3529.09,3.32E-04
3530.06,4.78E-04
3531.02,4.70E-04
3531.99,3.17E-04
3532.95,7.97E-05
3533.92,-1.64E-04
3534.88,-3.46E-04
3535.84,-4.33E-04
3536.81,-4.36E-04
3537.77,-4.04E-04
3538.74,-3.86E-04
3539.7,-4.08E-04
3540.67,-4.67E-04
3541.63,-5.36E-04
3542.59,-5.68E-04
3543.56,-5.03E-04
3544.52,-2.97E-04
3545.49,2.22E-05
3546.45,3.30E-04
3547.41,4.82E-04
3548.38,4.25E-04
3549.34,2.11E-04
3550.31,-4.55E-05
3551.27,-2.24E-04
3552.24,-2.56E-04
3553.2,-1.62E-04
3554.16,-4.71E-05
3555.13,-1.37E-05
3556.09,-8.61E-05
3557.06,-2.13E-04
3558.02,-3.15E-04
3558.99,-3.36E-04
3559.95,-2.83E-04
3560.91,-2.13E-04
3561.88,-1.86E-04
3562.84,-2.04E-04
3563.81,-1.91E-04
3564.77,-1.89E-05
3565.74,4.04E-04
3566.7,9.70E-04
3567.66,0.00134337
3568.63,0.00130532
3569.59,9.82E-04
3570.56,6.21E-04
3571.52,3.76E-04
3572.48,2.84E-04
3573.45,2.95E-04
3574.41,3.07E-04
3575.38,2.27E-04
3576.34,2.75E-05
3577.31,-2.32E-04
3578.27,-4.52E-04
3579.23,-5.72E-04
3580.2,-6.07E-04
3581.16,-6.32E-04
3582.13,-7.12E-04
3583.09,-8.54E-04
3584.06,-9.88E-04
3585.02,-9.90E-04
3585.98,-7.31E-04
3586.95,-2.15E-04
3587.91,2.96E-04
3588.88,4.71E-04
3589.84,2.57E-04
3590.81,-1.63E-04
3591.77,-5.78E-04
3592.73,-8.34E-04
3593.7,-8.40E-04
3594.66,-5.94E-04
3595.63,-2.07E-04
3596.59,1.68E-04
3597.55,4.46E-04
3598.52,6.36E-04
3599.48,7.66E-04
3600.45,8.21E-04
3601.41,7.46E-04
3602.38,5.18E-04
3603.34,1.85E-04
3604.3,-1.65E-04
3605.27,-4.40E-04
3606.23,-5.77E-04
3607.2,-5.58E-04
3608.16,-4.38E-04
3609.13,-3.10E-04
3610.09,-2.35E-04
3611.05,-2.07E-04
3612.02,-2.05E-04
3612.98,-2.42E-04
3613.95,-3.64E-04
3614.91,-5.88E-04
3615.88,-8.51E-04
3616.84,-0.00101462
3617.8,-9.22E-04
3618.77,-5.19E-04
3619.73,2.38E-05
3620.7,3.88E-04
3621.66,3.82E-04
3622.63,5.46E-05
3623.59,-4.47E-04
3624.55,-9.88E-04
3625.52,-0.00145477
3626.48,-0.00170897
3627.45,-0.00155994
3628.41,-8.93E-04
3629.37,1.80E-05
3630.34,6.23E-04
3631.3,7.33E-04
3632.27,5.42E-04
3633.23,2.62E-04
3634.2,4.45E-06
3635.16,-2.00E-04
3636.12,-3.54E-04
3637.09,-4.66E-04
3638.05,-5.29E-04
3639.02,-5.38E-04
3639.98,-5.07E-04
3640.95,-4.85E-04
3641.91,-5.34E-04
3642.87,-6.93E-04
3643.84,-9.49E-04
3644.8,-0.00123058
3645.77,-0.0014106
3646.73,-0.00128497
3647.7,-5.61E-04
3648.66,8.43E-04
3649.62,0.00208905
3650.59,0.00224472
3651.55,0.00167927
3652.52,0.00102327
3653.48,5.38E-04
3654.44,2.93E-04
3655.41,2.85E-04
3656.37,4.44E-04
3657.34,6.21E-04
3658.3,6.72E-04
3659.27,5.51E-04
3660.23,3.06E-04
3661.19,-2.93E-06
3662.16,-3.47E-04
3663.12,-7.29E-04
3664.09,-0.00115694
3665.05,-0.0016029
3666.02,-0.00198411
3666.98,-0.00215078
3667.94,-0.00190229
3668.91,-0.00110923
3669.87,9.68E-07
3670.84,7.90E-04
3671.8,8.20E-04
3672.77,2.74E-04
3673.73,-3.52E-04
3674.69,-5.54E-04
3675.66,-4.03E-05
3676.62,8.90E-04
3677.59,0.00149553
3678.55,0.00143216
3679.51,9.03E-04
3680.48,2.12E-04
3681.44,-4.52E-04
3682.41,-0.00100992
3683.37,-0.00146051
3684.34,-0.0018365
3685.3,-0.00216445
3686.26,-0.00242049
3687.23,-0.00248127
3688.19,-0.0021
3689.16,-0.00107385
3690.12,2.95E-04
3691.09,0.00127221
3692.05,0.00155333
3693.01,0.00135585
3693.98,9.52E-04
3694.94,4.96E-04
3695.91,5.24E-05
3696.87,-3.59E-04
3697.84,-7.21E-04
3698.8,-9.98E-04
3699.76,-0.00112899
3700.73,-0.00105198
3701.69,-7.76E-04
3702.66,-4.31E-04
3703.62,-2.11E-04
3704.59,-2.32E-04
3705.55,-4.86E-04
3706.51,-8.96E-04
3707.48,-0.00136145
3708.44,-0.00175152
3709.41,-0.00186353
3710.37,-0.00145365
3711.33,-5.38E-04
3712.3,3.63E-04
3713.26,7.77E-04
3714.23,7.08E-04
3715.19,3.60E-04
3716.16,-9.60E-05
3717.12,-5.48E-04
3718.08,-9.15E-04
3719.05,-0.00113391
3720.01,-0.00117039
3720.98,-0.00103452
3721.94,-7.76E-04
3722.91,-4.63E-04
3723.87,-1.65E-04
3724.83,3.84E-05
3725.8,6.86E-05
3726.76,-1.05E-04
3727.73,-4.43E-04
3728.69,-8.64E-04
3729.66,-0.00128592
3730.62,-0.00163664
3731.58,-0.00183661
3732.55,-0.00177312
3733.51,-0.00130903
3734.48,-4.35E-04
3735.44,4.68E-04
3736.4,8.40E-04
3737.37,5.59E-04
3738.33,-9.91E-05
3739.3,-8.40E-04
3740.26,-0.00146194
3741.23,-0.00180702
3742.19,-0.00171825
3743.15,-0.00108468
3744.12,-2.02E-05
3745.08,9.89E-04
3746.05,0.00139312
3747.01,0.00109591
3747.98,4.34E-04
3748.94,-1.36E-04
3749.9,-1.88E-04
3750.87,4.11E-04
3751.83,0.00115653
3752.8,0.00141902
3753.76,0.00115912
3754.73,6.47E-04
3755.69,1.11E-04
3756.65,-2.91E-04
3757.62,-4.49E-04
3758.58,-3.34E-04
3759.55,-6.72E-05
3760.51,1.41E-04
3761.47,1.54E-04
3762.44,-2.99E-05
3763.4,-3.35E-04
3764.37,-6.66E-04
3765.33,-9.23E-04
3766.3,-0.00101453
3767.26,-8.71E-04
3768.22,-4.80E-04
3769.19,7.53E-05
3770.15,6.13E-04
3771.12,9.25E-04
3772.08,9.05E-04
3773.05,5.97E-04
3774.01,1.31E-04
3774.97,-3.53E-04
3775.94,-7.30E-04
3776.9,-8.98E-04
3777.87,-8.02E-04
3778.83,-4.92E-04
3779.8,-1.41E-04
3780.76,7.41E-05
3781.72,1.13E-04
3782.69,5.00E-05
3783.65,-2.17E-05
3784.62,-5.64E-05
3785.58,-6.93E-05
3786.54,-1.09E-04
3787.51,-2.09E-04
3788.47,-3.66E-04
3789.44,-5.48E-04
3790.4,-7.23E-04
3791.37,-8.63E-04
3792.33,-9.49E-04
3793.29,-9.71E-04
3794.26,-9.34E-04
3795.22,-8.77E-04
3796.19,-8.64E-04
3797.15,-9.43E-04
3798.12,-0.0010837
3799.08,-0.00114656
3800.04,-9.41E-04
3801.01,-3.92E-04
3801.97,2.95E-04
3802.94,7.59E-04
3803.9,8.39E-04
3804.87,6.69E-04
3805.83,4.84E-04
3806.79,4.45E-04
3807.76,5.30E-04
3808.72,5.64E-04
3809.69,4.01E-04
3810.65,3.44E-05
3811.61,-4.50E-04
3812.58,-9.46E-04
3813.54,-0.00135816
3814.51,-0.0016219
3815.47,-0.00173552
3816.44,-0.00177679
3817.4,-0.00181893
3818.36,-0.00180209
3819.33,-0.00153207
3820.29,-8.60E-04
3821.26,6.03E-05
3822.22,7.84E-04
3823.19,9.86E-04
3824.15,7.05E-04
3825.11,1.59E-04
3826.08,-4.40E-04
3827.04,-9.39E-04
3828.01,-0.00125462
3828.97,-0.0013644
3829.94,-0.00130515
3830.9,-0.00114943
3831.86,-9.80E-04
3832.83,-8.63E-04
3833.79,-8.17E-04
3834.76,-7.88E-04
3835.72,-6.51E-04
3836.68,-2.80E-04
3837.65,3.24E-04
3838.61,9.09E-04
3839.58,0.00111372
3840.54,8.49E-04
3841.51,3.71E-04
3842.47,-1.09E-05
3843.43,-1.56E-04
3844.4,-1.15E-04
3845.36,-4.49E-05
3846.33,-8.80E-05
3847.29,-3.03E-04
3848.26,-6.56E-04
3849.22,-0.00104825
3850.18,-0.00131837
3851.15,-0.00121862
3852.11,-4.31E-04
3853.08,0.00107549
3854.04,0.00241983
3855.01,0.00266368
3855.97,0.00207808
3856.93,0.001259
3857.9,4.70E-04
3858.86,-2.32E-04
3859.83,-8.37E-04
3860.79,-0.00130478
3861.75,-0.00154923
3862.72,-0.00147816
3863.68,-0.00111426
3864.65,-6.73E-04
3865.61,-4.08E-04
3866.58,-4.00E-04
3867.54,-5.58E-04
3868.5,-7.23E-04
3869.47,-7.39E-04
3870.43,-5.08E-04
3871.4,-6.85E-05
3872.36,3.91E-04
3873.33,6.61E-04
3874.29,6.58E-04
3875.25,4.23E-04
3876.22,5.43E-05
3877.18,-3.42E-04
3878.15,-6.72E-04
3879.11,-8.65E-04
3880.08,-8.94E-04
3881.04,-7.90E-04
3882,-6.17E-04
3882.97,-4.11E-04
3883.93,-1.81E-04
3884.9,3.23E-05
3885.86,1.19E-04
3886.83,-2.24E-05
3887.79,-3.83E-04
3888.75,-8.24E-04
3889.72,-0.00113749
3890.68,-0.00112499
3891.65,-7.43E-04
3892.61,-2.31E-04
3893.57,4.38E-05
3894.54,-7.51E-05
3895.5,-4.73E-04
3896.47,-9.39E-04
3897.43,-0.00128997
3898.4,-0.00140577
3899.36,-0.00126009
3900.32,-9.33E-04
3901.29,-5.45E-04
3902.25,-1.54E-04
3903.22,2.43E-04
3904.18,5.93E-04
3905.15,7.68E-04
3906.11,6.99E-04
3907.07,4.48E-04
3908.04,1.45E-04
3909,-1.01E-04
3909.97,-2.34E-04
3910.93,-2.58E-04
3911.9,-2.25E-04
3912.86,-1.97E-04
3913.82,-2.14E-04
3914.79,-2.62E-04
3915.75,-2.93E-04
3916.72,-2.59E-04
3917.68,-1.68E-04
3918.64,-8.28E-05
3919.61,-6.44E-05
3920.57,-1.09E-04
3921.54,-1.55E-04
3922.5,-1.31E-04
3923.47,-1.11E-05
3924.43,1.46E-04
3925.39,2.21E-04
3926.36,1.28E-04
3927.32,-1.20E-04
3928.29,-4.24E-04
3929.25,-6.52E-04
3930.22,-6.90E-04
3931.18,-4.97E-04
3932.14,-1.55E-04
3933.11,1.62E-04
3934.07,3.13E-04
3935.04,2.68E-04
3936,8.71E-05
3936.97,-1.47E-04
3937.93,-3.63E-04
3938.89,-5.11E-04
3939.86,-5.64E-04
3940.82,-5.22E-04
3941.79,-4.15E-04
3942.75,-2.96E-04
3943.71,-2.15E-04
3944.68,-1.89E-04
3945.64,-1.95E-04
3946.61,-1.99E-04
3947.57,-1.79E-04
3948.54,-1.45E-04
3949.5,-1.27E-04
3950.46,-1.56E-04
3951.43,-2.32E-04
3952.39,-3.29E-04
3953.36,-4.13E-04
3954.32,-4.65E-04
3955.29,-4.83E-04
3956.25,-4.82E-04
3957.21,-4.80E-04
3958.18,-4.96E-04
3959.14,-5.40E-04
3960.11,-6.13E-04
3961.07,-7.02E-04
3962.04,-7.80E-04
3963,-8.10E-04
3963.96,-7.67E-04
3964.93,-6.49E-04
3965.89,-4.84E-04
3966.86,-3.19E-04
3967.82,-2.01E-04
3968.78,-1.54E-04
3969.75,-1.70E-04
3970.71,-2.11E-04
3971.68,-2.31E-04
3972.64,-2.03E-04
3973.61,-1.31E-04
3974.57,-4.27E-05
3975.53,2.71E-05
3976.5,5.76E-05
3977.46,4.81E-05
3978.43,9.08E-06
3979.39,-5.05E-05
3980.36,-1.29E-04
3981.32,-2.29E-04
3982.28,-3.45E-04
3983.25,-4.59E-04
3984.21,-5.45E-04
