Point,Distance (µm),Br L series
904,10.242844549763,1012.849
905,10.2541876777251,1017.323
906,10.2655308056872,940.7197
907,10.2768739336493,767.7126
908,10.2882170616114,727.7081
909,10.2995601895735,915.5319
910,10.3109033175355,1014.027
911,10.3222464454976,541.0211
912,10.3335895734597,714.8636
913,10.3449327014218,697.1098
914,10.3562758293839,907.5922
915,10.367618957346,351.49
916,10.3789620853081,1247.692
917,10.3903052132701,622.1496
918,10.4016483412322,853.4342
919,10.4129914691943,829.4173
920,10.4243345971564,816.9003
921,10.4356777251185,770.4035
922,10.4470208530806,797.2886
923,10.4583639810427,868.9678
924,10.4697071090047,550.7333
925,10.4810502369668,372.5736
926,10.4923933649289,692.3604
927,10.503736492891,317.3178
928,10.5150796208531,648.4762
929,10.5264227488152,802.8306
930,10.5377658767772,848.0943
931,10.5491090047393,391.637
