Point,Distance (µm),Br L series
645,7.30375355450237,-194.535
646,7.31509478672986,83.06126
647,7.32643601895735,-63.76986
648,7.33777725118484,70.1708
649,7.34911848341232,-331.48
650,7.36045971563981,98.8101
651,7.3718009478673,19.56605
652,7.38314218009479,69.00704
653,7.39448341232228,-181.0009
654,7.40582464454976,151.0451
655,7.41716587677725,95.27054
656,7.42850710900474,363.6441
657,7.43984834123223,271.8914
658,7.45118957345972,288.7985
659,7.46253080568721,44.37868
660,7.47387203791469,193.0943
661,7.48521327014218,247.1506
662,7.49655450236967,-67.08986
663,7.50789573459716,-12.26124
664,7.51923696682464,181.3734
665,7.53057819905214,-61.05249
666,7.54191943127962,42.09558
667,7.55326066350711,273.8359
668,7.5646018957346,-17.74405
669,7.57594312796209,182.7678
670,7.58728436018958,-44.00469
671,7.59862559241707,-101.7825
672,7.60996682464455,163.7469
673,7.62130805687204,206.7173
674,7.63264928909953,-266.6489
675,7.64399052132702,235.1112
676,7.6553317535545,-53.65128
677,7.66667298578199,229.3246
678,7.67801421800948,-217.824
679,7.68935545023697,-93.30349
680,7.70069668246446,-61.76942
681,7.71203791469194,386.8654
682,7.72337914691943,-372.77
683,7.73472037914692,35.19963
684,7.74606161137441,88.66386
685,7.7574028436019,200.2672
686,7.76874407582938,-82.98372
687,7.78008530805687,-159.4066
688,7.79142654028436,-29.605
689,7.80276777251185,-478.5197
690,7.81410900473934,129.7937
691,7.82545023696682,155.0092
692,7.83679146919431,-49.4829
693,7.8481327014218,-80.64423
694,7.85947393364929,188.7645
695,7.87081516587678,180.4169
696,7.88215639810427,-178.9297
697,7.89349763033175,8.90177
698,7.90483886255925,-180.47
699,7.91618009478673,134.7145
700,7.92752132701422,369.703
701,7.93886255924171,306.5182
702,7.9502037914692,-138.7732
703,7.96154502369668,75.4389
704,7.97288625592417,45.69844
705,7.98422748815166,180.6226
706,7.99556872037915,151.8078
707,8.00690995260664,180.0835
708,8.01825118483413,-364.2134
709,8.02959241706161,221.6872
710,8.0409336492891,-53.80001
711,8.05227488151659,305.678
712,8.06361611374408,42.76336
713,8.07495734597156,61.62471
714,8.08629857819905,268.6902
715,8.09763981042654,-191.453
716,8.10898104265403,510.2926
717,8.12032227488152,56.63622
718,8.13166350710901,-161.7599
719,8.1430047393365,252.5075
720,8.15434597156398,121.0077
721,8.16568720379147,-99.32014
722,8.17702843601896,-30.05562
723,8.18836966824644,-32.90025
724,8.19971090047393,-137.9808
725,8.21105213270142,-64.4053
726,8.22239336492891,-58.90351
727,8.2337345971564,256.4813
728,8.24507582938389,178.1707
729,8.25641706161138,119.0851
730,8.26775829383887,364.1141
731,8.27909952606636,-111.51
732,8.29044075829384,77.43163
733,8.30178199052133,82.68687
734,8.31312322274882,266.9116
735,8.32446445497631,322.5206
736,8.33580568720379,300.8144
737,8.34714691943128,140.3441
738,8.35848815165877,346.6834
739,8.36982938388626,124.3488
740,8.38117061611375,-201.0472
741,8.39251184834124,-122.0357
742,8.40385308056872,-179.6069
743,8.41519431279621,426.8886
744,8.4265355450237,-102.228
745,8.43787677725119,183.362
746,8.44921800947867,-36.12103
747,8.46055924170616,40.88395
748,8.47190047393365,239.1987
749,8.48324170616114,-246.8811
750,8.49458293838862,99.54221
751,8.50592417061612,-250.8593
752,8.5172654028436,-132.2844
753,8.52860663507109,244.9071
754,8.53994786729858,223.1219
755,8.55128909952607,-57.9196
756,8.56263033175355,-90.59768
757,8.57397156398105,121.4825
758,8.58531279620853,-115.4261
759,8.59665402843602,242.8795
760,8.60799526066351,276.7371
761,8.619336492891,22.74873
762,8.63067772511849,-79.37029
763,8.64201895734597,-31.9801
764,8.65336018957346,78.47378
765,8.66470142180095,-8.647944
766,8.67604265402844,111.0201
767,8.68738388625592,-239.6001
768,8.69872511848342,-194.3552
769,8.7100663507109,-155.6945
770,8.72140758293839,319.1317
771,8.73274881516588,-7.81082
772,8.74409004739337,-161.7166
773,8.75543127962085,-260.3442
774,8.76677251184834,141.6578
775,8.77811374407583,206.1274
776,8.78945497630332,79.48698
777,8.80079620853081,320.8133
778,8.8121374407583,238.8645
779,8.82347867298578,11.70434
780,8.83481990521327,296.9526
781,8.84616113744076,-61.06784
782,8.85750236966825,160.8107
783,8.86884360189573,230.3209
784,8.88018483412323,204.135
785,8.89152606635071,280.4835
786,8.9028672985782,-29.47252
787,8.91420853080569,-51.78884
788,8.92554976303318,57.44538
789,8.93689099526067,489.8828
790,8.94823222748815,184.4734
791,8.95957345971564,60.61458
792,8.97091469194313,138.1491
793,8.98225592417062,464.7316
794,8.99359715639811,350.6101
795,9.00493838862559,56.74765
796,9.01627962085308,129.2343
797,9.02762085308057,-288.6318
798,9.03896208530806,65.69012
799,9.05030331753555,-118.2695
800,9.06164454976304,125.0082
801,9.07298578199052,-60.86209
802,9.08432701421801,76.97883
803,9.0956682464455,-148.8834
804,9.10700947867299,22.71613
805,9.11835071090048,27.90556
806,9.12969194312796,132.4557
807,9.14103317535545,58.64246
808,9.15237440758294,-133.0108
809,9.16371563981043,26.42278
810,9.17505687203791,313.0524
811,9.18639810426541,-178.3054
812,9.19773933649289,71.33482
813,9.20908056872038,378.3563
814,9.22042180094787,142.8553
