Point,Distance (µm),Br L series
361,0.979266456157396,26970.92
362,0.981986640757833,27605.11
363,0.98470682535827,22598.01
364,0.987427009958708,28871.45
365,0.990147194559145,27279.07
366,0.992867379159582,29656.29
367,0.995587563760019,27332.53
368,0.998307748360456,26442.4
369,1.00102793296089,24427.97
370,1.00374811756133,23789.72
371,1.00646830216177,24791.53
372,1.00918848676221,27363.52
373,1.01190867136264,25778.49
374,1.01462885596308,27160.1
375,1.01734904056352,26079.22
376,1.02006922516395,24878.63
377,1.02278940976439,26578.86
378,1.02550959436483,25265.37
379,1.02822977896527,29218.85
380,1.0309499635657,25580.09
381,1.03367014816614,23059.34
382,1.03639033276658,25362.25
383,1.03911051736701,24852.86
384,1.04183070196745,24081.03
385,1.04455088656789,26808.76
386,1.04727107116833,27990.9
387,1.04999125576876,23939.39
388,1.0527114403692,28901.73
389,1.05543162496964,27548.69
390,1.05815180957008,26349.72
391,1.06087199417051,26060.72
392,1.06359217877095,25549.02
393,1.06631236337139,24414.34
394,1.06903254797182,28760.84
395,1.07175273257226,27630.88
396,1.0744729171727,25854.34
397,1.07719310177314,24745.96
398,1.07991328637357,27090.51
399,1.08263347097401,27649.88
400,1.08535365557445,26775.96
401,1.08807384017488,26605.82
402,1.09079402477532,26140.55
403,1.09351420937576,23505.54
404,1.0962343939762,25481.11
405,1.09895457857663,26242.33
406,1.10167476317707,27652.22
407,1.10439494777751,28991.7
408,1.10711513237794,24984.34
409,1.10983531697838,26414.63
410,1.11255550157882,26499.04
411,1.11527568617926,24264.72
412,1.11799587077969,25119.8
413,1.12071605538013,25394.64
414,1.12343623998057,26231
415,1.12615642458101,27239.6
416,1.12887660918144,28538.87
417,1.13159679378188,29679.38
418,1.13431697838232,24025.89
419,1.13703716298275,24540.92
420,1.13975734758319,28788.34
421,1.14247753218363,27841.07
422,1.14519771678407,28466.45
423,1.1479179013845,26393.91
424,1.15063808598494,24653.13
425,1.15335827058538,24369.76
426,1.15607845518581,24343
427,1.15879863978625,24968.71
428,1.16151882438669,26856.17
429,1.16423900898713,25907.73
430,1.16695919358756,24867.33
431,1.169679378188,23131.56
432,1.17239956278844,28002.96
433,1.17511974738888,25129.13
434,1.17783993198931,24241.09
435,1.18056011658975,25870.73
436,1.18328030119019,25129.03
437,1.18600048579062,25089.06
438,1.18872067039106,25284.81
439,1.1914408549915,26762.62
440,1.19416103959194,28987.34
441,1.19688122419237,24874.99
442,1.19960140879281,26640.96
443,1.20232159339325,22817.5
444,1.20504177799368,25118.63
445,1.20776196259412,27230.44
446,1.21048214719456,25096.84
447,1.213202331795,27038.27
448,1.21592251639543,23991.43
449,1.21864270099587,26238.28
450,1.22136288559631,27962.41
451,1.22408307019675,24935.11
452,1.22680325479718,28251.88
453,1.22952343939762,27320.64
454,1.23224362399806,24968.71
455,1.23496380859849,30084.18
456,1.23768399319893,26259.75
457,1.24040417779937,26271.57
458,1.24312436239981,28969.01
459,1.24584454700024,23180.97
460,1.24856473160068,24812.17
461,1.25128491620112,22166.64
462,1.25400510080155,28054.88
463,1.25672528540199,29283.99
464,1.25944547000243,22930.11
465,1.26216565460287,26124.29
466,1.2648858392033,28792.68
467,1.26760602380374,26728.31
468,1.27032620840418,26986.79
469,1.27304639300462,22040.07
470,1.27576657760505,25699.67
471,1.27848676220549,25387.49
472,1.28120694680593,26002.38
473,1.28392713140636,28290.05
474,1.2866473160068,24951.6
475,1.28936750060724,27087.63
476,1.29208768520768,22770.81
477,1.29480786980811,28484.71
478,1.29752805440855,27267.52
479,1.30024823900899,28558.96
480,1.30296842360942,22797.33
481,1.30568860820986,24624.31
482,1.3084087928103,31443.02
483,1.31112897741074,26793.28
484,1.31384916201117,24430.85
485,1.31656934661161,22756.75
486,1.31928953121205,24591.94
487,1.32200971581248,24660.93
488,1.32472990041292,27994.61
489,1.32745008501336,24079.9
490,1.3301702696138,23823.14
491,1.33289045421423,25452.07
492,1.33561063881467,25762.39
493,1.33833082341511,24155.04
494,1.34105100801555,25251.15
495,1.34377119261598,25529.91
496,1.34649137721642,25273.28
497,1.34921156181686,27120.08
498,1.35193174641729,25858.76
499,1.35465193101773,26641.13
500,1.35737211561817,27623.15
501,1.36009230021861,26071.57
502,1.36281248481904,21719.87
503,1.36553266941948,28652.21
504,1.36825285401992,26995.64
505,1.37097303862035,27629.02
506,1.37369322322079,27500.79
507,1.37641340782123,20860.22
508,1.37913359242167,26331.83
509,1.3818537770221,25203.11
510,1.38457396162254,24180.98
511,1.38729414622298,27763.15
512,1.39001433082341,28534.17
513,1.39273451542385,24302.94
514,1.39545470002429,27941.7
515,1.39817488462473,27443.73
516,1.40089506922516,27758.61
517,1.4036152538256,24947.83
518,1.40633543842604,28626.05
519,1.40905562302648,26877.24
520,1.41177580762691,22080.2
521,1.41449599222735,25584.42
522,1.41721617682779,26670.76
523,1.41993636142822,22156.22
524,1.42265654602866,27942.59
525,1.4253767306291,24905.94
526,1.42809691522954,25682.95
527,1.43081709982997,26091.46
528,1.43353728443041,25307.66
529,1.43625746903085,29174.86
530,1.43897765363128,27189.45
531,1.44169783823172,28043.77
532,1.44441802283216,22249.3
533,1.4471382074326,26083.3
534,1.44985839203303,25102.27
535,1.45257857663347,26445.49
536,1.45529876123391,24271.93
537,1.45801894583435,30225.79
538,1.46073913043478,25695.13
539,1.46345931503522,24674.09
540,1.46617949963566,25636.15
541,1.46889968423609,23257.38
542,1.47161986883653,29064.71
543,1.47434005343697,27662.53
544,1.47706023803741,22755.12
545,1.47978042263784,27436.56
546,1.48250060723828,24549.83
547,1.48522079183872,25734.67
548,1.48794097643915,28458.16
549,1.49066116103959,26328.38
550,1.49338134564003,27184.81
551,1.49610153024047,27373.22
552,1.4988217148409,27564.77
553,1.50154189944134,27076.66
554,1.50426208404178,23750.88
555,1.50698226864221,29106.95
556,1.50970245324265,28100.14
557,1.51242263784309,28344.33
558,1.51514282244353,24590.17
559,1.51786300704396,26905.68
560,1.5205831916444,27867.25
561,1.52330337624484,24425.21
562,1.52602356084528,28326.28
563,1.52874374544571,28252.61
564,1.53146393004615,25294.15
565,1.53418411464659,27107.96
566,1.53690429924702,27376.25
567,1.53962448384746,28856.32
568,1.5423446684479,28782.21
569,1.54506485304834,27131.12
570,1.54778503764877,25818.6
571,1.55050522224921,25306.36
572,1.55322540684965,27646.47
573,1.55594559145008,25884.56
574,1.55866577605052,28710.05
575,1.56138596065096,26474.18
576,1.5641061452514,27568.3
577,1.56682632985183,27283.11
578,1.56954651445227,26077.86
579,1.57226669905271,29451.06
580,1.57498688365315,24675.88
581,1.57770706825358,27056.05
582,1.58042725285402,27594.67
583,1.58314743745446,24400.97
584,1.58586762205489,31386.59
585,1.58858780665533,26296.64
586,1.59130799125577,26304.89
587,1.59402817585621,24098.99
588,1.59674836045664,27940.56
589,1.59946854505708,26391.3
590,1.60218872965752,27603.31
591,1.60490891425795,28062.68
592,1.60762909885839,26790.44
593,1.61034928345883,26233.64
594,1.61306946805927,27388.69
595,1.6157896526597,26110.42
596,1.61850983726014,29462.34
597,1.62123002186058,28396.04
598,1.62395020646101,27170.42
599,1.62667039106145,25223.27
600,1.62939057566189,28099.8
601,1.63211076026233,26524.61
602,1.63483094486276,24030.65
603,1.6375511294632,24000.31
604,1.64027131406364,24677.06
605,1.64299149866408,24004.22
606,1.64571168326451,24549.56
607,1.64843186786495,24835.81
608,1.65115205246539,26621.14
609,1.65387223706582,26955.28
610,1.65659242166626,26085.16
611,1.6593126062667,27427.58
612,1.66203279086714,25230.13
613,1.66475297546757,29270.99
614,1.66747316006801,25897.15
615,1.67019334466845,28739.57
616,1.67291352926888,27176.02
617,1.67563371386932,26242.42
618,1.67835389846976,26865.52
619,1.6810740830702,28161.39
620,1.68379426767063,27105.36
621,1.68651445227107,27605.05
622,1.68923463687151,30118.95
623,1.69195482147195,28213.75
624,1.69467500607238,26204.99
625,1.69739519067282,24136.56
626,1.70011537527326,26328.17
627,1.70283555987369,28130.22
628,1.70555574447413,25289.08
629,1.70827592907457,30030.27
630,1.71099611367501,22427.65
631,1.71371629827544,27738.02
632,1.71643648287588,23244.35
633,1.71915666747632,26912.57
634,1.72187685207675,25478.84
635,1.72459703667719,26935.39
636,1.72731722127763,26840.19
637,1.73003740587807,28609.16
638,1.7327575904785,24803.12
639,1.73547777507894,22505.04
640,1.73819795967938,23957.3
641,1.74091814427981,30956.88
642,1.74363832888025,27301.23
643,1.74635851348069,28555.29
644,1.74907869808113,25140.02
645,1.75179888268156,25672.44
646,1.754519067282,26729.85
647,1.75723925188244,29522.62
648,1.75995943648288,26489.51
649,1.76267962108331,29473.29
650,1.76539980568375,23596.09
651,1.76811999028419,26372.29
652,1.77084017488462,22126.33
653,1.77356035948506,25444.9
654,1.7762805440855,28789.35
655,1.77900072868594,27580.3
656,1.78172091328637,26716.24
657,1.78444109788681,31117.32
658,1.78716128248725,24322.89
659,1.78988146708769,24345.57
660,1.79260165168812,22514
661,1.79532183628856,23488.64
662,1.798042020889,25309.81
663,1.80076220548943,27312.13
664,1.80348239008987,23142.01
665,1.80620257469031,25746.32
666,1.80892275929075,25620.69
667,1.81164294389118,22996.1
668,1.81436312849162,24736.85
669,1.81708331309206,23239.88
670,1.81980349769249,28695.21
671,1.82252368229293,26946.37
672,1.82524386689337,25107.18
673,1.82796405149381,25117.3
674,1.83068423609424,26296.15
675,1.83340442069468,22644.43
676,1.83612460529512,26786.73
677,1.83884478989555,23160.11
678,1.84156497449599,25750.6
679,1.84428515909643,26115.62
680,1.84700534369687,26657.99
681,1.8497255282973,26377.15
682,1.85244571289774,20359.81
683,1.85516589749818,24074.41
684,1.85788608209862,24921.53
685,1.86060626669905,26270.79
686,1.86332645129949,25968.58
687,1.86604663589993,26026.55
688,1.86876682050036,24304.23
689,1.8714870051008,24831.24
690,1.87420718970124,25847.88
691,1.87692737430168,23367.68
692,1.87964755890211,21578.44
693,1.88236774350255,24958.92
694,1.88508792810299,26811.05
695,1.88780811270342,22723.68
696,1.89052829730386,25532.95
697,1.8932484819043,24793.91
698,1.89596866650474,25652.67
699,1.89868885110517,20046.41
700,1.90140903570561,25731.21
701,1.90412922030605,24224.45
702,1.90684940490649,20423.26
703,1.90956958950692,21416.79
704,1.91228977410736,21088.99
705,1.9150099587078,23790.49
706,1.91773014330823,24108.54
707,1.92045032790867,25727.73
708,1.92317051250911,22268.34
709,1.92589069710955,22622.78
710,1.92861088170998,23617.99
711,1.93133106631042,24778.15
712,1.93405125091086,25030.58
713,1.93677143551129,26626.59
714,1.93949162011173,23837.96
715,1.94221180471217,24361.69
716,1.94493198931261,27053.66
717,1.94765217391304,29185.52
718,1.95037235851348,22873.24
719,1.95309254311392,25834.05
720,1.95581272771435,25160.88
721,1.95853291231479,22171.72
722,1.96125309691523,25604.36
723,1.96397328151567,24944.45
724,1.9666934661161,23185.28
725,1.96941365071654,24500.04
726,1.97213383531698,25474.51
727,1.97485401991742,25751.94
728,1.97757420451785,25667.55
729,1.98029438911829,27117.15
730,1.98301457371873,23591.37
731,1.98573475831916,27946.25
732,1.9884549429196,28137.04
733,1.99117512752004,27639.28
734,1.99389531212048,27029.69
735,1.99661549672091,25504.64
736,1.99933568132135,24823.22
737,2.00205586592179,24491.94
738,2.00477605052222,22343.16
739,2.00749623512266,24952.55
740,2.0102164197231,27374.05
741,2.01293660432354,24293.04
742,2.01565678892397,23662.09
743,2.01837697352441,21486.49
744,2.02109715812485,26974.34
745,2.02381734272529,23965.43
746,2.02653752732572,24462.05
747,2.02925771192616,25892.29
748,2.0319778965266,21547.36
749,2.03469808112703,23106.86
750,2.03741826572747,22230.37
751,2.04013845032791,24228.13
752,2.04285863492835,23109.69
753,2.04557881952878,23454.96
754,2.04829900412922,22982.34
755,2.05101918872966,24785.11
756,2.05373937333009,24318.18
757,2.05645955793053,22839.26
758,2.05917974253097,22972.14
759,2.06189992713141,22111.94
760,2.06462011173184,23088.08
761,2.06734029633228,25684.03
762,2.07006048093272,25457.84
763,2.07278066553316,21417.81
764,2.07550085013359,25197.13
765,2.07822103473403,22966.46
766,2.08094121933447,21196.1
767,2.0836614039349,22070.19
768,2.08638158853534,22036.63
769,2.08910177313578,20719.86
770,2.09182195773622,24662.95
771,2.09454214233665,22382.46
772,2.09726232693709,21165.34
773,2.09998251153753,21179.78
774,2.10270269613796,22598.5
775,2.1054228807384,26169.22
776,2.10814306533884,21056.23
777,2.11086324993928,20911.67
778,2.11358343453971,21123.8
779,2.11630361914015,23609.37
780,2.11902380374059,21736.73
781,2.12174398834102,21398.44
782,2.12446417294146,18710.22
783,2.1271843575419,24892.93
784,2.12990454214234,21969.56
785,2.13262472674277,21664.48
786,2.13534491134321,23313.74
787,2.13806509594365,25350.06
788,2.14078528054409,25502.96
789,2.14350546514452,21650.58
790,2.14622564974496,21630.3
791,2.1489458343454,18936.15
792,2.15166601894583,25034.65
793,2.15438620354627,21102.05
794,2.15710638814671,20647.21
795,2.15982657274715,23282.94
