Displacement;Gc (KJ/m²)
26.18;0.418
26.19;0.4184
26.21;0.4162
26.23;0.416
26.24;0.4153
26.26;0.4144
26.28;0.4132
26.29;0.4117
26.31;0.4104
26.33;0.4121
26.34;0.4136
26.36;0.4124
26.38;0.4132
26.39;0.4113
26.41;0.4123
26.43;0.4113
26.44;0.4114
26.46;0.4119
26.48;0.4126
26.5;0.4124
26.51;0.4133
26.53;0.4149
26.55;0.415
26.56;0.4147
26.58;0.4161
26.6;0.4166
26.61;0.4182
26.63;0.4171
26.65;0.4167
26.66;0.4153
26.68;0.4163
26.7;0.4155
26.71;0.4129
26.73;0.411
26.75;0.4105
26.76;0.4104
26.78;0.4086
26.8;0.4073
26.81;0.4046
26.83;0.4014
26.85;0.3992
26.86;0.3994
26.88;0.4008
26.9;0.4026
26.92;0.4048
26.93;0.4055
26.95;0.4078
26.97;0.4099
26.98;0.4097
27;0.4118
27.02;0.4123
27.03;0.414
27.05;0.4157
27.07;0.4182
27.08;0.4193
27.1;0.4192
27.12;0.4174
27.13;0.4176
27.15;0.4173
27.17;0.4189
27.18;0.4195
27.2;0.4197
27.22;0.4188
27.23;0.4192
27.25;0.4196
27.27;0.4209
27.28;0.4205
27.3;0.419
27.32;0.4171
27.33;0.4157
27.35;0.4161
27.37;0.4178
27.38;0.419
27.4;0.422
27.42;0.4241
27.43;0.4259
27.45;0.4272
27.47;0.4297
27.48;0.4303
27.5;0.4321
27.52;0.4334
27.53;0.4331
27.55;0.4312
27.57;0.4298
27.58;0.4293
27.6;0.4305
27.62;0.4332
27.63;0.4349
27.65;0.4356
27.67;0.4365
27.68;0.4371
27.7;0.438
27.72;0.4379
27.73;0.4386
27.75;0.4383
27.77;0.4387
27.78;0.4383
27.8;0.4341
27.82;0.4329
27.83;0.4329
27.85;0.4313
27.87;0.4273
27.88;0.4242
27.9;0.4249
27.92;0.4274
27.93;0.4293
27.95;0.4294
27.97;0.4306
27.98;0.4332
28;0.4324
28.02;0.434
28.04;0.4343
28.05;0.4345
28.07;0.4327
28.09;0.4319
28.1;0.4302
28.12;0.4301
28.14;0.4313
28.15;0.432
28.17;0.4334
28.19;0.4347
28.2;0.436
28.22;0.4368
28.24;0.4365
28.25;0.4367
28.27;0.4371
28.29;0.4373
28.3;0.4379
28.32;0.4361
28.34;0.4357
28.35;0.4377
28.37;0.4397
28.39;0.441
28.4;0.4413
28.42;0.4413
28.44;0.4398
28.45;0.4393
28.47;0.4392
28.49;0.4408
28.5;0.4433
28.52;0.4426
28.54;0.443
28.55;0.4427
28.57;0.443
28.59;0.4445
28.6;0.4446
28.62;0.4458
28.64;0.4467
28.65;0.4487
28.67;0.4432
28.69;0.4393
28.7;0.4405
28.72;0.4433
28.74;0.4466
28.75;0.4453
28.77;0.4446
28.79;0.4471
28.8;0.4484
28.82;0.4488
28.84;0.4498
28.85;0.4499
28.87;0.4514
28.89;0.4539
28.91;0.4541
28.92;0.4541
28.94;0.4545
28.96;0.455
28.97;0.4543
28.99;0.4551
29.01;0.4562
29.02;0.4559
29.04;0.4559
29.06;0.4579
29.07;0.457
29.09;0.4595
29.11;0.4619
29.12;0.4626
29.14;0.4614
29.16;0.4513
29.17;0.4508
29.19;0.451
29.21;0.4536
29.22;0.4546
29.24;0.4567
29.26;0.4588
29.27;0.46
29.29;0.4611
29.31;0.459
29.32;0.4585
29.34;0.4572
29.36;0.457
29.37;0.4572
29.39;0.4589
29.41;0.4599
29.42;0.4575
29.44;0.4548
29.46;0.4559
29.47;0.4569
29.49;0.4555
29.51;0.4557
29.52;0.4554
29.54;0.4537
29.56;0.4527
29.57;0.4518
29.59;0.4514
29.61;0.4518
29.62;0.4499
29.64;0.4498
29.66;0.45
29.67;0.4511
29.69;0.4498
29.71;0.4504
29.72;0.4483
29.74;0.4466
29.76;0.4458
29.78;0.4466
29.79;0.4468
29.81;0.4473
29.83;0.4491
29.84;0.4526
29.86;0.4547
29.88;0.4559
29.89;0.4575
29.91;0.4594
29.93;0.4598
29.94;0.4592
29.96;0.461
29.98;0.4616
29.99;0.4601
30.01;0.4562
30.03;0.4566
30.04;0.4557
30.06;0.4548
30.08;0.456
30.09;0.4572
30.11;0.4571
30.13;0.4585
30.14;0.4602
30.16;0.4612
30.18;0.4627
30.19;0.465
30.21;0.4658
30.23;0.4647
30.24;0.4662
30.26;0.4666
30.28;0.4662
30.29;0.4667
30.31;0.4667
30.33;0.4682
30.34;0.4653
30.36;0.4633
30.38;0.4635
30.39;0.4669
30.41;0.4683
30.43;0.4706
30.44;0.4722
30.46;0.4752
30.48;0.4757
30.49;0.4765
30.51;0.4759
30.53;0.4779
30.54;0.4778
30.56;0.4757
30.58;0.4771
30.59;0.4765
30.61;0.4769
30.63;0.4778
30.64;0.4793
30.66;0.4812
30.68;0.4823
30.69;0.4831
30.71;0.4672
30.73;0.4526
30.74;0.4496
30.76;0.4515
30.78;0.4514
30.79;0.4514
30.81;0.4547
30.83;0.459
30.85;0.4622
30.86;0.4634
30.88;0.4655
30.9;0.4669
30.91;0.4704
30.93;0.4731
30.95;0.4764
30.96;0.4779
30.98;0.4802
31;0.4813
31.01;0.4834
31.03;0.4819
31.05;0.4739
31.06;0.473
31.08;0.4727
31.1;0.4698
31.11;0.4701
31.13;0.4704
31.15;0.4709
31.16;0.4727
31.18;0.473
31.2;0.475
31.21;0.477
31.23;0.4759
31.25;0.478
31.26;0.481
31.28;0.4839
31.3;0.4852
31.32;0.4871
31.33;0.4877
31.35;0.4846
31.37;0.4875
31.38;0.4896
31.4;0.4935
31.42;0.4977
31.43;0.5022
31.45;0.5071
31.47;0.512
31.48;0.5153
31.5;0.5189
31.52;0.5211
31.53;0.5225
31.55;0.5228
31.57;0.5211
31.58;0.5237
31.6;0.5249
31.62;0.5277
31.63;0.5288
31.65;0.5304
31.67;0.5288
31.68;0.5282
31.7;0.5257
31.72;0.5249
31.73;0.5247
31.75;0.5229
31.77;0.5226
31.78;0.5223
31.8;0.5211
31.82;0.5218
31.83;0.5221
31.85;0.5029
31.87;0.4935
31.88;0.4929
31.9;0.4944
31.92;0.4971
31.93;0.5002
31.95;0.5018
31.97;0.5037
31.98;0.507
32;0.5084
32.02;0.5091
32.03;0.5103
32.05;0.511
32.07;0.5103
32.08;0.5099
32.1;0.5099
32.12;0.5112
32.13;0.5111
32.15;0.5128
32.17;0.5108
32.18;0.5105
32.2;0.5119
32.22;0.5125
32.23;0.5133
32.25;0.5139
32.27;0.5157
32.28;0.5174
32.3;0.5194
32.32;0.52
32.33;0.5201
32.35;0.5192
32.37;0.5199
32.38;0.5209
32.4;0.521
32.42;0.5226
32.43;0.5243
32.45;0.5244
32.47;0.5222
32.48;0.5198
32.5;0.5189
32.52;0.5204
32.53;0.5201
32.55;0.52
32.57;0.5192
32.58;0.52
32.6;0.5194
32.62;0.5207
32.63;0.522
32.65;0.5232
32.67;0.5244
32.69;0.5261
32.7;0.5294
32.72;0.5319
32.74;0.5314
32.75;0.5322
32.77;0.5316
32.79;0.5303
32.8;0.5293
32.82;0.5307
32.84;0.5311
32.85;0.5287
32.87;0.5243
32.89;0.5221
32.9;0.518
32.92;0.5162
32.94;0.5141
32.95;0.5102
32.97;0.4736
32.99;0.4568
33;0.4543
33.02;0.4564
33.04;0.458
33.05;0.4583
33.07;0.4587
33.09;0.4603
33.1;0.4606
33.12;0.4608
33.14;0.4603
33.15;0.4586
33.17;0.4563
33.19;0.4563
33.2;0.4553
33.22;0.4537
33.24;0.4521
33.26;0.451
33.27;0.4502
33.29;0.4475
33.31;0.4451
33.32;0.4424
33.34;0.4404
33.36;0.439
33.37;0.439
33.39;0.4381
33.41;0.4378
33.42;0.436
33.44;0.4366
33.46;0.4375
33.47;0.4383
33.49;0.4378
33.51;0.4395
33.52;0.4402
33.54;0.4381
33.56;0.4387
33.57;0.4386
33.59;0.4368
33.61;0.4376
33.62;0.4374
33.64;0.4376
33.66;0.4379
33.67;0.4371
33.69;0.4379
33.71;0.438
33.72;0.4378
33.74;0.4361
33.76;0.4345
33.77;0.4332
33.79;0.4331
33.81;0.4322
33.82;0.4312
33.84;0.43
33.86;0.4297
33.87;0.4287
33.89;0.4273
33.91;0.4257
33.92;0.4244
33.94;0.4225
33.96;0.4221
33.97;0.4258
33.99;0.4284
34.01;0.4302
34.02;0.4327
34.04;0.4324
34.06;0.4332
34.07;0.4333
34.09;0.4343
34.11;0.4326
34.12;0.4326
34.14;0.4341
34.16;0.4362
34.17;0.438
34.19;0.4387
34.21;0.4381
34.22;0.4361
34.24;0.4358
34.26;0.4366
34.27;0.4368
34.29;0.4353
34.31;0.4351
34.32;0.4344
34.34;0.4353
34.36;0.4343
34.37;0.4334
34.39;0.4331
34.41;0.4335
34.42;0.432
34.44;0.4329
34.46;0.4341
34.47;0.4346
34.49;0.435
34.51;0.4358
34.52;0.4361
34.54;0.4371
34.56;0.4368
34.57;0.4385
34.59;0.4389
34.61;0.4396
34.62;0.441
34.64;0.4401
34.66;0.4392
34.67;0.4408
34.69;0.442
34.71;0.4444
34.72;0.4451
34.74;0.4469
34.76;0.4483
34.77;0.4493
34.79;0.4496
34.81;0.45
34.82;0.4495
34.84;0.4485
34.86;0.4486
34.87;0.4483
34.89;0.4475
34.91;0.4456
34.92;0.4431
34.94;0.4422
34.96;0.4395
34.97;0.4389
34.99;0.4379
35.01;0.4375
35.03;0.4356
35.04;0.4344
35.06;0.4352
35.08;0.4358
35.09;0.4359
35.11;0.4392
35.13;0.4396
35.14;0.4401
35.16;0.4417
35.18;0.442
35.19;0.4414
35.21;0.4408
35.23;0.442
35.24;0.4409
35.26;0.4414
35.28;0.4395
35.29;0.4387
35.31;0.4384
35.33;0.4392
35.34;0.4391
35.36;0.4407
35.38;0.4407
35.39;0.4395
35.41;0.4412
35.43;0.4413
35.44;0.4407
35.46;0.4404
35.48;0.4417
35.49;0.443
35.51;0.4412
35.53;0.4424
35.54;0.4427
35.56;0.4436
35.58;0.443
35.59;0.4437
35.61;0.4459
35.63;0.4483
35.64;0.4485
35.66;0.4482
35.68;0.4473
35.69;0.4483
35.71;0.4486
35.73;0.448
35.74;0.4496
35.76;0.4496
35.78;0.4488
35.79;0.449
35.81;0.448
35.83;0.4472
35.84;0.4474
35.86;0.4472
35.88;0.4449
35.89;0.4435
35.91;0.4419
35.93;0.4391
35.94;0.4371
35.96;0.4358
35.98;0.4352
35.99;0.4359
36.01;0.4351
36.03;0.4317
36.04;0.4276
36.06;0.4294
36.08;0.4299
36.09;0.4303
36.11;0.4325
36.13;0.4304
36.14;0.4304
36.16;0.431
36.18;0.432
36.19;0.4333
36.21;0.4341
36.23;0.437
36.24;0.4379
36.26;0.4371
36.28;0.4384
36.29;0.4398
36.31;0.4421
36.33;0.4457
36.34;0.4472
36.36;0.447
36.38;0.4467
36.39;0.4495
36.41;0.4508
36.43;0.4511
36.44;0.4496
36.46;0.45
36.48;0.4508
36.5;0.4511
36.51;0.4509
36.53;0.4506
36.55;0.4494
36.56;0.4486
36.58;0.4504
36.6;0.4502
36.61;0.4507
36.63;0.4509
36.65;0.4517
36.66;0.4521
36.68;0.452
36.7;0.452
36.71;0.4505
36.73;0.4491
36.75;0.4497
36.76;0.4487
36.78;0.4502
36.8;0.4507
36.81;0.4512
36.83;0.4511
36.85;0.4522
36.86;0.4504
36.88;0.4497
36.9;0.4495
36.91;0.4495
36.93;0.4489
36.95;0.448
36.96;0.4474
36.98;0.448
37;0.4464
37.01;0.4451
37.03;0.4431
37.05;0.4402
37.06;0.4394
37.08;0.4372
37.1;0.4347
37.11;0.4345
37.13;0.4329
37.15;0.432
37.16;0.4326
37.18;0.4329
37.2;0.4337
37.21;0.4343
37.23;0.4352
37.25;0.4348
37.26;0.4349
37.28;0.4353
37.3;0.4355
37.31;0.4363
37.33;0.4376
37.35;0.4375
37.36;0.4375
37.38;0.4365
37.4;0.4374
37.41;0.437
37.43;0.4368
37.45;0.4382
37.46;0.4371
37.48;0.4355
37.5;0.433
37.51;0.4345
37.53;0.4347
37.55;0.4354
37.56;0.4342
37.58;0.4339
37.6;0.4334
37.61;0.4339
37.63;0.4322
37.65;0.4295
37.66;0.429
37.68;0.4286
37.7;0.4281
37.71;0.4282
37.73;0.4276
37.75;0.4267
37.76;0.4253
37.78;0.4263
37.8;0.4259
37.81;0.4257
37.83;0.4268
37.85;0.4278
37.86;0.4278
37.88;0.4281
37.9;0.4294
37.92;0.4296
37.93;0.4309
37.95;0.429
37.97;0.4314
37.98;0.4335
38;0.4347
38.02;0.435
38.03;0.4354
38.05;0.4354
38.07;0.4361
38.08;0.4366
38.1;0.4379
38.12;0.4363
38.13;0.4377
38.15;0.4369
38.17;0.4347
38.18;0.4331
38.2;0.4303
38.22;0.4264
38.23;0.4234
38.25;0.4217
38.27;0.4215
38.28;0.4186
38.3;0.4181
38.32;0.418
38.33;0.4168
38.35;0.4167
38.37;0.4149
38.38;0.4156
38.4;0.4123
38.42;0.4111
38.43;0.4099
38.45;0.4109
38.47;0.4109
38.48;0.4106
38.5;0.4119
38.52;0.4135
38.53;0.4135
38.55;0.413
38.57;0.4136
38.58;0.4139
38.6;0.4142
38.62;0.4154
38.63;0.4164
38.65;0.4162
38.67;0.4154
38.69;0.4152
38.7;0.4158
38.72;0.4173
38.74;0.4159
38.75;0.4154
38.77;0.4161
38.79;0.4177
38.8;0.4201
38.82;0.4226
38.84;0.4246
38.85;0.4263
38.87;0.4267
38.89;0.427
38.9;0.4274
38.92;0.4259
38.94;0.4262
38.95;0.4238
38.97;0.4212
38.99;0.4222
39;0.4237
39.02;0.4244
39.04;0.4247
39.05;0.427
39.07;0.4269
39.09;0.4271
39.1;0.4269
39.12;0.4258
39.14;0.4266
39.15;0.4265
39.17;0.4279
39.19;0.4298
39.2;0.4302
39.22;0.4307
39.24;0.4305
39.25;0.4302
39.27;0.4281
39.29;0.4268
39.3;0.4244
39.32;0.4228
39.34;0.4195
39.35;0.4156
39.37;0.4168
39.39;0.418
39.4;0.4193
39.42;0.4208
39.44;0.4209
39.45;0.4204
39.47;0.4197
39.49;0.4208
39.5;0.4212
39.52;0.4217
39.54;0.4232
39.56;0.4237
39.57;0.4267
39.59;0.4289
39.61;0.4301
39.62;0.4323
39.64;0.4329
39.66;0.4319
39.67;0.4319
39.69;0.4301
39.71;0.4275
39.72;0.4281
39.74;0.4268
39.76;0.4257
39.77;0.4243
39.79;0.4232
39.81;0.423
39.82;0.4218
39.84;0.4217
39.86;0.421
39.87;0.4197
39.89;0.4211
39.91;0.422
39.92;0.4217
39.94;0.4224
39.96;0.4213
39.97;0.4204
39.99;0.4206
40.01;0.421
40.02;0.4215
40.04;0.4217
40.06;0.4223
40.07;0.4241
40.09;0.4256
40.11;0.4274
40.12;0.4305
40.14;0.4323
40.16;0.4333
40.17;0.434
40.19;0.4333
40.21;0.4335
40.22;0.4315
40.24;0.4298
40.26;0.4291
40.27;0.4274
40.29;0.4254
40.31;0.4249
40.32;0.4226
40.34;0.4222
40.36;0.4213
40.37;0.419
40.39;0.4165
40.41;0.4148
40.43;0.4127
40.44;0.4104
40.46;0.4089
40.48;0.408
40.49;0.4072
40.51;0.4063
40.53;0.4059
40.54;0.4061
40.56;0.4075
40.58;0.4098
40.59;0.4118
40.61;0.413
40.63;0.4141
40.64;0.4161
40.66;0.416
40.68;0.4172
40.69;0.4207
40.71;0.422
40.73;0.4242
40.74;0.4241
40.76;0.4238
40.78;0.4227
40.79;0.4244
40.81;0.4241
40.83;0.4233
40.84;0.4228
40.86;0.4224
40.88;0.4209
40.89;0.4214
40.91;0.4221
40.93;0.4197
40.94;0.4182
40.96;0.4149
40.98;0.413
40.99;0.4127
41.01;0.4137
41.03;0.4154
41.05;0.4166
41.06;0.4156
41.08;0.4167
41.1;0.416
41.11;0.4156
41.13;0.4148
41.15;0.4133
41.16;0.414
41.18;0.4134
41.2;0.4133
41.21;0.4154
41.23;0.4164
41.25;0.4183
41.26;0.4184
41.28;0.4158
41.3;0.415
41.31;0.4164
41.33;0.4162
41.35;0.4172
41.36;0.4171
41.38;0.4187
41.4;0.4188
41.41;0.4192
41.43;0.4194
41.45;0.4197
41.46;0.4182
41.48;0.4182
41.5;0.4167
41.51;0.4139
41.53;0.4123
41.55;0.4107
41.56;0.4112
41.58;0.4118
41.6;0.4119
41.61;0.4124
41.63;0.4105
41.65;0.4126
41.66;0.4161
41.68;0.4169
41.7;0.4185
41.71;0.4202
41.73;0.4205
41.75;0.4202
41.76;0.4197
41.78;0.4206
41.8;0.4207
41.81;0.4199
41.83;0.4199
41.85;0.4202
41.86;0.4207
41.88;0.4228
41.9;0.4212
41.91;0.4208
41.93;0.4217
41.95;0.4203
41.96;0.4199
41.98;0.4189
42;0.4184
42.01;0.4145
42.03;0.4113
42.05;0.4103
42.06;0.41
42.08;0.4111
42.1;0.4107
42.11;0.4106
42.13;0.41
42.15;0.4097
42.16;0.4099
42.18;0.4096
42.2;0.4099
42.21;0.4102
42.23;0.4104
42.25;0.4107
42.26;0.4116
42.28;0.4124
42.3;0.4122
42.31;0.4121
42.33;0.4119
42.35;0.4126
42.37;0.4119
42.38;0.4133
42.4;0.4126
42.42;0.4106
42.43;0.4091
42.45;0.4093
42.47;0.4105
42.48;0.4103
42.5;0.4096
42.52;0.4095
42.53;0.4089
42.55;0.407
42.57;0.4048
42.58;0.4042
42.6;0.4028
42.62;0.4017
42.63;0.3994
42.65;0.3986
42.67;0.3984
42.68;0.3991
42.7;0.4005
42.72;0.4008
42.73;0.4015
42.75;0.4036
42.77;0.403
42.78;0.4024
42.8;0.404
42.82;0.405
42.83;0.405
42.85;0.4057
42.87;0.4057
42.88;0.409
42.9;0.4099
42.92;0.4097
42.93;0.4108
42.95;0.413
42.97;0.4134
42.98;0.4139
43;0.4136
43.02;0.4142
43.03;0.4138
43.05;0.4134
43.07;0.4146
43.08;0.4145
43.1;0.4131
43.12;0.4121
43.13;0.4108
43.15;0.409
43.17;0.4071
43.18;0.4025
43.2;0.4014
43.22;0.4009
43.23;0.4012
43.25;0.4004
43.27;0.4013
43.28;0.403
43.3;0.4049
43.32;0.4071
43.33;0.4095
43.35;0.4096
43.37;0.4112
43.38;0.4126
43.4;0.4131
43.42;0.4126
43.43;0.4138
43.45;0.4151
43.47;0.4164
43.48;0.4159
43.5;0.4168
43.52;0.4164
43.53;0.4132
43.55;0.4153
43.57;0.4169
43.58;0.4183
43.6;0.4179
43.62;0.4152
43.64;0.4134
43.65;0.4122
43.67;0.4096
43.69;0.4095
43.7;0.4078
43.72;0.4077
43.74;0.406
43.75;0.4062
43.77;0.4046
43.79;0.4051
43.8;0.4057
43.82;0.4061
43.84;0.406
43.85;0.4049
43.87;0.4058
43.89;0.4048
43.9;0.4059
43.92;0.4048
43.94;0.4046
43.95;0.4046
43.97;0.4039
43.99;0.4034
44;0.4032
44.02;0.4016
44.04;0.4036
44.05;0.4051
44.07;0.4062
44.09;0.4051
44.1;0.4046
44.12;0.4044
44.14;0.4061
44.15;0.4063
44.17;0.4042
44.19;0.4037
44.2;0.4041
44.22;0.4022
44.24;0.4012
44.25;0.4016
44.27;0.4007
44.29;0.3994
44.3;0.3995
44.32;0.3986
44.34;0.3971
44.35;0.3972
44.37;0.3994
44.39;0.4008
44.4;0.4029
44.42;0.4036
44.44;0.4057
44.46;0.406
44.47;0.4076
44.49;0.4082
44.51;0.4094
44.52;0.411
44.54;0.412
44.56;0.4133
44.57;0.4141
44.59;0.4151
44.61;0.417
44.62;0.416
44.64;0.4155
44.66;0.4147
44.67;0.4137
44.69;0.4109
44.71;0.41
44.72;0.4084
44.74;0.4085
44.76;0.4067
44.77;0.4068
44.79;0.4046
44.81;0.4021
44.82;0.4007
44.84;0.3995
44.86;0.3984
44.87;0.398
44.89;0.3982
44.91;0.398
44.92;0.3985
44.94;0.3995
44.96;0.4003
44.97;0.402
44.99;0.4025
45.01;0.403
45.02;0.4044
45.04;0.4073
45.06;0.4087
45.07;0.4097
45.09;0.4103
45.11;0.4101
45.12;0.4096
45.14;0.4118
45.16;0.4124
45.17;0.4127
45.19;0.4137
45.21;0.4151
45.22;0.4154
45.24;0.4146
45.26;0.4131
45.27;0.4115
45.29;0.4106
45.31;0.4104
45.32;0.4085
45.34;0.4071
45.36;0.4057
45.37;0.4059
45.39;0.4053
45.41;0.4045
45.42;0.404
45.44;0.4018
45.46;0.4012
45.47;0.402
45.49;0.4032
45.51;0.4045
45.52;0.4068
45.54;0.4094
45.56;0.4121
45.57;0.4123
45.59;0.4126
45.61;0.4132
45.62;0.4139
45.64;0.4136
45.66;0.4131
45.67;0.4121
45.69;0.4113
45.71;0.4115
45.72;0.4118
45.74;0.412
45.76;0.4133
45.77;0.4133
45.79;0.4124
45.81;0.4117
45.82;0.41
45.84;0.4085
45.86;0.4065
45.87;0.4069
45.89;0.4059
45.91;0.4058
45.92;0.4048
45.94;0.4018
45.96;0.3996
45.97;0.3982
45.99;0.3991
46.01;0.4006
46.03;0.4025
46.04;0.4033
46.06;0.4065
46.08;0.4081
46.09;0.4113
46.11;0.4134
46.13;0.4165
46.14;0.4199
46.16;0.4217
46.18;0.4251
46.19;0.4272
46.21;0.4279
46.23;0.4293
46.24;0.4287
46.26;0.4276
46.28;0.4255
46.29;0.426
46.31;0.424
46.33;0.4236
46.34;0.4228
46.36;0.4184
46.38;0.4132
46.39;0.4113
46.41;0.4101
46.43;0.4088
46.44;0.4073
46.46;0.4054
46.48;0.4044
46.49;0.4048
46.51;0.4046
46.53;0.4051
46.54;0.4044
46.56;0.4051
46.58;0.4066
46.6;0.4086
46.61;0.4101
46.63;0.4096
46.65;0.4087
46.66;0.4068
46.68;0.4065
46.7;0.4061
46.71;0.4058
46.73;0.4077
46.75;0.4077
46.76;0.4078
46.78;0.4069
46.8;0.4077
46.81;0.4009
46.83;0.3944
46.85;0.3923
46.86;0.3904
46.88;0.3897
46.9;0.3897
46.91;0.39
46.93;0.3909
46.95;0.3899
46.96;0.3903
46.98;0.3893
47;0.3882
47.01;0.3867
47.03;0.3843
47.05;0.3826
47.06;0.3821
47.08;0.3809
47.1;0.3809
47.11;0.3835
47.13;0.3833
47.15;0.3837
47.16;0.3845
47.18;0.386
47.2;0.3866
47.21;0.3882
47.23;0.3875
47.25;0.3862
47.26;0.3883
47.28;0.3903
47.3;0.3931
47.31;0.3956
47.33;0.3964
47.35;0.3989
47.36;0.3995
47.38;0.3995
47.4;0.4007
47.41;0.4005
47.43;0.4018
47.45;0.4015
47.46;0.402
47.48;0.4014
47.5;0.4003
47.51;0.4
47.53;0.399
47.55;0.3978
47.56;0.3971
47.58;0.3968
47.6;0.3946
47.61;0.3955
47.63;0.3959
47.65;0.3954
47.66;0.3956
47.68;0.3961
47.7;0.3976
47.71;0.3996
47.73;0.4007
47.75;0.4032
47.76;0.4062
47.78;0.4065
47.8;0.4085
47.81;0.4095
47.83;0.4103
47.85;0.4101
47.86;0.4093
47.88;0.4093
47.9;0.4104
47.91;0.4095
47.93;0.4078
47.95;0.4057
47.97;0.4052
47.98;0.405
48;0.4069
48.02;0.4078
48.03;0.4079
48.05;0.4079
48.07;0.4056
48.08;0.4053
48.1;0.4033
48.12;0.4025
48.13;0.4015
48.15;0.4034
48.17;0.407
48.18;0.4083
48.2;0.4093
48.22;0.4105
48.23;0.4105
48.25;0.4078
48.27;0.4048
48.28;0.4039
48.3;0.4034
48.32;0.4041
48.33;0.4052
48.35;0.4042
48.37;0.4054
48.38;0.4069
48.4;0.408
48.42;0.4071
48.43;0.4061
48.45;0.4048
48.47;0.4051
48.48;0.4057
48.5;0.4046
48.52;0.4035
48.53;0.4028
48.55;0.3992
48.57;0.3965
48.58;0.3956
48.6;0.3943
48.62;0.392
48.63;0.3911
48.65;0.3897
48.67;0.3897
48.68;0.3899
48.7;0.3887
48.72;0.3873
48.73;0.3875
48.75;0.3888
48.77;0.3881
48.78;0.3889
48.8;0.3888
48.82;0.3903
48.83;0.3877
48.85;0.387
48.87;0.3857
48.88;0.3874
48.9;0.387
48.92;0.3874
48.93;0.3869
48.95;0.3859
48.97;0.3856
48.98;0.3852
49;0.385
49.02;0.3854
49.03;0.3834
49.05;0.3844
49.07;0.3855
49.08;0.3851
49.1;0.3855
49.12;0.3847
49.13;0.3856
49.15;0.3817
49.17;0.3815
49.18;0.3822
49.2;0.3807
49.22;0.3819
49.23;0.3825
49.25;0.3836
49.27;0.3838
49.28;0.3847
49.3;0.3845
49.32;0.387
49.34;0.3874
49.35;0.3895
49.37;0.3899
49.39;0.3913
49.4;0.3932
49.42;0.3932
49.44;0.394
49.45;0.3952
49.47;0.3956
49.49;0.3958
49.5;0.3949
49.52;0.3921
49.54;0.3901
49.55;0.3887
49.57;0.3898
49.59;0.3903
49.6;0.3896
49.62;0.3881
49.64;0.3864
49.65;0.3856
49.67;0.384
49.69;0.3825
49.7;0.3817
49.72;0.3819
49.74;0.3814
49.75;0.3811
49.77;0.3803
49.79;0.3819
49.8;0.3835
49.82;0.3855
49.84;0.387
49.85;0.3873
49.87;0.3884
49.89;0.3892
49.9;0.3903
49.92;0.3891
49.94;0.3871
49.95;0.3866
49.97;0.388
49.99;0.3885
50;0.3901
50.02;0.392
50.04;0.3917
50.05;0.3922
50.07;0.3921
50.09;0.3913
50.1;0.3915
50.12;0.391
50.14;0.3905
50.15;0.3879
50.17;0.3864
50.19;0.3853
50.21;0.3843
50.22;0.3824
50.24;0.3833
50.26;0.3813
50.27;0.3809
50.29;0.3794
50.31;0.3792
50.32;0.3757
50.34;0.3757
50.36;0.3759
50.37;0.3774
50.39;0.3793
50.41;0.3804
50.42;0.3812
50.44;0.3824
50.46;0.3837
50.47;0.3826
50.49;0.3824
50.51;0.3824
50.52;0.3826
50.54;0.3822
50.56;0.3814
50.57;0.3815
50.59;0.3826
50.61;0.3799
50.62;0.3791
50.64;0.3792
50.66;0.381
50.67;0.382
50.69;0.3837
50.71;0.3837
50.72;0.3834
50.74;0.3842
50.76;0.3841
50.77;0.384
50.79;0.3834
50.81;0.3835
50.82;0.3824
50.84;0.3824
50.86;0.382
50.88;0.3806
50.89;0.3801
50.91;0.3783
50.93;0.3803
50.94;0.3806
50.96;0.3823
50.98;0.3822
50.99;0.3836
51.01;0.3838
51.03;0.3851
51.04;0.3856
51.06;0.3861
51.08;0.3866
51.09;0.3861
51.11;0.3845
51.13;0.3846
51.14;0.3853
51.16;0.3851
51.18;0.3846
51.19;0.3833
51.21;0.3836
51.23;0.3838
51.24;0.3814
51.26;0.3802
51.28;0.3794
51.29;0.3808
51.31;0.3813
51.33;0.3803
51.34;0.3822
51.36;0.3829
51.38;0.383
51.39;0.3848
51.41;0.3857
51.43;0.3856
51.44;0.3845
51.46;0.3863
51.48;0.3843
51.49;0.3838
51.51;0.3846
51.53;0.3867
51.54;0.388
51.56;0.3889
51.58;0.3894
51.59;0.3884
51.61;0.3877
51.63;0.389
51.64;0.3896
51.66;0.3896
51.68;0.3902
51.69;0.392
51.71;0.3928
51.73;0.3925
51.74;0.3929
51.76;0.3929
51.78;0.3932
51.79;0.3891
51.81;0.3853
51.83;0.3849
51.84;0.3852
51.86;0.3861
51.88;0.3868
51.89;0.3858
51.91;0.3854
51.93;0.3852
51.94;0.385
51.96;0.3862
51.98;0.387
51.99;0.3872
52.01;0.3875
52.03;0.3868
52.04;0.3872
52.06;0.387
52.08;0.3895
52.09;0.39
52.11;0.3916
52.13;0.3926
52.14;0.3944
52.16;0.3963
52.18;0.3982
52.19;0.3984
52.21;0.4012
52.23;0.4022
52.24;0.4026
52.26;0.4047
52.28;0.4045
52.29;0.404
52.31;0.4032
52.33;0.4029
52.34;0.402
52.36;0.4014
52.38;0.3985
52.39;0.3983
52.41;0.399
52.43;0.3976
52.44;0.3966
52.46;0.3962
52.48;0.395
