Displacement;Gc (KJ/m²)
25.85;0.1958
25.87;0.1807
25.89;0.1704
25.9;0.1719
25.92;0.1722
25.94;0.172
25.95;0.1748
25.97;0.1791
25.99;0.1824
26;0.1853
26.02;0.1872
26.04;0.1895
26.05;0.1913
26.07;0.1935
26.09;0.1949
26.1;0.1955
26.12;0.1986
26.14;0.1988
26.15;0.2013
26.17;0.2021
26.19;0.2008
26.2;0.2007
26.22;0.203
26.24;0.2054
26.25;0.2075
26.27;0.2102
26.29;0.2133
26.3;0.2167
26.32;0.2181
26.34;0.2223
26.35;0.2248
26.37;0.2281
26.39;0.228
26.4;0.2307
26.42;0.2332
26.44;0.2354
26.45;0.2378
26.47;0.241
26.49;0.2437
26.5;0.2464
26.52;0.2502
26.54;0.2526
26.56;0.2549
26.57;0.2576
26.59;0.2602
26.61;0.2621
26.62;0.2638
26.64;0.1757
26.66;0.1707
26.67;0.1704
26.69;0.1735
26.71;0.1763
26.72;0.1784
26.74;0.1813
26.76;0.1841
26.77;0.1865
26.79;0.1877
26.81;0.1915
26.82;0.1936
26.84;0.1959
26.86;0.1991
26.87;0.2001
26.89;0.2022
26.91;0.205
26.92;0.2084
26.94;0.211
26.96;0.2138
26.97;0.2165
26.99;0.219
27.01;0.2223
27.02;0.2247
27.04;0.227
27.06;0.2307
27.07;0.2341
27.09;0.2352
27.11;0.2376
27.12;0.2382
27.14;0.2405
27.16;0.2434
27.17;0.2462
27.19;0.2499
27.21;0.2509
27.22;0.2536
27.24;0.228
27.26;0.1674
27.27;0.1719
27.29;0.1745
27.31;0.1772
27.32;0.18
27.34;0.1832
27.36;0.1855
27.37;0.1874
27.39;0.1901
27.41;0.1906
27.42;0.1934
27.44;0.1957
27.46;0.197
27.47;0.2009
27.49;0.2037
27.51;0.2062
27.52;0.209
27.54;0.2119
27.56;0.2146
27.57;0.2172
27.59;0.2194
27.61;0.2219
27.63;0.2238
27.64;0.2263
27.66;0.2287
27.68;0.2336
27.69;0.2381
27.71;0.2403
27.73;0.2412
27.74;0.241
27.76;0.2445
27.78;0.2469
27.79;0.2507
27.81;0.2529
27.83;0.2564
27.84;0.206
27.86;0.16
27.88;0.1613
27.89;0.1624
27.91;0.1647
27.93;0.1661
27.94;0.1689
27.96;0.1691
27.98;0.1716
27.99;0.1726
28.01;0.1757
28.03;0.1785
28.04;0.1801
28.06;0.1817
28.08;0.185
28.09;0.1873
28.11;0.1874
28.13;0.1883
28.14;0.1912
28.16;0.1932
28.18;0.1958
28.19;0.1969
28.21;0.199
28.23;0.2013
28.24;0.2005
28.26;0.1978
28.28;0.1995
28.3;0.2016
28.31;0.2057
28.33;0.2075
28.35;0.2107
28.36;0.2134
28.38;0.2164
28.4;0.2203
28.41;0.2246
28.43;0.2264
28.45;0.2289
28.46;0.2317
28.48;0.2342
28.5;0.237
28.51;0.24
28.53;0.2416
28.55;0.2432
28.56;0.2473
28.58;0.2505
28.6;0.2538
28.61;0.2577
28.63;0.2617
28.65;0.2639
28.66;0.2676
28.68;0.269
28.7;0.2717
28.71;0.1824
28.73;0.1219
28.75;0.1253
28.76;0.1263
28.78;0.1277
28.8;0.1278
28.81;0.1317
28.83;0.135
28.85;0.1379
28.86;0.1392
28.88;0.14
28.9;0.1418
28.91;0.1451
28.93;0.1477
28.95;0.1501
28.96;0.1524
28.98;0.1541
29;0.1566
29.01;0.158
29.03;0.1584
29.05;0.1616
29.06;0.1646
29.08;0.1677
29.1;0.1707
29.11;0.1727
29.13;0.1731
29.15;0.1742
29.16;0.1764
29.18;0.1784
29.2;0.1804
29.21;0.182
29.23;0.1846
29.25;0.1867
29.26;0.1908
29.28;0.1929
29.3;0.1949
29.31;0.1984
29.33;0.2
29.35;0.2025
29.36;0.2047
29.38;0.2092
29.4;0.2116
29.41;0.0989
29.43;0.09656
29.45;0.09946
29.46;0.1006
29.48;0.1042
29.5;0.1077
29.51;0.1099
29.53;0.113
29.55;0.1166
29.57;0.1183
29.58;0.1197
29.6;0.1217
29.62;0.1241
29.63;0.1264
29.65;0.1295
29.67;0.1315
29.68;0.1339
29.7;0.1364
29.72;0.1382
29.73;0.0979
29.75;0.08069
29.77;0.08264
29.78;0.08366
29.8;0.08454
29.82;0.08591
29.83;0.08833
29.85;0.09009
29.87;0.0914
29.88;0.09484
29.9;0.09542
29.92;0.09894
29.93;0.1015
29.95;0.1032
29.97;0.1043
29.98;0.1069
30;0.1079
30.02;0.1076
30.03;0.1105
30.05;0.1132
30.07;0.1141
30.08;0.1159
30.1;0.1145
30.12;0.1172
30.13;0.1196
30.15;0.1229
30.17;0.1267
30.18;0.1284
30.2;0.1308
30.22;0.1334
30.23;0.137
30.25;0.1382
30.27;0.1393
30.28;0.1425
30.3;0.1438
30.32;0.1459
30.33;0.1482
30.35;0.1502
30.37;0.1523
30.39;0.1553
30.4;0.06773
30.42;0.06546
30.44;0.06759
30.45;0.07127
30.47;0.07457
30.49;0.07675
30.5;0.08007
30.52;0.08158
30.54;0.08369
30.55;0.08636
30.57;0.0879
30.59;0.08887
30.6;0.09255
30.62;0.09469
30.64;0.0967
30.65;0.09902
30.67;0.1001
30.69;0.1021
30.7;0.1037
30.72;0.1047
30.74;0.1062
30.75;0.1061
30.77;0.1071
30.79;0.1111
30.8;0.1141
30.82;0.1168
30.84;0.1196
30.85;0.1217
30.87;0.06866
30.89;0.06362
30.9;0.0655
30.92;0.06606
30.94;0.06786
30.95;0.0693
30.97;0.07188
30.99;0.07398
31;0.07619
31.02;0.07947
31.04;0.08102
31.05;0.0847
31.07;0.08451
31.09;0.08807
31.1;0.08951
31.12;0.08838
31.14;0.08986
31.15;0.09215
31.17;0.09517
31.19;0.09751
31.2;0.1018
31.22;0.1055
31.24;0.1088
31.25;0.1119
31.27;0.1142
31.29;0.1159
31.3;0.1177
31.32;0.1216
31.34;0.1252
31.35;0.1276
31.37;0.1299
31.39;0.1324
31.4;0.1353
31.42;0.09149
31.44;0.07808
31.45;0.07714
31.47;0.07844
31.49;0.08081
31.5;0.08227
31.52;0.08438
31.54;0.0881
31.55;0.0899
31.57;0.09404
31.59;0.09528
31.6;0.0988
31.62;0.1011
31.64;0.1029
31.65;0.1054
31.67;0.1067
31.69;0.1082
31.71;0.1095
31.72;0.1109
31.74;0.112
31.76;0.1129
31.77;0.1164
31.79;0.1195
31.81;0.1219
31.82;0.1251
31.84;0.1276
31.86;0.1315
31.87;0.1331
31.89;0.1358
31.91;0.1376
31.92;0.1401
31.94;0.1426
31.96;0.1442
31.97;0.1483
31.99;0.1508
32.01;0.1525
32.02;0.1559
32.04;0.1568
32.06;0.1568
32.07;0.1593
32.09;0.1623
32.11;0.1652
32.12;0.1675
32.14;0.1707
32.16;0.1734
32.18;0.1757
32.19;0.1791
32.21;0.1829
32.23;0.1859
32.24;0.1884
32.26;0.1906
32.28;0.1941
32.29;0.1979
32.31;0.2024
32.33;0.1685
32.34;0.05648
32.36;0.05749
32.38;0.05677
32.39;0.05903
32.41;0.06238
32.43;0.06385
32.44;0.06541
32.46;0.06708
32.48;0.06914
32.49;0.07141
32.51;0.07306
32.53;0.07613
32.54;0.07753
32.56;0.08032
32.58;0.08227
32.59;0.08496
32.61;0.0869
32.63;0.08988
32.64;0.09102
32.66;0.09363
32.68;0.093
32.69;0.09629
32.71;0.0994
32.73;0.1015
32.74;0.1037
32.76;0.1046
32.78;0.1078
32.79;0.1102
32.81;0.113
32.83;0.114
32.84;0.1161
32.86;0.1181
32.88;0.1204
32.89;0.1229
32.91;0.1232
32.93;0.1256
32.94;0.1241
32.96;0.05854
32.98;0.05715
32.99;0.05877
33.01;0.06044
33.03;0.0619
33.04;0.06574
33.06;0.06783
33.08;0.06999
33.09;0.0717
33.11;0.07363
33.13;0.07668
33.14;0.07922
33.16;0.08099
33.18;0.0836
33.19;0.0863
33.21;0.08928
33.23;0.09291
33.24;0.0954
33.26;0.09569
33.28;0.09723
33.3;0.1011
33.31;0.1032
33.33;0.1052
33.35;0.1073
33.36;0.1104
33.38;0.1121
33.4;0.0654
33.41;0.0513
33.43;0.05164
33.45;0.05356
33.46;0.05483
33.48;0.0555
33.5;0.05688
33.51;0.05898
33.53;0.06096
33.55;0.06397
33.56;0.06497
33.58;0.06448
33.6;0.06712
33.61;0.06837
33.63;0.07267
33.65;0.07543
33.66;0.07738
33.68;0.07982
33.7;0.08079
33.71;0.08306
33.73;0.08614
33.75;0.08953
33.76;0.09213
33.78;0.09567
33.8;0.09801
33.81;0.1007
33.83;0.1031
33.85;0.1065
33.86;0.1074
33.88;0.1099
33.9;0.1111
33.91;0.08494
33.93;0.08959
33.95;0.09393
33.96;0.09841
33.98;0.1017
34;0.1075
34.01;0.1092
34.03;0.1117
34.05;0.1151
34.06;0.1191
34.08;0.1224
34.1;0.1252
34.11;0.1264
34.13;0.1301
34.15;0.1331
34.16;0.1353
34.18;0.1366
34.2;0.1396
34.21;0.1425
34.23;0.1452
34.25;0.1485
34.26;0.1524
34.28;0.1559
34.3;0.1591
34.31;0.1617
34.33;0.1638
34.35;0.1647
34.36;0.1686
34.38;0.1714
34.4;0.174
34.41;0.1785
34.43;0.1817
34.45;0.1851
34.46;0.1888
34.48;0.1916
34.5;0.05566
34.51;0.05258
34.53;0.05417
34.55;0.05695
34.57;0.05957
34.58;0.06099
34.6;0.06347
34.62;0.0659
34.63;0.06871
34.65;0.07272
34.67;0.07587
34.68;0.07799
34.7;0.08138
34.72;0.08437
34.73;0.08809
34.75;0.09093
34.77;0.09496
34.78;0.09757
34.8;0.09945
34.82;0.1014
34.83;0.09352
34.85;0.08582
34.87;0.08854
34.88;0.09202
34.9;0.09402
34.92;0.09771
34.93;0.1006
34.95;0.1046
34.97;0.107
34.98;0.11
35;0.1127
35.02;0.1128
35.03;0.1147
35.05;0.1155
35.07;0.117
35.08;0.1197
35.1;0.1231
35.12;0.1259
35.13;0.1282
35.15;0.128
35.17;0.1284
35.18;0.1311
35.2;0.1332
35.22;0.1364
35.23;0.1376
35.25;0.1396
35.27;0.1427
35.28;0.1459
35.3;0.1486
35.32;0.1528
35.33;0.1564
35.35;0.1603
35.37;0.1646
35.38;0.1689
35.4;0.1699
35.42;0.1738
35.43;0.1772
35.45;0.1817
35.47;0.06175
35.48;0.05349
35.5;0.05445
35.52;0.05697
35.53;0.05816
35.55;0.06041
35.57;0.06312
35.59;0.06521
35.6;0.06802
35.62;0.0712
35.64;0.07272
35.65;0.07537
35.67;0.07763
35.69;0.0799
35.7;0.08274
35.72;0.0831
35.74;0.08645
35.75;0.08686
35.77;0.08835
35.79;0.09054
35.8;0.09005
35.82;0.08925
35.84;0.09175
35.85;0.09282
35.87;0.094
35.89;0.09619
35.9;0.09745
35.92;0.09916
35.94;0.1001
35.95;0.09974
35.97;0.09118
35.99;0.09403
36;0.09559
36.02;0.09644
36.04;0.08402
36.05;0.04219
36.07;0.04374
36.09;0.04462
36.1;0.04627
36.12;0.04461
36.14;0.04453
36.15;0.04581
36.17;0.04774
36.19;0.04815
36.2;0.04757
36.22;0.04886
36.24;0.05066
36.25;0.05044
36.27;0.05253
36.29;0.05389
36.3;0.05407
36.32;0.05482
36.34;0.05639
36.35;0.05881
36.37;0.05933
36.39;0.06019
36.4;0.062
36.42;0.06018
36.44;0.06105
36.45;0.06311
36.47;0.06517
36.49;0.06796
36.5;0.06933
36.52;0.07224
36.54;0.07532
36.55;0.07728
36.57;0.07788
36.59;0.00208
36.6;0.006072
36.62;0.007468
36.64;0.009665
36.65;0.01061
36.67;0.01206
36.69;0.01395
36.7;0.01474
36.72;0.01516
36.74;0.01466
36.75;0.01542
36.77;0.01904
36.79;0.02135
36.8;0.02374
36.82;0.02572
36.84;0.02827
36.85;0.02971
36.87;0.03103
36.89;0.03289
36.9;0.03361
36.92;0.0359
36.94;0.03779
36.95;0.03842
36.97;0.03953
36.99;0.03843
37.01;0.04052
37.02;0.04344
37.04;0.04578
37.06;0.04786
37.07;0.05048
37.09;0.05149
37.11;0.05205
37.12;0.05444
37.14;0.05643
37.16;0.0579
37.17;0.05994
37.19;0.06068
37.21;0.0635
37.22;0.06363
37.24;0.06452
37.26;-2.565E-4
37.27;-0.002512
37.29;6.629E-4
37.31;0.002137
37.32;0.00395
37.34;0.006593
37.36;0.00758
37.37;0.009736
37.39;0.01061
37.41;0.01342
37.42;0.01579
37.44;0.01807
37.46;0.01924
37.47;0.0225
37.49;0.02426
37.51;0.02404
37.52;0.02501
37.54;0.02804
37.56;0.03008
37.57;0.03174
37.59;0.03334
37.61;0.03607
37.62;0.03833
37.64;0.04069
37.66;0.04273
37.67;0.04432
37.69;0.04667
37.71;0.04755
37.72;0.05057
37.74;0.05165
37.76;0.05274
37.77;0.05371
37.79;0.05693
37.81;0.06087
37.82;0.06399
37.84;0.06555
37.86;0.06755
37.88;0.005732
37.89;-0.003668
37.91;5.461E-4
37.93;0.001112
37.94;0.003282
37.96;0.003373
37.98;0.005774
37.99;0.007393
38.01;0.007377
38.03;0.00981
38.04;0.01204
38.06;0.01366
38.08;0.01664
38.09;0.01859
38.11;0.02169
38.13;0.02437
38.14;0.028
38.16;0.02969
38.18;0.03249
38.19;0.03481
38.21;0.03855
38.23;0.04021
38.24;0.04275
38.26;0.04522
38.28;0.04775
38.29;0.05041
38.31;0.04959
38.33;0.05135
38.34;0.05415
38.36;0.05581
38.38;0.05877
38.39;0.06077
38.41;0.06334
38.43;0.06527
38.44;0.0692
38.46;0.07198
38.48;0.07371
38.49;0.07651
38.51;0.07827
38.53;0.08144
38.54;0.08304
38.56;0.08529
38.58;0.08821
38.59;0.09131
38.61;0.09538
38.63;0.09683
38.64;0.05593
38.66;-0.0258
38.68;-0.02468
38.69;-0.02264
38.71;-0.0204
38.73;-0.01725
38.74;-0.01597
38.76;-0.01422
38.78;-0.01082
38.79;-0.009273
38.81;-0.007224
38.83;-0.005231
38.84;-0.001828
38.86;-1.065E-4
38.88;0.003299
38.89;0.005067
38.91;0.00776
38.93;0.01134
38.94;0.01378
38.96;0.01539
38.98;0.01793
38.99;0.01947
39.01;0.02172
39.03;0.02215
39.04;0.02282
39.06;0.02634
39.08;0.02821
39.09;0.03029
39.11;0.03227
39.13;0.03489
39.14;0.03652
39.16;0.01601
39.18;0.00808
39.19;0.01042
39.21;0.01381
39.23;0.01634
39.24;0.01872
39.26;0.01868
39.28;0.02097
39.29;0.02285
39.31;0.02544
39.33;0.02883
39.35;0.02964
39.36;0.03125
39.38;0.03309
39.4;0.03601
39.41;0.03873
39.43;0.03893
39.45;0.04277
39.46;0.04562
39.48;0.04841
39.5;0.04795
39.51;0.03123
39.53;0.006741
39.55;0.00863
39.56;0.01208
39.58;0.01416
39.6;0.01669
39.61;0.01955
39.63;0.02154
39.65;0.02152
39.66;0.02347
39.68;0.02667
39.7;0.02883
39.71;0.03091
39.73;0.03195
39.75;0.03699
39.76;0.03896
39.78;0.04053
39.8;0.04424
39.81;0.04663
39.83;0.047
39.85;0.04923
39.86;0.05102
39.88;0.05374
39.9;0.05501
39.91;0.05715
39.93;0.06034
39.95;0.06059
39.96;0.06242
39.98;0.06582
40;0.06959
40.01;0.07294
40.03;0.07571
40.05;0.07692
40.06;0.08081
40.08;0.08258
40.1;0.08584
40.11;0.08881
40.13;0.09076
40.15;0.03942
40.16;0.005522
40.18;0.009104
40.2;0.01228
40.21;0.0136
40.23;0.01619
40.25;0.01643
40.26;0.01607
40.28;0.01809
40.3;0.0218
40.32;0.02542
40.33;0.02804
40.35;0.03073
40.37;0.03284
40.38;0.03487
40.4;0.03657
40.42;0.03925
40.43;0.04038
40.45;0.0435
40.47;0.04554
40.48;0.04813
40.5;0.04967
40.52;0.05244
40.53;0.05553
40.55;0.05416
40.57;0.006082
40.58;0.008742
40.6;0.01075
40.62;0.01211
40.63;0.01249
40.65;0.01532
40.67;0.01702
40.68;0.01787
40.7;0.02124
40.72;0.02327
40.73;0.02628
40.75;0.02943
40.77;0.03059
40.78;0.03282
40.8;0.03481
40.82;0.03647
40.83;0.03922
40.85;0.04131
40.87;0.04369
40.88;0.04636
40.9;0.04893
40.92;0.05117
40.93;0.05222
40.95;0.05279
40.97;0.05346
40.98;0.05608
41;0.05825
41.02;0.05931
41.03;0.06072
41.05;0.06297
41.07;0.06585
41.08;0.06864
41.1;0.07069
41.12;0.07505
41.13;0.07769
41.15;0.08038
41.17;0.08382
41.18;0.08698
41.2;0.08977
41.22;0.09311
41.23;0.09523
41.25;0.08024
41.27;0.0122
41.28;0.01313
41.3;0.01434
41.32;0.01538
41.33;0.0174
41.35;0.01783
41.37;0.01929
41.38;0.02062
41.4;0.01971
41.42;0.02064
41.43;0.02296
41.45;0.02446
41.47;0.02738
41.48;0.02984
41.5;0.03242
41.52;0.03427
41.53;0.03525
41.55;0.03686
41.57;0.03837
41.58;0.04043
41.6;0.04377
41.62;0.04446
41.63;0.0474
41.65;0.04982
41.67;0.05159
41.68;0.05394
41.7;0.05571
41.72;0.05744
41.73;0.061
41.75;0.06242
41.77;0.06337
41.78;0.06736
41.8;0.07061
41.82;0.07281
41.83;0.07534
41.85;0.07892
41.87;0.08209
41.88;0.08493
41.9;0.08878
41.92;0.09028
41.93;0.09346
41.95;0.09721
41.97;0.1017
41.98;0.0762
42;0.0101
42.02;0.01079
42.03;0.01039
42.05;0.0128
42.07;0.01611
42.08;0.01855
42.1;0.02093
42.12;0.02459
42.13;0.02745
42.15;0.03137
42.17;0.03476
42.18;0.03742
42.2;0.04113
42.22;0.04419
42.23;0.04768
42.25;0.05051
42.27;0.05401
42.28;0.05734
42.3;0.06125
42.32;0.06364
42.33;0.06716
42.35;0.06563
42.37;0.06548
42.38;0.06943
42.4;0.07287
42.42;0.07385
42.44;0.07766
42.45;0.08041
42.47;0.08389
42.49;0.08577
42.5;0.08905
42.52;0.09162
42.54;0.09439
42.55;0.0973
42.57;0.1008
42.59;0.1047
42.6;0.1081
42.62;0.11
42.64;0.1124
42.65;0.1128
42.67;0.1117
42.69;0.1166
42.7;0.01887
42.72;0.005956
42.74;0.009022
42.75;0.01069
42.77;0.01276
42.79;0.01693
42.8;0.01863
42.82;0.02193
42.84;0.02432
42.85;0.02768
42.87;0.02941
42.89;0.03136
42.9;0.03016
42.92;0.03184
42.94;0.03373
42.95;0.03645
42.97;0.0386
42.99;0.04175
43;0.04327
43.02;0.04638
43.04;0.04943
43.05;0.05224
43.07;0.0548
43.09;0.05758
43.1;0.06068
43.12;0.06308
43.14;0.06393
43.15;0.06808
43.17;0.06979
43.19;0.07257
43.2;0.07066
43.22;0.07322
43.24;0.07643
43.25;0.07911
43.27;0.08187
43.29;0.08583
43.3;0.08926
43.32;0.09237
43.34;0.07666
43.35;0.07346
43.37;0.07498
43.39;0.07823
43.4;0.08163
43.42;0.08386
43.44;0.08606
43.45;0.08947
43.47;0.09192
43.49;0.09408
43.5;0.0973
43.52;0.09991
43.54;0.09968
43.55;0.1007
43.57;0.106
43.59;0.1085
43.6;0.1135
43.62;0.1176
43.64;0.1036
43.65;0.01605
43.67;0.0208
43.69;0.02338
43.7;0.02546
43.72;0.02827
43.74;0.03141
43.75;0.03235
43.77;0.03401
43.79;0.0364
43.8;0.03896
43.82;0.04095
43.84;0.04404
43.86;0.04707
43.87;0.04919
43.89;0.05081
43.91;0.05379
43.92;0.05265
43.94;0.05292
43.96;0.05824
43.97;0.06218
43.99;0.06545
44.01;0.06787
44.02;0.07095
44.04;0.07378
44.06;0.07601
44.07;0.0798
44.09;0.08233
44.11;0.08524
44.12;0.08958
44.14;0.09287
44.16;0.09542
44.17;0.09862
44.19;0.1022
44.21;0.1063
44.22;0.1089
44.24;0.1127
44.26;0.1146
44.27;0.1168
44.29;0.1208
44.31;0.1249
44.32;0.1282
44.34;0.1311
44.36;0.1343
44.37;0.06763
44.39;0.0446
44.41;0.04748
44.42;0.04904
44.44;0.05079
44.46;0.05293
44.47;0.05578
44.49;0.05789
44.51;0.06205
44.52;0.06511
44.54;0.06835
44.56;0.07076
44.57;0.06885
44.59;0.06754
44.61;0.0704
44.63;0.07301
44.64;0.07629
44.66;0.07842
44.68;0.08002
44.69;0.08422
44.71;0.08672
44.73;0.08997
44.74;0.09285
44.76;0.09579
44.78;0.09884
44.79;0.1027
44.81;0.1058
44.83;0.1097
44.84;0.1134
44.86;0.1166
44.88;0.1201
44.89;0.101
44.91;0.04046
44.93;0.04312
44.94;0.0449
44.96;0.04408
44.98;0.0454
44.99;0.049
45.01;0.0543
45.03;0.05697
45.04;0.05999
45.06;0.06366
45.08;0.06691
45.09;0.0705
45.11;0.07415
45.13;0.07737
45.14;0.0815
45.16;0.08347
45.18;0.08516
45.19;0.08854
45.21;0.09155
45.23;0.09443
45.24;0.09753
45.26;0.1001
45.28;0.1016
45.29;0.1046
45.31;0.1042
45.33;0.1082
45.34;0.1108
45.36;0.1154
45.38;0.1194
45.4;0.1239
45.41;0.1277
45.43;0.1327
45.45;0.1366
45.46;0.1404
45.48;0.1435
45.5;0.1479
45.51;0.1514
45.53;0.1557
45.55;0.1615
45.56;0.1452
45.58;0.05441
45.6;0.05568
45.61;0.05622
45.63;0.0593
45.65;0.06214
45.66;0.06485
45.68;0.06792
45.7;0.0713
45.71;0.07346
45.73;0.07662
45.75;0.07871
45.76;0.08078
45.78;0.08433
45.8;0.08671
45.81;0.08856
45.83;0.09093
45.85;0.09248
45.86;0.09483
45.88;0.09678
45.9;0.09805
45.91;0.09685
45.93;0.0989
45.95;0.1022
45.96;0.1047
45.98;0.1068
46;0.1098
46.01;0.1134
46.03;0.1164
46.05;0.1188
46.06;0.1224
46.08;0.1262
46.1;0.13
46.11;0.1342
46.13;0.1377
46.15;0.1414
46.16;0.08004
46.18;0.07284
46.2;0.07511
46.21;0.07818
46.23;0.08082
46.25;0.08024
46.26;0.07947
46.28;0.08278
46.3;0.08527
46.31;0.08796
46.33;0.09059
46.35;0.09554
46.36;0.09818
46.38;0.1006
46.4;0.1044
46.41;0.1056
46.43;0.1087
46.45;0.1118
46.47;0.1158
46.48;0.1182
46.5;0.1228
46.52;0.1258
46.53;0.1276
46.55;0.1316
46.57;0.1327
46.58;0.1331
46.6;0.1357
46.62;0.1381
46.63;0.1435
46.65;0.1477
46.67;0.1504
46.68;0.1544
46.7;0.158
46.72;0.1608
46.73;0.1651
46.75;0.1683
46.77;0.1691
46.78;0.1725
46.8;0.1748
46.82;0.1509
46.83;0.05719
46.85;0.05843
46.87;0.05822
46.88;0.05651
46.9;0.0575
46.92;0.05907
46.93;0.06048
46.95;0.06207
46.97;0.06297
46.98;0.06558
47;0.06772
47.02;0.07026
47.03;0.07133
47.05;0.07386
47.07;0.0762
47.08;0.07821
47.1;0.08183
47.12;0.08293
47.14;0.08542
47.15;0.08819
47.17;0.08853
47.19;0.08895
47.2;0.09253
47.22;0.09635
47.24;0.09945
47.25;0.1027
47.27;0.1057
47.29;0.1098
47.3;0.1117
47.32;0.1152
47.34;0.1184
47.35;0.0911
47.37;0.06805
47.39;0.07089
47.4;0.07339
47.42;0.07632
47.44;0.07983
47.45;0.08427
47.47;0.08717
47.49;0.0903
47.5;0.09369
47.52;0.09613
47.54;0.09929
47.55;0.104
47.57;0.1104
47.59;0.1146
47.6;0.1203
47.62;0.1259
47.64;0.1306
47.65;0.1367
47.67;0.142
47.69;0.1476
47.7;0.1525
47.72;0.1573
47.74;0.1621
47.75;0.1667
47.77;0.1723
47.79;0.1778
47.8;0.1824
47.82;0.1847
47.84;0.1459
47.85;0.1115
47.87;0.1158
47.89;0.1202
47.9;0.1235
47.92;0.1267
47.94;0.1307
47.95;0.135
47.97;0.1385
47.99;0.1429
48.01;0.1473
48.02;0.1499
48.04;0.1535
48.06;0.1585
48.07;0.1619
48.09;0.1664
48.11;0.1694
48.12;0.1731
48.14;0.1763
48.16;0.1785
48.17;0.1813
48.19;0.1871
48.21;0.1917
48.22;0.1971
48.24;0.2026
48.26;0.2077
48.27;0.2117
48.29;0.2154
48.31;0.219
48.32;0.2217
48.34;0.2257
48.36;0.2285
48.37;0.2318
48.39;0.2356
48.41;0.2377
48.42;0.2405
48.44;0.2003
48.46;0.1419
48.47;0.144
48.49;0.1452
48.51;0.147
48.52;0.1488
48.54;0.1505
48.56;0.153
48.57;0.1534
48.59;0.1542
48.61;0.1536
48.63;0.1553
48.64;0.1577
48.66;0.1586
48.68;0.1591
48.69;0.1603
48.71;0.1623
48.73;0.1597
48.74;0.1591
48.76;0.1605
48.78;0.1637
48.79;0.1663
48.81;0.1681
48.83;0.1699
48.84;0.1722
48.86;0.1745
48.88;0.1765
48.89;0.1793
48.91;0.1821
48.93;0.1853
48.94;0.1885
48.96;0.1915
48.98;0.1554
48.99;0.1212
49.01;0.1216
49.03;0.1201
49.04;0.1236
49.06;0.1265
49.08;0.1297
49.09;0.1315
49.11;0.1349
49.13;0.1381
49.14;0.141
49.16;0.144
49.18;0.145
49.19;0.1488
49.21;0.1511
49.23;0.1518
49.24;0.1542
49.26;0.1567
49.28;0.159
49.29;0.1621
49.31;0.1622
49.33;0.1618
49.34;0.1653
49.36;0.1679
49.38;0.1704
49.39;0.1739
49.41;0.1768
49.43;0.1805
49.44;0.1837
49.46;0.185
49.48;0.1881
49.5;0.1908
49.51;0.1929
49.53;0.1966
49.55;0.1992
49.56;0.2027
49.58;0.2059
49.6;0.1791
49.61;0.1025
49.63;0.1068
49.65;0.108
49.66;0.1117
49.68;0.1141
49.7;0.1165
49.71;0.1191
49.73;0.1221
49.75;0.1244
49.76;0.1264
49.78;0.1292
49.8;0.1323
49.81;0.1355
49.83;0.1376
49.85;0.1397
49.86;0.1418
49.88;0.1429
49.9;0.1402
49.91;0.142
49.93;0.1446
49.95;0.1484
49.96;0.1539
49.98;0.1559
50;0.1612
50.01;0.1641
50.03;0.1668
50.05;0.17
50.06;0.1729
50.08;0.1752
50.1;0.1782
50.11;0.1813
50.13;0.1833
50.15;0.187
50.16;0.1913
50.18;0.193
50.2;0.1956
50.21;0.1957
50.23;0.1974
50.25;0.2009
50.26;0.2048
50.28;0.2102
50.3;0.2142
50.31;0.2175
50.33;0.2214
50.35;0.1393
50.36;0.1382
50.38;0.1412
50.4;0.1458
50.41;0.1481
50.43;0.1512
50.45;0.1529
50.47;0.1534
50.48;0.1543
50.5;0.1565
50.52;0.1603
50.53;0.1621
50.55;0.166
50.57;0.1681
50.58;0.1695
50.6;0.1709
50.62;0.1737
50.63;0.1761
50.65;0.1793
50.67;0.1807
50.68;0.1839
50.7;0.1854
50.72;0.1889
50.73;0.1899
50.75;0.1929
50.77;0.1932
50.78;0.1971
50.8;0.1391
50.82;0.1134
50.83;0.115
50.85;0.1175
50.87;0.1202
50.88;0.1234
50.9;0.1254
50.92;0.1275
50.93;0.1298
50.95;0.1335
50.97;0.1355
50.98;0.1387
51;0.1414
51.02;0.1442
51.03;0.1433
51.05;0.1437
51.07;0.1474
51.08;0.1515
51.1;0.1545
51.12;0.1565
51.13;0.1615
51.15;0.1659
51.17;0.1695
51.18;0.1728
51.2;0.1752
51.22;0.178
51.23;0.1813
51.25;0.184
51.27;0.1871
51.28;0.1897
51.3;0.1886
51.32;0.1909
51.33;0.1949
51.35;0.1989
51.37;0.1741
51.38;0.1268
51.4;0.1303
51.42;0.1328
51.43;0.1352
51.45;0.1358
51.47;0.1382
51.48;0.1424
51.5;0.1439
51.52;0.1472
51.53;0.1511
51.55;0.1498
51.57;0.153
51.58;0.1564
51.6;0.1612
51.62;0.166
51.63;0.1687
51.65;0.1729
51.67;0.1765
51.68;0.1809
51.7;0.1854
51.72;0.1895
51.73;0.1946
51.75;0.2006
51.77;0.2052
51.78;0.209
51.8;0.2126
51.82;0.2177
51.84;0.2214
51.85;0.2219
51.87;0.2247
51.89;0.2293
51.9;0.2339
51.92;0.239
51.94;0.2446
51.95;0.2424
